,,descentVelocity,maxVelocity,ascentVelocity,ascentDistance,length,verticalDistance,lastY,maxY,total count
stair1
Head 1
,avg,0.03700011347058681,0.5711252426125568,0.29032043116502654,0.14563444670760195,67.35,0.1363990251949751,1.2436551457567933,1.2528905672694197,20
,SD,0.012271548324345495,0.279982691078759,0.05861229399493703,0.02576806269154301,7.281998352100884,0.027800544473409204,0.11950033305604606,0.11821423142681367
Head 2
,avg,0.017009228374748175,0.5250177110431585,0.2549959861548955,0.1463698978466582,62.9,0.14423722935942584,1.3755335711001906,1.3776662395874228,20
,SD,0.01303686348886666,0.2929043336265271,0.058465331085340556,0.02529985509733133,8.636550237218563,0.025765439641467425,0.10697587648580142,0.10704048480372978
First Foot
,avg,0.2875850978551724,1.031734410339229,0.6426618941868999,0.20440131323163596,52.1,0.12928129087350587,0.13042871521763771,0.20554873757576778,20
,SD,0.07626057829812972,0.2667510836498786,0.19197662243351094,0.03295511271891977,7.892401408950257,0.02937785819670518,0.029720134448279395,0.0328950115657514
Second Foot
,avg,0.2790054339286621,1.5464943618118026,0.8842371860005266,0.315274044371628,55.26315789473684,0.24162975147549215,0.2453698033193214,0.31901409621545723,19
,SD,0.08699871934615429,0.1227836143571322,0.09929409656039888,0.030628132892220102,4.5403698581452,0.020251931791353112,0.020219565617654565,0.0320931912126253
Last Foot
,avg,0.33740678536526364,1.1049622596596127,0.6751166227185932,0.2190130385820464,51.65,0.13361805976078328,0.2475749108743873,0.33296988969565056,20
,SD,0.11666090329335123,0.2532483780432953,0.1851320518869312,0.03666309279086104,7.35713938973566,0.027997218376274172,0.006307738002891346,0.03719259919348958
stair2
Head 1
,avg,0.07325385315412405,0.7326376766845251,0.4216236645435195,0.27047588449506693,79.65,0.2534034780949007,1.3591199032195014,1.3761923096196678,20
,SD,0.03249779235971456,0.13126309023928484,0.04560752529416675,0.010908451917231209,7.329904501424286,0.014179459175114735,0.09466730791358687,0.09163892784328978
Head 2
,avg,0.026216550421476824,0.7262150202492139,0.4012969446826712,0.2852391145973695,74.25,0.2819735779126217,1.6314187552332904,1.6346842919180382,20
,SD,0.027616273082446144,0.14791186140326376,0.070214168800259,0.015289027720283547,7.898575820994568,0.013559309524405603,0.09489298130975046,0.09228852607222197
First Foot
,avg,0.36298196961786766,1.4720247032509073,0.8884036989237476,0.34900091106769865,60.6,0.24718272382837547,0.2482131957847437,0.35003138302406694,20
