,,descentVelocity,maxVelocity,ascentVelocity,ascentDistance,length,verticalDistance,lastY,maxY,total count
stair1
Head 1
,avg,0.018564356172330838,0.5220166787380115,0.28827621344166293,0.1959335899784903,70.96363636363637,0.19333152697347386,1.3758853151837849,1.3784873781888016,55
,SD,0.015789478582980243,0.1506705323699474,0.09541823684717228,0.06384998387103619,9.273547200826144,0.06375505862877294,0.0815861296334711,0.08158517945318511
Head 2
,avg,0.0013058467300712646,0.4657499893150744,0.2612392296535542,0.19268661193787062,67.7090909090909,0.19251968738228395,1.5693682128822408,1.5695351374378275,55
,SD,0.006507548368406511,0.14434588456405895,0.08323804946269615,0.06569371625857023,7.041881792074737,0.06559180823525484,0.14509886080163314,0.14521435767004245
First Foot
,avg,0.21129924334742176,1.049452156121628,0.6098041354369799,0.2455557301807837,59.30909090909091,0.19093487086992977,0.19581700245478373,0.25043786176563765,55
,SD,0.030273915127555485,0.280412641916689,0.1433817047163813,0.06688438234356964,6.738957910464218,0.06040219732423453,0.05941509225120977,0.06594607606874077
Second Foot
,avg,0.1947295383614436,1.7027528870526722,0.9477161207520702,0.42391578712587585,61.74545454545454,0.3769822419211591,0.3783126423104371,0.42524618751515386,55
,SD,0.039442930645090093,0.41131072386018597,0.23155432908387102,0.1307118135704096,5.654340832310509,0.12638730614895177,0.12623778564197355,0.1305628630989094
Last Foot
,avg,0.14682304635127252,0.9755086523839666,0.5924543886212398,0.23579064670928718,58.25454545454546,0.19856015119888826,0.3844637180732798,0.4216942135836786,55
,SD,0.05795306812711543,0.25562924900388884,0.14283797724949346,0.07521500341780506,6.220839410819621,0.0677182849451234,0.127060864264981,0.13453174699041479
stair2
Head 1
,avg,0.018382445507666375,0.5232043200716239,0.28864747039880256,0.19709525740755182,71.125,0.19453301118224595,1.3774304149646295,1.3799926611899356,56
,SD,0.015705914294735925,0.1495787434778014,0.09460252540131868,0.0638611070385684,9.267960362761285,0.06380845927430635,0.0816623379747626,0.08162049415982346
Head 2
,avg,0.001282528038462849,0.46937976977384493,0.2624152500166554,0.19378873929049728,67.76785714285714,0.19362479553054607,1.571888278104929,1.57205222186488,56
,SD,0.006451501766253612,0.14556204706197473,0.08295127893446211,0.06561559707503135,6.992319948722749,0.06551815248681479,0.14500693405859805,0.1451175958615442
First Foot
,avg,0.21057352241654764,1.0508719573506728,0.6102525630434278,0.24671366916930917,59.57142857142857,0.19205236589001953,0.19689390065724724,0.25155520393653685,56
