stair1_50,,ascentVelocity,ascentDistance,ascentTime,descentVelocity,length,verticalDistance,totalDistance,maxVelocity,maxVelTime,maxVelSlope,lastY,maxY,startDeltaTimeVelocity,afterCrossVelocity,total count
Head 1
,avg,0.1860332818997959,0.1335231258900173,0.72821494,0.02131950010936858,84.48,0.1287610335986619,0.23957201878375295,0.36877401664634013,0.08177695999999997,5.766660254086691,0.1184737677044656,0.12323585999582098,0.31344237535522707,1.0,50
,SD,0.03198778342731931,0.015313823669576435,0.08689938600851214,0.012935452294320105,10.499980952363677,0.015117998776761959,0.030986171225877206,0.06573002802985557,0.04307630237564965,2.7939176414520825,0.015496373007439326,0.015274710490754875,0.05256720562427372,0.0
Head 2
,avg,0.17527898535830197,0.13199848580341134,0.7722144999999999,0.01344603595463555,80.62,0.12932275982036778,0.225942512131995,0.3592902289200424,0.062221600000000016,6.787507111882154,0.2601123582308467,0.2627880842138902,0.3197124411850866,1.0,50
,SD,0.03455448450735227,0.020736535572201543,0.1424853083249287,0.015469567283627165,11.445330925753089,0.02226059280369044,0.03800325419810197,0.06856016718983399,0.046771899342660864,5.363948213058868,0.01518204640231545,0.014866188433766045,0.055082943565057774,0.0
First Foot
,avg,0.5086933268209337,0.19013927678890638,0.37910732,0.22242859122657052,62.7,0.11774321220035942,0.39331351249944757,0.8200067751558672,0.09933234000000002,8.608082103695098,0.12770248895221936,0.2000985535407663,0.5115700848890338,0.2811319687487813,50
,SD,0.11176923840237914,0.03678129345326492,0.07189220556679005,0.07506571305636033,9.81885940422817,0.03599691725828,0.0757303037684184,0.196339604110953,0.038258643618199535,3.4357276006568735,0.03344909131909731,0.03615408747724047,0.11889401159067498,0.10681841411048865
Second Foot
,avg,0.5730223996963755,0.32904433071929035,0.58510526,0.21896189985475203,84.48,0.25085971053791256,0.5979061837551991,1.000394306797551,0.25866408,4.310466325737602,0.2662763484351646,0.34446096861654224,0.34619392563748164,0.8697737408816869,50
,SD,0.09738020578549779,0.028304506838704693,0.07927400669773416,0.05297042035007563,10.499980952363677,0.011802335223316555,0.07265009806765545,0.20649538936791792,0.07041394079494201,1.8696720843262524,0.007040802436874084,0.025735836122468478,0.049512770474583204,0.2707328985765257
Last Foot
,avg,0.48161242116119657,0.23314564210948607,0.49132842,0.29173929335774296,80.62,0.1149660176334541,0.5135494082904865,0.7503155586049135,0.21355342000000005,4.557113175984058,0.2585710157909225,0.37675064026695454,0.37131404903055265,0.7104032217719787,50
,SD,0.08516528854750208,0.03971117146717009,0.07938854208236602,0.07786501683265737,11.445330925753089,0.02221361894416745,0.0969109011914936,0.1590419876681083,0.06135405263064208,6.582220839729808,0.03425760154064056,0.050148747505543385,0.1038600366742599,0.17360961445573694
Net speed(second)
,avg,0.3541042818695535,0.19938170917392614,0.57266094,0.2095106295478183,84.48,0.12209867693925062,0.4547112697821538,0.7680647144314962,0.13222090000000003,6.737135949638044,0.14776875928404323,0.22505179151871876,0.39796930338448183,0.5777302693160205,50
,SD,0.059979904728787205,0.02216662673449371,0.08095673149884694,0.05602862381814011,10.499980952363677,0.009735920065197787,0.07035714224315122,0.13789437511884683,0.050734826232579126,2.8382912655742465,0.01625288564719488,0.029845574655822278,0.13038504295935635,0.21593067131258672
Net speed(last)
,avg,0.24422509931651384,0.11450503408270299,0.47355082,0.3061649175166765,80.62,-0.01435674218691369,0.39162345765651635,0.49853554894847496,0.08955466000000001,6.55888659165588,-0.0015751638865799083,0.1272866123830368,0.33375999530506084,0.43235076691103314,50
,SD,0.08158143199162762,0.03810521760744579,0.08290593099572309,0.08206974307639223,11.445330925753089,0.01419103795250112,0.10312370461644088,0.14752527210003863,0.04990855399853214,3.2107531510944214,0.035952057571652866,0.053933881857919044,0.11256747152471577,0.1556384756910543
stair1_75,,ascentVelocity,ascentDistance,ascentTime,descentVelocity,length,verticalDistance,totalDistance,maxVelocity,maxVelTime,maxVelSlope,lastY,maxY,startDeltaTimeVelocity,afterCrossVelocity,total count
Head 1
,avg,0.23744696731388518,0.13769138520783222,0.5782164399999999,0.030572440214632502,70.24,0.13104370445611263,0.27573125961441064,0.45298161581716845,0.07555480000000003,6.627997498036535,0.1170540875778628,0.12370176832958238,0.3601590655701682,1.0,50
,SD,0.031493172773885844,0.0213477084627731,0.10758661445573235,0.02293276040647005,3.744649516309904,0.022985443936660646,0.09477669253062869,0.07516659685628888,0.024844951298000163,2.1147929797882767,0.022164072590231378,0.020602731483712174,0.07345661631772804,0.0
Head 2
,avg,0.21148748709701526,0.14007232148293078,0.6675488800000001,0.01671520712473334,69.02,0.13723048893104342,0.23294239523652588,0.4098013465709986,0.06511046000000002,7.462436446471567,0.25901681989076086,0.2618586524426483,0.35665772656967243,1.0,50
,SD,0.020104224267853864,0.008090260671561001,0.0667711012854034,0.021578953847144245,4.5934300909015695,0.008869168312612035,0.020998561325539254,0.05582085483270001,0.03166225620906381,3.638375644413051,0.009214507276692438,0.007659497391735912,0.054557403613846735,0.0
First Foot
,avg,0.5855659907793289,0.19846804693447012,0.34132992,0.2539863770847688,57.4,0.1247461415157457,0.4091094965243731,0.9544779097034158,0.09333240000000004,10.651038384969603,0.12904271871045359,0.202764624129178,0.5773144342982143,0.32478457080581885,50
,SD,0.07900607880449767,0.023129048738984404,0.034714718778546934,0.07749064987063438,9.02884267223657,0.006146841237846982,0.06505137220980278,0.12608487610928223,0.02154502835830113,2.2268930848332382,0.00618695150060281,0.023099425876745343,0.0728604480181164,0.06570299412494952
Second Foot
,avg,0.6843457972270859,0.3350181424737137,0.49821723999999995,0.25290370027258463,71.46,0.26060043254892823,0.6076695678303285,1.24506962472588,0.20044244,6.392839239386252,0.2644521628794495,0.3388698728042349,0.3925747867453694,1.1778408404039125,50
,SD,0.08725504790270526,0.019148168772089306,0.08175038589965432,0.05016444470235838,6.161850371438761,0.008290117408614232,0.05402851329572279,0.11747739313236999,0.027121766650541033,1.4667437510586068,0.008131193364616783,0.01820795457974426,0.061120306706509926,0.1298322550141916
Last Foot
,avg,0.517329528988835,0.23267928573961918,0.45088438000000003,0.3334013032750388,69.02,0.12877392200912943,0.4896879142737152,0.8224645015529153,0.18955366,4.434724217064815,0.26037418651408123,0.364279550244571,0.38971876733197,0.8030805608930168,50
,SD,0.03620546074166723,0.018653092676609237,0.037057475427713635,0.0820271104112663,4.5934300909015695,0.005509186159007597,0.05304933499061273,0.083218082519611,0.028232436630662962,0.8017816827656111,0.007849454785801478,0.020029764314881415,0.028230603085259834,0.0826741316734039
Net speed(second)
,avg,0.41788879107472526,0.19839520212025355,0.47888409999999987,0.23543670000691067,71.46,0.1237070150877117,0.4493038298876446,0.9390902698226137,0.09599904000000002,10.132561658893401,0.14172240718994017,0.21641059422248204,0.5166308316016113,0.8211292754846155,50
,SD,0.057687654630619756,0.018695244811076296,0.0389519396832815,0.053337200106181835,6.161850371438761,0.021584323082190066,0.06221611093365252,0.11963936924229217,0.016293439534929382,2.433350094187893,0.02191486448852785,0.019635042562781375,0.10953647768348222,0.11479766584562097
Net speed(last)
,avg,0.24184353438350825,0.10462625985636302,0.43266234000000003,0.3436235159915838,69.02,-0.008456566921914007,0.35626997457863946,0.5196387418027171,0.07244372,8.2835019466233,0.001266468481155174,0.11434929525943226,0.3649811489783687,0.5057079818853396,50
,SD,0.044356337256590724,0.021159805622290275,0.03747620228123975,0.09643116318103691,4.5934300909015695,0.01236293579570168,0.06251874819750626,0.09229668564326737,0.029333039999999998,3.1680488876636375,0.0068434360150226746,0.02649661835634182,0.07380819469542282,0.09037586338441611
stair1_100,,ascentVelocity,ascentDistance,ascentTime,descentVelocity,length,verticalDistance,totalDistance,maxVelocity,maxVelTime,maxVelSlope,lastY,maxY,startDeltaTimeVelocity,afterCrossVelocity,total count
Head 1
,avg,0.27571661769341843,0.1444368888865465,0.5455500999999999,0.020900713541484803,58.16,0.14072378752178596,0.31827935213243475,0.517348135693374,0.06022162000000002,9.205450588955042,0.12750049299271507,0.1312135943574756,0.42658183164667823,1.0,50
,SD,0.055619855675152624,0.007653343980940805,0.1116918042519235,0.026421355365467233,5.025375607852611,0.009625217839563455,0.11825741345458114,0.05584808860548073,0.014416923903371346,2.871997014570171,0.01289383935938875,0.010938066750228174,0.06258962494879279,0.0
Head 2
,avg,0.2457255594079796,0.13803423582050686,0.5706609600000001,0.02287723939352881,60.78,0.13424912057642463,0.22337934970634948,0.4562576271411472,0.05755498000000002,8.420450861556395,0.26049391005719497,0.26427902530127717,0.3917655499910807,1.0,50
,SD,0.029172718557726733,0.008612468088069244,0.08571356966337595,0.02778108659861954,7.85185328441636,0.008321400015394708,0.02185782545425632,0.06093784402382423,0.010815974971291307,3.2049458842530623,0.011256731540508123,0.009594324903742171,0.05531759468747196,0.0
First Foot
,avg,0.6726211914952184,0.194877523548426,0.29155264000000014,0.28796192992790476,49.18,0.12123676364615996,0.39679410664563164,1.0453467563978445,0.07866588000000002,13.701641342903681,0.12492841863274039,0.1985691785350064,0.6911514225979519,0.45880002201232356,50
,SD,0.0879824132998118,0.022496011612108666,0.026625628497941596,0.08399826062672923,4.131295196424483,0.006729434145264294,0.05720021910072603,0.12764461088186416,0.013487857036075074,3.0698841634617433,0.0069300754037828,0.023271958249349026,0.08999615407540514,0.1342388266775665
Second Foot
,avg,0.8238613150544934,0.33904335562317106,0.4148847400000001,0.30554364684728585,60.44,0.26017736673537906,0.6117275874518106,1.4778800730884576,0.16044283999999998,9.518610591131008,0.2625882532345714,0.3414542421223637,0.48906875954854745,1.4298205794419445,50
,SD,0.09111031211839868,0.019161144771913153,0.034612860510399884,0.0649880926341088,3.606438686571559,0.01249993205440571,0.05025069860220719,0.14091539455493837,0.023847012061354766,2.1847227089284296,0.011832617867030422,0.018335419715255867,0.09515247745821676,0.1441236278822024
Last Foot
,avg,0.5862267153174205,0.22904824780474495,0.39088497999999994,0.3632827235188892,60.78,0.1298546128868048,0.481759960703388,0.9635724490066727,0.16044284,6.098445611901386,0.2576954675428809,0.3568891024608211,0.41174242503757724,0.9236431902185022,50
,SD,0.038113818386367286,0.017911284012936277,0.020450277695415287,0.0945952760137037,7.85185328441636,0.006343722418042033,0.06210899095935333,0.07075591454579097,0.020386187142631653,0.8867045215932134,0.00856011104778585,0.017432379324653594,0.03927196977858748,0.08784166034845904
Net speed(second)
,avg,0.5047547172861213,0.20202210719402625,0.40377374000000005,0.32619122963842384,60.44,0.11400562303338421,0.46012153250717014,1.1113078420214408,0.08399916000000002,13.78290716444868,0.12953844387158533,0.21755492803222726,0.6421903670629661,1.01659068621243,50
,SD,0.06711411742188561,0.017942015161297623,0.03496771334978024,0.05864814611842707,3.606438686571559,0.015448551525125724,0.05347249365805185,0.13227992421494758,0.015580775873312601,3.349903103844493,0.018182800785337093,0.019406392575523988,0.13742830618202423,0.12009925803716513
Net speed(last)
,avg,0.27966775128679433,0.10477118181716087,0.3739962599999999,0.3761708264412896,60.78,-0.004394507689619834,0.35144631264226567,0.6291377746842519,0.05688832,12.164580784806976,-0.0028998027043762274,0.10626588680240452,0.4746707659743577,0.6101585405417519,50
,SD,0.037177150368403716,0.016404135390982913,0.020799839482851783,0.10032684294317376,7.85185328441636,0.01170839165370995,0.06572200270340899,0.08196522696180931,0.01880879321640811,4.18048105712978,0.009496207870394836,0.022818512151945688,0.07053558835911235,0.08358544097319451
