,,descentVelocity,maxVelocity,ascentVelocity,ascentDistance,length,verticalDistance,lastY,maxY,total count
stair1
Head 1
,avg,0.006342537688189332,0.5023620567072093,0.2389451490613488,0.1897222112525026,77.54545454545455,0.18887916509081223,1.452669077914592,1.4535121240762823,55
,SD,0.012368842738399841,0.1536276838210851,0.08046475967210506,0.05897399489748918,11.19385900120432,0.05813383313447961,0.0567109847506843,0.0576000862271788
Head 2
,avg,2.9651692670333988e-05,0.4547730892349872,0.25283843503397996,0.1961806827142529,71.07272727272728,0.1961793648744238,1.6527451574796732,1.6527464753195023,55
,SD,0.00021789455115642687,0.14717415693123384,0.08542194225293587,0.06750516498083306,7.995122480054598,0.06750629961931508,0.12015161683146557,0.12015052345666495
First Foot
,avg,0.345882148109074,1.1611012925823656,0.6784501284658474,0.2810553199821443,60.41818181818182,0.19010947926082275,0.2001534309415472,0.29109927166286875,55
,SD,0.11289572985004595,0.3218877506878953,0.17828368859211705,0.08262666344875222,8.675337895627225,0.07358853554242757,0.07860883097924799,0.08823595415214001
Second Foot
,avg,0.3417890871299274,1.705950943296792,0.9642145547185482,0.45746612642921736,64.6,0.3755323926307369,0.3775658954598719,0.45949962925835197,55
,SD,0.07936124377347911,0.3848702363020694,0.20674693137299754,0.13063904542024735,7.6695383291185255,0.12272304086084217,0.12258718076717676,0.1304457664163283
Last Foot
,avg,0.3462787512358453,1.3387164590163145,0.7707552644833263,0.289128914411774,57.981818181818184,0.1962725700165817,0.39510308034365094,0.4879594247388435,55
,SD,0.1047220474841724,0.2961384164591872,0.16344085547289716,0.0829319164811234,7.581055117476384,0.06313020395745284,0.13505144359979407,0.15418627990755068
stair2
Head 1
,avg,0.006608104979686231,0.5042206996137655,0.24044641885446238,0.190884696555381,77.66071428571429,0.19000198589651918,1.4534437563897473,1.4543264670486091,56
,SD,0.012415122493529883,0.15287253167212556,0.08051658026394454,0.05907750509830847,11.126347086523767,0.05821111183964625,0.05649523666478675,0.05740206910837573
Head 2
,avg,2.9122198158363738e-05,0.45747751706633727,0.2539887964437423,0.19739852024605092,71.16071428571429,0.19739722593907594,1.6546648148763652,1.6546661091833401,56
,SD,0.00021597600192295728,0.1472267256551469,0.08508460208118612,0.0675066314826866,7.950239856476673,0.06750776918520339,0.11992204810540455,0.11992095148079812
First Foot
,avg,0.34492083372933807,1.1597314873184146,0.6785523712094548,0.2818736301124388,60.482142857142854,0.19133496550131407,0.2012172357315473,0.29175590034267207,56
