,,descentVelocity,maxVelocity,ascentVelocity,ascentDistance,length,verticalDistance,lastY,maxY,total count
stair1
Head 1
,avg,0.03840001813430109,0.6583717258874715,0.3465140677331966,0.20068550988618455,74.65454545454546,0.1901819752356007,1.4209349524737456,1.4314384871243298,55
,SD,0.0313246991914598,0.1964721179853197,0.12784565629148745,0.07124888270483302,14.893828107725671,0.06928542291056976,0.06641070973828862,0.06888812971134782
Head 2
,avg,0.012030290196938716,0.6238230067887764,0.3327703093517029,0.21153243550010317,64.96363636363637,0.20966855539923315,1.6278941291530356,1.6297580092539057,55
,SD,0.017558570049567734,0.17972474882673808,0.10854310565544918,0.07131625066677598,10.367718494290802,0.07252097056172793,0.130214628597633,0.12903121540666193
First Foot
,avg,0.3626378447406147,1.0938037652707175,0.6671876726576781,0.2661174112006139,58.96363636363636,0.17881963521061098,0.18237305760625058,0.26967083359625366,55
,SD,0.1040887755739718,0.29864040572462375,0.17646459062254122,0.06967215888217522,9.42330502986879,0.060377101400032614,0.05920265981851821,0.06846224331993886
Second Foot
,avg,0.2686491785993881,1.7139794825697434,1.0095965702581202,0.44027503091586695,63.127272727272725,0.37358403058825834,0.376209988089896,0.44290098841750447,55
,SD,0.10276521870549216,0.527784799062406,0.3222495572195486,0.13260644111647282,10.90463545379511,0.12319093045891126,0.12401347711952283,0.133274713737869
Last Foot
,avg,0.37624041415426346,1.1809189329024457,0.7143133613505757,0.26751859966650987,55.27272727272727,0.18289549783134965,0.37509521889398517,0.45971832072914526,55
,SD,0.11434463720313234,0.3163855029152326,0.1828272323446921,0.0786238920905413,9.458915074159684,0.06742559089936956,0.12266125078174682,0.13272968328990245
stair2
Head 1
,avg,0.038681175312936876,0.6610685575166865,0.34929931721608287,0.20158829554798877,74.73214285714286,0.19090706499325863,1.4221981011937914,1.4328793317485218,56
,SD,0.031113701304068497,0.19573449845508503,0.12837178178003777,0.0709265777780796,14.771462679568247,0.06887425996709273,0.06647842129470789,0.06910147496664476
Head 2
,avg,0.011815463586279096,0.6275006760119244,0.3329762943253864,0.21281029872270538,65.14285714285714,0.21097970219506518,1.6304083562568628,1.6322389527845031,56
,SD,0.017473873086472892,0.18018898643228798,0.10758045178958357,0.07130916797705177,10.360344332785353,0.07252534786580099,0.13038688607428373,0.12919086441350086
First Foot
,avg,0.36247454966604103,1.1006275086414605,0.6711263390086943,0.2677063439347794,59.035714285714285,0.18007376152157323,0.18358952178438812,0.27122210419759446,56
