stair1_50,,ascentVelocity,ascentDistance,ascentTime,descentVelocity,length,verticalDistance,totalDistance,maxVelocity,maxVelTime,maxVelSlope,lastY,maxY,startDeltaTimeVelocity,afterCrossVelocity,total count
Head 1
,avg,0.18231825794846881,0.13248951851851848,0.7376469444444451,0.021672618553673792,89.80555555555556,0.12662072222222223,0.24843399187503246,0.3858651067887444,0.08477281481481486,7.199312448662376,0.1179394907407408,0.12380828703703707,0.2878146137393739,1.0,108
,SD,0.028039425148606533,0.013574741410456705,0.1030816925485005,0.011797452010343532,10.277139619827693,0.013385305405993857,0.03491402682974556,0.09501806765873912,0.06488630556270575,7.210072431232308,0.013145480775688207,0.012406068788993523,0.07092992594565838,0.0
Head 2
,avg,0.16804685349235265,0.12972138888888893,0.7884694814814813,0.013656530551809416,82.17592592592592,0.12751265740740736,0.2264095223441504,0.3755493435788788,0.059052907407407415,8.60819086952701,0.25474554629629625,0.2569542777777777,0.31395406044106494,1.0,108
,SD,0.029087533957793073,0.013431531269280303,0.12288255801256996,0.014037234280276999,9.137659867075644,0.014253190490242828,0.03013388712399529,0.09121442381033977,0.051909680612104374,8.079933851238122,0.013523472673661323,0.01383268618153807,0.05951129020370093,0.0
First Foot
,avg,0.5604443715412751,0.20577483573240737,0.375819287037037,0.23626509769338214,66.13888888888889,0.1203057604546297,0.45030363099541676,1.0166088413775827,0.0922830277777778,13.355064591888233,0.1290594543240741,0.21452852960185181,0.5915079219355618,0.30444284291454027,108
,SD,0.11552531616952921,0.03390429997971962,0.06527686151735923,0.06507201363050143,12.60765371109016,0.010962064033790199,0.10071211053412486,0.2903503658274612,0.041420902752394254,10.316828709622339,0.008246536708826618,0.0329965818286617,0.2092529753128611,0.1303541592660908
Second Foot
,avg,0.5721245014281502,0.3403141864537036,0.6054466203703707,0.24351378940153903,89.80555555555556,0.24498161145370384,0.6597109518317693,1.1558080261573198,0.2971163703703703,4.69809115291785,0.260290236175926,0.355622811175926,0.35027710581312377,0.8976716336607813,108
,SD,0.09184204273440519,0.03233065143531309,0.08687835996526425,0.06463572002437916,10.277139619827693,0.014982845302431465,0.10060562421124818,0.34063441401826644,0.16853630271242434,2.7386630426926053,0.010550713144247045,0.029410350096271024,0.06290757676482332,0.25781205380457883
Last Foot
,avg,0.46139105214240983,0.23941911546296316,0.5209824444444441,0.31952631988878577,82.17592592592592,0.11467249138888888,0.5386990784501461,0.7971670579197115,0.2493802222222222,3.4925457346284254,0.26058434469444447,0.38533096876851836,0.34885977740702045,0.6702095215396598,108
,SD,0.06722283088625391,0.03702679383714656,0.05456540034204509,0.08312160813471085,9.137659867075644,0.016507639572808597,0.10116292780005244,0.1871583122134899,0.061238186748976076,1.6088281815730534,0.012068001831566614,0.03681222882666595,0.049631061805740645,0.16203542451453412
Net speed(second)
,avg,0.36191014134465277,0.2116772707129629,0.5954672962962966,0.23390737706882056,89.80555555555556,0.11836088923148153,0.52296059312972,0.9268356595027633,0.17335217592592592,8.114652524461647,0.14227324543518519,0.23558962691666657,0.40177287964008557,0.6129357307461964,108
,SD,0.06387450366730951,0.027528671900864644,0.08918376317316408,0.07054171931617642,10.277139619827693,0.013833818103357846,0.10034216887923257,0.2977090389674554,0.16863509085189377,7.84952838301807,0.014657492102333471,0.030762468212871923,0.1811151568239535,0.2268154393437313
Net speed(last)
,avg,0.239163692850501,0.12129574601851854,0.5055504999999997,0.3312908466658141,82.17592592592592,-0.012840166018518513,0.427574933638386,0.5759237159060597,0.10936104629629631,6.91628170544996,0.005761298398148148,0.13989721043518522,0.32498291204831664,0.4146837718377187,108
