,,descentVelocity,maxVelocity,ascentVelocity,ascentDistance,length,verticalDistance,lastY,maxY,total count
stair1
Head 1
,avg,0.008621255832060408,0.3753972165618286,0.20194726925024314,0.13615502258365614,70.83333333333333,0.13464620014269923,1.311434742459702,1.3129435649006587,30
,SD,0.011025305104952626,0.04107152000382428,0.03245081423012988,0.010153569325704824,5.335936864527374,0.01041496638244564,0.05899725351868663,0.05966441039560428
Head 2
,avg,0.0010578072388391071,0.350228786707288,0.1889091101441322,0.12600370437618855,61.96666666666667,0.12594936121838088,1.4378619373392465,1.437916280497054,30
,SD,0.0036145742011097,0.05099692343678146,0.021557165135088017,0.012854454279782636,7.166976737478331,0.012806951530820506,0.06336218979845024,0.06335548992401491
First Foot
,avg,0.2470185622191412,0.8488127526802166,0.5207307129164113,0.1884613194333959,54.6,0.12890817961290008,0.13114181249013102,0.19069495231062691,30
,SD,0.03604337574730687,0.09141630073189509,0.04950588586727728,0.009165202345436631,4.476605857119878,0.006451152072089629,0.006941864623888071,0.008971693152688634
Second Foot
,avg,0.24442801634672057,1.3039444620487315,0.7475282752670058,0.3111202874540532,59.7,0.2514228252542728,0.2558530236458394,0.31555048584561984,30
,SD,0.05951027107745348,0.12351514562130121,0.07466181535074853,0.0141778569456485,4.605431575867781,0.00795788794485623,0.00876230772904591,0.019394745246298438
Last Foot
,avg,0.20961124531830988,0.9671727234534097,0.5772665677920715,0.18183012545194405,51.56666666666667,0.12998494063855517,0.25456047437338064,0.30640565918676954,30
,SD,0.08586068513228104,0.19012776487910796,0.09424537239138914,0.016500244879732236,4.814445854809137,0.006319064377506701,0.009526757676288397,0.01423263378270415
stair2
Head 1
,avg,0.03831937468119178,0.6373997289954976,0.36713273051338385,0.2630572286528604,76.8,0.2568634148021132,1.4307986102964951,1.4369924241472425,30
,SD,0.02763745591188577,0.04076108052631147,0.03963233300859582,0.011032857476005463,6.2311047709588925,0.012149399436498213,0.05577448115000001,0.053810582881428204
Head 2
,avg,0.0056079036144630785,0.6485442823549369,0.3653672761335285,0.2668087123490057,69.16666666666667,0.2662365111789598,1.6944599353230125,1.6950321364930585,30
,SD,0.01053901435018405,0.08891173299067986,0.033847214078305786,0.01141594123500528,4.025612444778503,0.011779141360111014,0.05166386371908484,0.05182757628540436
First Foot
,avg,0.27835829834943165,1.2967824438336677,0.7629221143429882,0.32470103183115306,62.93333333333333,0.25038023721104485,0.2524890249637924,0.3268098195839006,30
