posX,posY,posZ,RotX,RotY,RotZ,RotW,vPosX,vPosY,vPosZ,initH
-0.9020165,0.2374225,0.2940326,-0.9020165,8.827175,0.2940326,-0.8715625,-0.4200445,0.2370055,0.0881466,0.1659993
-0.9020333,0.2374036,0.2940166,-0.9020333,8.827156,0.2940166,-0.8716058,-0.4201295,0.2367186,0.08808462,0.1659993
-0.9020467,0.2373507,0.2940435,-0.9020467,8.827103,0.2940435,-0.8717149,-0.4200544,0.2364396,0.08811143,0.1659993
-0.902027,0.23738,0.2941945,-0.902027,8.827132,0.2941945,-0.8716846,-0.4201406,0.2363453,0.08825473,0.1659993
-0.9020973,0.237345,0.2942065,-0.9020973,8.827097,0.2942065,-0.8717226,-0.4200867,0.2362518,0.08838598,0.1659993
-0.9020973,0.237345,0.2942065,-0.9020973,8.827097,0.2942065,-0.8717226,-0.4200867,0.2362518,0.08838598,0.1659993
-0.902095,0.2373333,0.2942305,-0.902095,8.827085,0.2942305,-0.8715919,-0.4201716,0.2365138,0.08856965,0.1659993
-0.9021813,0.2375205,0.2945045,-0.9021813,8.827272,0.2945045,-0.8715575,-0.4202424,0.2364544,0.08873127,0.1659993
-0.9022897,0.2376256,0.294523,-0.9022897,8.827377,0.294523,-0.871338,-0.4204832,0.2366498,0.08922421,0.1659993
-0.9023255,0.237658,0.2946625,-0.9023255,8.82741,0.2946625,-0.8711419,-0.4206865,0.2368383,0.08967849,0.1659993
-0.9024004,0.2376497,0.2947073,-0.9024004,8.827402,0.2947073,-0.8710468,-0.4208004,0.2368804,0.08995672,0.1659993
-0.9024559,0.2376585,0.2947403,-0.9024559,8.827411,0.2947403,-0.8709978,-0.420751,0.2370901,0.09010906,0.1659993
-0.9025059,0.2376292,0.2946683,-0.9025059,8.827381,0.2946683,-0.8708963,-0.4207484,0.2373848,0.09032634,0.1659993
-0.9024265,0.2375054,0.2946132,-0.9024265,8.827257,0.2946132,-0.870854,-0.4209695,0.2371839,0.0902326,0.1659993
-0.9024311,0.2375784,0.2945881,-0.9024311,8.827331,0.2945881,-0.8707485,-0.4210364,0.2373925,0.09038959,0.1659993
-0.9024787,0.2375667,0.2946405,-0.9024787,8.827319,0.2946405,-0.8705726,-0.4212257,0.2375849,0.09069594,0.1659993
-0.9025053,0.2375629,0.2946886,-0.9025053,8.827315,0.2946886,-0.8704268,-0.4213773,0.2377758,0.09089027,0.1659993
-0.9027244,0.2373521,0.2948718,-0.9027244,8.827105,0.2948718,-0.8702324,-0.4215289,0.238156,0.09105366,0.1659993
-0.9028264,0.2374718,0.2949938,-0.9028264,8.827224,0.2949938,-0.8701657,-0.4216249,0.2381873,0.09116422,0.1659993
-0.9028264,0.2374718,0.2949938,-0.9028264,8.827224,0.2949938,-0.8701657,-0.4216249,0.2381873,0.09116422,0.1659993
-0.9030104,0.2374477,0.2949471,-0.9030104,8.8272,0.2949471,-0.8701539,-0.4217431,0.2380615,0.09105856,0.1659993
-0.9028535,0.2376869,0.2948353,-0.9028535,8.827439,0.2948353,-0.8700872,-0.4217793,0.2381992,0.09116781,0.1659993
-0.9030306,0.2375789,0.2946972,-0.9030306,8.827332,0.2946972,-0.8698869,-0.4222028,0.2382147,0.09107909,0.1659993
-0.9031527,0.2375584,0.2947173,-0.9031527,8.827311,0.2947173,-0.8696657,-0.4224103,0.238615,0.09118122,0.1659993
-0.9031887,0.2375135,0.294898,-0.9031887,8.827266,0.294898,-0.8694916,-0.4226784,0.238713,0.09134229,0.1659993
-0.9031577,0.237509,0.2950004,-0.9031577,8.827261,0.2950004,-0.8692731,-0.4229674,0.2389595,0.09144028,0.1659993
-0.9031496,0.2375946,0.2948885,-0.9031496,8.827347,0.2948885,-0.8691326,-0.4231096,0.2392012,0.0914859,0.1659993
-0.9030944,0.2374318,0.2948303,-0.9030944,8.827184,0.2948303,-0.8689798,-0.423353,0.2393257,0.09148541,0.1659993
-0.9030277,0.2374318,0.2948997,-0.9030277,8.827184,0.2948997,-0.8688355,-0.4235393,0.2394672,0.09162302,0.1659993
-0.903035,0.2374852,0.2948691,-0.903035,8.827237,0.2948691,-0.868637,-0.4237457,0.239796,0.09169065,0.1659993
-0.9030769,0.2375088,0.2948866,-0.9030769,8.827261,0.2948866,-0.8684539,-0.4241122,0.2398112,0.09169179,0.1659993
-0.9032147,0.2374926,0.2948918,-0.9032147,8.827245,0.2948918,-0.868149,-0.4245248,0.2401635,0.09174735,0.1659993
-0.9033474,0.2374427,0.2949702,-0.9033474,8.827195,0.2949702,-0.8679,-0.4247498,0.2405975,0.09192429,0.1659993
-0.9032972,0.2372992,0.2949415,-0.9032972,8.827051,0.2949415,-0.8675799,-0.4250477,0.2411239,0.09218993,0.1659993
-0.9033571,0.2372899,0.2949308,-0.9033571,8.827042,0.2949308,-0.8673692,-0.4253336,0.2413829,0.09217537,0.1659993
-0.9035147,0.237143,0.295073,-0.9035147,8.826895,0.295073,-0.8671209,-0.4255769,0.2417626,0.09239385,0.1659993
-0.9038051,0.237411,0.2951994,-0.9038051,8.827164,0.2951994,-0.8668844,-0.4259822,0.2419056,0.09237085,0.1659993
-0.9039459,0.2373807,0.2951647,-0.9039459,8.827133,0.2951647,-0.8667234,-0.4262145,0.2421114,0.09227143,0.1659993
-0.9039896,0.2373834,0.2951133,-0.9039896,8.827135,0.2951133,-0.8665456,-0.426474,0.2423676,0.09206846,0.1659993
-0.9041952,0.2373638,0.2948343,-0.9041952,8.827116,0.2948343,-0.8663886,-0.4268962,0.2422779,0.0918261,0.1659993
-0.9042158,0.2373462,0.2948515,-0.9042158,8.827099,0.2948515,-0.8661558,-0.4272847,0.2424316,0.0918088,0.1659993
-0.9043522,0.2372546,0.2948912,-0.9043522,8.827007,0.2948912,-0.865932,-0.4275748,0.2427594,0.09170341,0.1659993
-0.9045146,0.2372181,0.2948496,-0.9045146,8.82697,0.2948496,-0.8657023,-0.4278592,0.2430363,0.09181245,0.1659993
-0.9044573,0.2371829,0.294906,-0.9044573,8.826935,0.294906,-0.8655389,-0.4279945,0.2433965,0.09176741,0.1659993
-0.904583,0.2371216,0.294919,-0.904583,8.826874,0.294919,-0.8653679,-0.4283263,0.243449,0.09169269,0.1659993
-0.9046326,0.2371371,0.2950257,-0.9046326,8.826889,0.2950257,-0.8652814,-0.4284019,0.2436256,0.09168699,0.1659993
-0.9047458,0.2370784,0.2949926,-0.9047458,8.826831,0.2949926,-0.8651385,-0.4286326,0.2437754,0.09155892,0.1659993
-0.9048307,0.2369945,0.295012,-0.9048307,8.826747,0.295012,-0.8650854,-0.4286059,0.2440776,0.09137972,0.1659993
-0.9050922,0.2370834,0.2948495,-0.9050922,8.826836,0.2948495,-0.8649787,-0.4287445,0.2442171,0.0913675,0.1659993
-0.905207,0.2370572,0.2947884,-0.905207,8.826809,0.2947884,-0.8648816,-0.4289938,0.244201,0.09115948,0.1659993
-0.9052298,0.2371254,0.2946755,-0.9052298,8.826878,0.2946755,-0.8648449,-0.4290286,0.2443207,0.09102271,0.1659993
