,Hx,Hy,Hz,Rx,Ry,Rz,Lx,Ly,Lz,RRx,RRy,RRz,LRx,LRy,LRz
0,-0.014683815,-0.0034847999999999767,0.003695969999999993,-0.0012448800000000038,0.004807804999999998,0.006601069999999998,-0.0024024965000000002,-0.0015428310000000002,0.0008204199999999884,0.12668136996339324,0.9232940035569948,2.528780557556021,0.40375032543875244,-0.757966670877505,-0.6949066007977318
1,-0.015965577,-0.0038605999999999697,0.004033679999999995,-0.0012574300000000038,0.006229997000000001,0.007824969999999987,-0.0025569915000000004,-0.0019504790000000008,0.0005967699999999798,0.11825621396339325,0.9241087035569947,2.5412845575560215,0.40605626543875245,-0.7579334708775048,-0.6939109007977318
2,-0.017212098999999998,-0.004170099999999932,0.004351909999999992,-0.0011796800000000024,0.008254861999999998,0.009296449999999979,-0.0026483779,-0.0024086960000000005,0.00018146999999998358,0.10912165696339324,0.9263081035569947,2.5551861575560215,0.4083934954387525,-0.7583323708775052,-0.6928709007977317
3,-0.018470211999999996,-0.004588099999999984,0.004724010000000001,-0.0009982500000000033,0.010650874000000001,0.010937940000000002,-0.0029068714,-0.002706888,9.878999999998194e-05,0.09949435896339325,0.9285243035569947,2.568911557556021,0.41096115543875256,-0.758334370877505,-0.6916648007977317
4,-0.019687339,-0.005076499999999995,0.005125619999999997,-0.0005387300000000067,0.013865043000000002,0.013047719999999985,-0.0030676130000000003,-0.003114464,-0.00014870000000001272,0.08894927506339326,0.9290998035569947,2.581868457556021,0.41348825543875256,-0.7567339708775049,-0.6902236007977317
5,-0.020857877000000004,-0.005579000000000001,0.005587049999999999,0.00011258999999999575,0.017800586999999996,0.01587418999999999,-0.0031413092,-0.003620959,-0.0005259300000000078,0.7071168129633933,0.9279724035569947,2.596329557556021,0.4158038054387525,-0.754023670877505,-0.6883736007977318
6,-0.021947764,-0.006052099999999938,0.006046260000000003,0.0008863999999999927,0.022345211,0.019337579999999976,-0.0033954622,-0.003720165000000002,-0.0003991000000000078,0.6982552709633932,0.9223307035569948,2.612189357556021,0.4176800754387525,-0.752746270877505,-0.6866042007977319
7,-0.022951265,-0.006530999999999998,0.006458879999999989,0.0015814399999999952,0.032172820000000005,0.023327089999999984,-0.0035710817,-0.0038063529999999997,-0.00046511999999999666,0.6918713039633932,0.9120793035569947,2.628759057556021,0.4188831554387525,-0.7535106708775052,-0.6851407007977318
8,-0.023942870999999998,-0.006912399999999974,0.006844859999999986,0.0023849799999999975,0.04798669,0.02780288999999998,-0.0036591299,-0.003950430000000002,-0.0007282400000000022,0.6855258559633932,0.9003739035569944,2.647142857556021,0.4199549154387525,-0.755246270877505,-0.6839255007977318
9,-0.024855062,-0.007291199999999965,0.0072121299999999946,0.0030739699999999953,0.05856755,0.03202370999999998,-0.0038430951000000004,-0.003851462,-0.0007072599999999984,0.6803167715633933,0.8882156035569946,2.665891257556021,0.42046523543875247,-0.757717570877505,-0.6829295007977316
10,-0.025694939,-0.007272900000000004,0.0075197699999999925,0.0036942299999999954,0.07118196,0.03622536999999999,-0.0038312689000000004,-0.003966976000000001,-0.0009463800000000022,1.3029574819633931,0.8808176035569947,2.684503957556021,0.42072777543875245,-0.758667570877505,-0.6820374007977318
11,-0.026458520999999995,-0.007172899999999971,0.007813149999999991,0.004058839999999994,0.08524896,0.040250589999999996,-0.0038800477,-0.003968073000000001,-0.0009547700000000047,2.5528161449633933,0.8746984035569947,2.704317157556021,0.42109703543875243,-0.7571618708775051,-0.6806290007977318
12,-0.027213188000000006,-0.006901499999999982,0.008051140000000002,0.004165809999999997,0.10002762000000001,0.04407651999999999,-0.0040046708,-0.003886867000000002,-0.0007985700000000095,2.5465289802633935,0.8686107035569945,2.725051057556021,0.4213249054387525,-0.7550963708775051,-0.6796905007977317
13,-0.027918383,-0.006513599999999964,0.008281709999999998,0.004177789999999989,0.11449137000000001,0.04762303999999997,-0.0040142309000000004,-0.003827502000000002,-0.0007544400000000006,3.166066486963393,0.8662508035569946,2.744663157556021,0.4210452754387525,-0.7535239708775048,-0.6794617007977317
14,-0.028599733999999998,-0.006100199999999956,0.008503520000000004,0.004082009999999994,0.12916014,0.05098479999999998,-0.0040429609,-0.003724958000000003,-0.0007400800000000208,3.1554570709633927,0.8636566035569946,2.765848357556021,0.4208056454387525,-0.7533830708775049,-0.6796384007977319
15,-0.029246352000000003,-0.005640699999999987,0.00876386999999999,0.0037211899999999966,0.14382235,0.05437747,-0.0040922894,-0.0035218980000000025,-0.0006403300000000112,5.659399570963393,0.8625570035569947,2.7865283575560214,0.42040809543875246,-0.7536997708775052,-0.6800177007977318
16,-0.029885574000000005,-0.0049884999999999955,0.00910836,0.0031623999999999984,0.15862484,0.057607229999999975,-0.0041069985,-0.0033046989999999986,-0.0005303700000000133,5.650542073263393,0.8650297035569947,2.807962057556021,0.41956085543875254,-0.7535221708775052,-0.6803860007977318
17,-0.030475017,-0.004268599999999978,0.009614210000000002,0.002559789999999995,0.17368728,0.06106493999999998,-0.004042960700000001,-0.003198171000000001,-0.00047034999999999715,6.267972989963393,0.8671049035569947,2.8280788575560214,0.41858968543875247,-0.7537734708775051,-0.6810844007977318
18,-0.031023879999999997,-0.0034371999999999623,0.010250039999999993,0.0018939899999999954,0.18915352000000002,0.06493728999999998,-0.004086423300000001,-0.002920319000000002,-0.00023500000000000742,6.257197689963393,0.8710030035569949,2.846259357556021,0.41748645543875246,-0.7556183708775048,-0.6826691007977318
19,-0.031538649999999994,-0.0024400999999999893,0.011086839999999992,0.0012203299999999917,0.20446123,0.06921053999999999,-0.004017997000000001,-0.0027979870000000018,-0.00027650000000000173,6.247517089963393,0.8734474035569946,2.866540857556021,0.41667362543875247,-0.7592911708775051,-0.6846418007977317
20,-0.032038135999999995,-0.001438699999999926,0.012053459999999993,0.0005444599999999938,0.21914479999999997,0.07326675999999997,-0.004019119,-0.0026249190000000007,-0.00019257000000000302,6.239615089963394,0.8735231035569946,2.8845622575560212,0.41601416543875247,-0.7618926708775049,-0.6862740007977318
21,-0.032477662000000004,-0.00045709999999996585,0.013100449999999996,-3.3460000000004596e-05,0.23387992999999999,0.07766805999999998,-0.0040169479,-0.002455973,-0.0001108800000000354,6.232443689963394,0.8726014035569947,2.9023845575560214,0.41538597543875244,-0.762897070877505,-0.6875492007977319
22,-0.032917757,0.0005612000000000394,0.014167259999999997,-0.0005400700000000091,0.24816868999999997,0.08218474,-0.0039892436,-0.002298976,-1.9670000000027166e-05,6.225696789963394,0.8726833035569946,2.918187357556021,0.41464227543875254,-0.763430270877505,-0.6886995007977317
23,-0.033278032,0.0015241000000000503,0.01522889,-0.0012054300000000017,0.26172987000000003,0.08686595999999999,-0.0038636219999999997,-0.0022335070000000013,-0.00015854000000001812,6.218955089963393,0.8726622035569946,2.9319337575560214,0.41393340543875246,-0.7646165708775051,-0.6898943007977317
24,-0.033606071,0.002382700000000093,0.016270299999999998,-0.0017777300000000051,0.27463591,0.09179088999999999,-0.003898286,-0.002073599000000001,-0.00014154000000000667,6.214164889963394,0.8714840035569946,2.945449657556021,0.4133675054387525,-0.7659581708775052,-0.6909470007977319
25,-0.03391153400000001,0.003281200000000051,0.017350799999999993,-0.002360050000000005,0.2867596,0.09682951999999997,-0.0038683643000000005,-0.001443866000000002,-0.00014914000000001426,6.211944989963393,0.8690979035569946,2.957771057556021,0.41284028543875245,-0.7675606708775051,-0.6921843007977319
26,-0.034180303,0.004060300000000017,0.018412909999999998,-0.0029898900000000063,0.2981765,0.10236288,-0.0038719665000000007,-0.0013201480000000002,-4.952999999998653e-05,6.211725389963393,0.8661149035569947,2.967931757556021,0.4123531554387525,-0.768434970877505,-0.6933800007977318
27,-0.034371157,0.004851100000000041,0.019521519999999997,-0.0037394900000000063,0.30855063,0.10799479999999997,-0.0038128380999999994,-0.001226474000000001,1.4319999999989897e-05,6.212121589963393,0.8637767035569945,2.9766550575560213,0.41190901543875247,-0.7686868708775051,-0.6945024007977318
28,-0.034539074999999995,0.005616200000000071,0.020637989999999995,-0.004553330000000003,0.31774699,0.11370909999999998,-0.0038266420000000003,-0.0011893280000000006,-5.543000000002296e-05,6.213111689963394,0.8623467035569947,2.982767657556021,0.41171910543875245,-0.7694771708775049,-0.6957088007977317
29,-0.034653039000000004,0.006320000000000059,0.021836459999999985,-0.005365420000000007,0.32596013999999995,0.11964150999999998,-0.0037782195999999995,-0.0011444590000000004,-0.00017646000000000052,6.214137789963393,0.8622929035569946,2.987208857556021,0.41131889543875255,-0.7710269708775049,-0.6970857007977318
30,-0.03469705199999999,0.00701780000000003,0.023099709999999996,-0.006267410000000004,0.33283388999999997,0.12557932,-0.0037717826,-0.0009834540000000017,-9.77900000000087e-05,6.2152431899633935,0.8639735035569946,2.9886622575560216,0.4109842054387525,-0.772445270877505,-0.6985658007977319
31,-0.034721608,0.007732000000000028,0.024491180000000008,-0.007215990000000003,0.33859252999999995,0.13177494,-0.0036158808,-0.000992727,-0.00021174999999999943,6.216459689963394,0.8669028035569946,2.9880152575560213,0.4107323554387524,-0.7735861708775049,-0.6998073007977318
32,-0.034717389,0.008411900000000028,0.025928829999999996,-0.008127580000000004,0.34307743,0.13823369999999996,-0.0036097051000000004,-0.0008105520000000005,-4.5989999999995756e-05,6.218401689963393,0.8702884035569947,2.9851899575560212,0.41036186543875247,-0.7744780708775052,-0.7010177007977318
33,-0.034683247,0.009144800000000041,0.027454,-0.00923284,0.34681673999999996,0.14478534999999998,-0.0036060829000000003,-0.0006968510000000012,-2.1180000000009525e-05,6.220805889963393,0.8737457035569947,2.981240657556021,0.41014383543875244,-0.775537070877505,-0.7022733007977318
