(-0.4882054, 0.02175438, -0.9206203)
(-0.4882843, 0.02153336, -0.9215369)
(-0.489125, 0.0216633, -0.9215531)
(-0.4889073, 0.02120339, -0.9227035)
(-0.4884965, 0.02100002, -0.9228024)
(-0.4884756, 0.02053582, -0.9230424)
(-0.4884708, 0.02049386, -0.9230793)
(-0.4884708, 0.02049386, -0.9230793)
(-0.488379, 0.02048074, -0.9228981)
(-0.4883316, 0.02043378, -0.9229096)
(-0.4882543, 0.0203613, -0.9229112)
(-0.4884634, 0.020316, -0.9229524)
(-0.4879189, 0.01982247, -0.9235702)
(-0.4878395, 0.01979005, -0.9235246)
(-0.4876652, 0.01958501, -0.9236453)
(-0.4871643, 0.01945602, -0.9243385)
(-0.4872687, 0.01935803, -0.924448)
(-0.4876649, 0.01924073, -0.9246597)
(-0.4878359, 0.01894414, -0.925313)
(-0.4879365, 0.01870023, -0.9254782)
(-0.4877441, 0.01859128, -0.9256316)
(-0.487489, 0.01812064, -0.9259262)
(-0.4871628, 0.01826798, -0.9259133)
(-0.4867249, 0.01778566, -0.926549)
(-0.4866965, 0.01742732, -0.9267788)
(-0.4867313, 0.01722991, -0.9269063)
(-0.4865906, 0.01689684, -0.927568)
(-0.4863255, 0.01673137, -0.9279269)
(-0.4862282, 0.01671063, -0.9280246)
(-0.4858224, 0.01639163, -0.9284436)
(-0.4856517, 0.01592671, -0.9287655)
(-0.4855537, 0.01586091, -0.9289017)
(-0.4854145, 0.0156654, -0.9292548)
(-0.4852319, 0.01560508, -0.9296805)
(-0.4851437, 0.01544677, -0.9297982)
(-0.4845374, 0.01489007, -0.9306585)
(-0.4844606, 0.01458394, -0.9307251)
(-0.4844012, 0.01453387, -0.9309335)
(-0.4844379, 0.0141338, -0.9319136)
(-0.4844005, 0.01395332, -0.9322186)
(-0.4844563, 0.01387798, -0.932391)
(-0.4839249, 0.01331221, -0.9331305)
(-0.4837382, 0.01333582, -0.9335473)
(-0.4836757, 0.01328575, -0.9336759)
(-0.4831469, 0.01245367, -0.9346128)
(-0.477473, 0.005407207, -0.9455969)
(-0.4774218, 0.005409591, -0.9456584)
(-0.4774511, 0.005228154, -0.9461011)
(-0.4774888, 0.005468003, -0.9460289)
(-0.4778948, 0.005905502, -0.9454131)
(-0.4776192, 0.005782478, -0.9455535)
(-0.4775863, 0.005895965, -0.9451586)
(-0.4774318, 0.005889051, -0.9451082)
(-0.4772928, 0.005781762, -0.9451582)
(-0.477289, 0.005854003, -0.9448069)
(-0.4778478, 0.006379716, -0.9441552)
(-0.4776967, 0.006351106, -0.9440762)
(-0.4780474, 0.005980603, -0.9438955)
(-0.4782054, 0.006053321, -0.9437537)
(-0.4780345, 0.00602781, -0.9437156)
(-0.4779727, 0.006125562, -0.9437968)
(-0.4780095, 0.006203048, -0.9436686)
(-0.4781401, 0.006162994, -0.9436283)
(-0.4782131, 0.006212585, -0.9435278)
(-0.478286, 0.006158225, -0.9434416)
(-0.4784214, 0.006214969, -0.943347)
(-0.4784522, 0.006199472, -0.9433403)
(-0.4785931, 0.006150834, -0.9434381)
(-0.4787192, 0.006167047, -0.9434079)
(-0.4789813, 0.005802028, -0.9431857)
(-0.4790516, 0.005710237, -0.9431412)
(-0.4790146, 0.005651586, -0.9429739)
(-0.4790521, 0.005725496, -0.9431713)
