,index,time,y,velY
0,,0.0,0.00010514000000000356,0.09757930922141544
1,,0.011111,0.0018145999999999995,0.1257161238754002
2,,0.022222,0.0038938500000000043,0.15642524760955706
3,,0.033333,0.00644016,0.1927977196557369
4,,0.044444,0.009685520000000003,0.24244152025447285
5,,0.05555499999999999,0.013619419999999993,0.29824803039993875
6,,0.066666,0.016987519999999992,0.3006900308601259
7,,0.077777,0.02153782,0.35511056308553984
8,,0.088888,0.026880219999999996,0.41796568564681086
9,,0.09999899999999999,0.03355172000000001,0.509203345028428
10,,0.11110999999999999,0.04009821999999999,0.5491971184686728
11,,0.122221,0.04630402,0.5538623518722633
12,,0.133332,0.053670419999999996,0.6084224908492806
13,,0.144443,0.061045920000000004,0.6361120644328306
14,,0.155554,0.06922222,0.6859932115882089
15,,0.16666499999999998,0.07804242,0.7399095749237958
16,,0.177776,0.08857531999999999,0.8439400273142957
17,,0.188887,0.10009921999999999,0.940550699464006
18,,0.19999799999999998,0.11233692,1.020977356752074
19,,0.211109,0.12939522,1.2781198546878
20,,0.22221999999999997,0.14435252,1.312145158196209
21,,0.23333099999999998,0.16389872,1.5356603749760627
22,,0.244442,0.18495462000000001,1.7153551627377848
23,,0.255553,0.20628212,1.8174246788398671
24,,0.266664,0.22398042,1.7051438037345767
25,,0.277775,0.24334022,1.7237716138644075
26,,0.288886,0.26212882,1.7073812618867528
27,,0.29999699999999996,0.27868752,1.598839582432893
28,,0.311108,0.29628952,1.591517712195654
29,,0.322219,0.31046502,1.4336627351366178
30,,0.33332999999999996,0.32190562,1.2316635158897933
31,,0.344441,0.33229402,1.0833144327716457
32,,0.355552,0.33911962,0.8488122879365378
33,,0.36666299999999996,0.34789522,0.8193120930277593
34,,0.377774,0.35175612,0.5833982839362539
35,,0.388885,0.35786502,0.5666023910006162
36,,0.39999599999999996,0.36044182,0.3992583550719059
37,,0.411107,0.35965132,0.16405632180739443
38,,0.422218,0.35775382,-0.003360192979841456
39,,0.43332899999999996,0.35457202,-0.14486252831423954
40,,0.44443999999999995,0.35224602,-0.17710231086758665
41,,0.455551,0.34697022,-0.3259645295675345
42,,0.46666199999999997,0.34248602,-0.3647732826939461
43,,0.47777299999999995,0.33718522,-0.42092502673082666
44,,0.488884,0.33186742,-0.44976590639934294
45,,0.49999499999999997,0.32729062,-0.43084101278026943
46,,0.511106,0.32275222,-0.4196505486905576
47,,0.5222169999999999,0.31914572,-0.37211939728650634
48,,0.533328,0.31538792,-0.35516238967016495
49,,0.544439,0.31325872,-0.27339615298466385
50,,0.55555,0.31312342,-0.142786637377941
51,,0.566661,0.31064202,-0.18305743533013544
52,,0.577772,0.31003902,-0.11866398901778216
53,,0.5888829999999999,0.30895142,-0.10827448393378632
54,,0.5999939999999999,0.30616852,-0.1793689942844153
55,,0.611105,0.30526732,-0.13023890268626268
56,,0.622216,0.30407512,-0.11876898783849774
57,,0.633327,0.30082492,-0.20564495652387405
58,,0.644438,0.29827972,-0.21735762361338917
59,,0.6555489999999999,0.29454512,-0.2767374923935019
60,,0.6666599999999999,0.29060352,-0.3157425199344879
61,,0.677771,0.28232062,-0.5306054873095165
62,,0.688882,0.27159022,-0.7481755723830469
63,,0.699993,0.26451082,-0.6926639719533817
64,,0.711104,0.25819622,-0.630491827575107
65,,0.7222149999999999,0.26096762,-0.1905316666450805
66,,0.7333259999999999,0.26870452,0.25289814831727575
67,,0.7444369999999999,0.26870452,0.12644907415863788
68,,0.755548,0.27206532,0.21446204945444255
69,,0.766659,0.27787912,0.3688546409633828
70,,0.77777,0.27999102,0.279463770846195
71,,0.7888809999999999,0.27984401999999997,0.13311681927243563
0,,0.0,0.0007131999999999972,0.08897290566634558
1,,0.011111,0.0021193000000000184,0.10776158558450126
2,,0.022222,0.003585900000000003,0.1198784527688497
3,,0.033333,0.005193300000000012,0.13227294972165862
4,,0.044444,0.008243600000000018,0.20340134750955607
5,,0.05555499999999999,0.01118760000000002,0.23418199856802627
6,,0.066666,0.015571200000000007,0.31435497192373896
7,,0.077777,0.02046730000000002,0.37750418922890283
8,,0.088888,0.026622800000000002,0.4657523646171506
9,,0.09999899999999999,0.033708900000000014,0.5517538710854636
10,,0.11110999999999999,0.03999810000000001,0.5588937657110333
11,,0.122221,0.04699900000000001,0.5944905332920212
12,,0.133332,0.052947999999999995,0.5649529437227805
13,,0.144443,0.058838399999999985,0.547547122567897
14,,0.155554,0.064914,0.5471782953312896
15,,0.16666499999999998,0.07193620000000003,0.5895913076872465
16,,0.177776,0.0802205,0.6675928818159016
17,,0.188887,0.0914073,0.8372074750182917
18,,0.19999799999999998,0.10443140000000004,1.0046940984127566
19,,0.211109,0.12047559999999999,1.2243432691685758
20,,0.22221999999999997,0.1370621,1.3585715985839282
21,,0.23333099999999998,0.15654880000000002,1.556196068394656
22,,0.244442,0.17597700000000002,1.6523757769747562
23,,0.255553,0.1932154,1.601923645844951
24,,0.266664,0.21158440000000003,1.6275750890551381
25,,0.277775,0.22887680000000002,1.591953326185385
26,,0.288886,0.2447712,1.511231815644217
27,,0.29999699999999996,0.26082890000000003,1.4782196338593705
28,,0.311108,0.2770789,1.4703671295028105
29,,0.322219,0.2900401,1.3184433973497316
30,,0.33332999999999996,0.30213999999999996,1.2037226436843134
31,,0.344441,0.3105663000000001,0.9810486137150803
32,,0.355552,0.3190719000000001,0.8732801344158159
33,,0.36666299999999996,0.32598910000000003,0.7479171799790337
34,,0.377774,0.3306635,0.5843086934905504
35,,0.388885,0.33680870000000007,0.5686911121129321
36,,0.39999599999999996,0.33881440000000007,0.37460295863049176
37,,0.411107,0.3411118000000001,0.2906855131555845
38,,0.422218,0.34220720000000004,0.19463624951272018
39,,0.43332899999999996,0.34312110000000007,0.13844403601547373
40,,0.44443999999999995,0.3413191,-0.011868792900375888
41,,0.455551,0.3388979000000001,-0.11488948600107901
42,,0.46666199999999997,0.3358394,-0.1950786193393063
43,,0.47777299999999995,0.33211350000000006,-0.2652064863414176
44,,0.488884,0.32740140000000006,-0.3446498636369133
45,,0.49999499999999997,0.32347190000000003,-0.34915420011114096
46,,0.511106,0.3175949,-0.4390447447320182
47,,0.5222169999999999,0.3115576,-0.4912035891781783
48,,0.533328,0.30604640000000005,-0.493608274653887
49,,0.544439,0.30016370000000003,-0.5115282845684168
50,,0.55555,0.2943823,-0.5159297439402271
51,,0.566661,0.28900539999999997,-0.49992779159931067
52,,0.577772,0.2846033,-0.4480603767644634
53,,0.5888829999999999,0.2792114,-0.4666681147614957
54,,0.5999939999999999,0.2749589,-0.424698471024884
55,,0.611105,0.2703561,-0.41947730679315565
56,,0.622216,0.2642031,-0.486626422274265
57,,0.633327,0.25935980000000003,-0.46126389064392737
58,,0.644438,0.25353270000000006,-0.4928540675431847
59,,0.6555489999999999,0.2467331,-0.5524120936221929
60,,0.6666599999999999,0.24061220000000003,-0.5516493012436401
61,,0.677771,0.23512810000000003,-0.5226116184914984
62,,0.688882,0.23825480000000002,-0.12060290221667969
63,,0.699993,0.25077479999999996,0.5031041829479984
64,,0.711104,0.262842,0.7945815217683048
65,,0.7222149999999999,0.2588619,0.21818446982123985
66,,0.7333259999999999,0.2537401,-0.12139106992242635
67,,0.7444369999999999,0.24480900000000003,-0.46259905399640344
68,,0.755548,0.2452716,-0.21048231882612092
0,,0.0,0.01211334,0.08307251122229237
1,,0.011111,0.012186530000000001,0.04482983854697557
2,,0.022222,0.01402044999999999,0.10494214454574002
3,,0.033333,0.01638197999999999,0.15874098497199704
4,,0.044444,0.019810919999999996,0.23367433552442918
5,,0.05555499999999999,0.02288198999999999,0.25503669975753435
6,,0.066666,0.026241309999999997,0.27868926158788454
7,,0.077777,0.030559069999999994,0.33364577380537225
8,,0.088888,0.03540491999999999,0.3848883175569926
9,,0.09999899999999999,0.04060029999999999,0.42623859672287573
10,,0.11110999999999999,0.045485979999999995,0.43297709693942377
11,,0.122221,0.05192875999999999,0.5064165477497045
12,,0.133332,0.05862331999999999,0.5544664864569782
13,,0.144443,0.06557750999999999,0.5901749226452833
14,,0.155554,0.07253456999999999,0.6081582920309487
15,,0.16666499999999998,0.07926583699999999,0.6069891901159153
16,,0.177776,0.087209467,0.6609615197272047
17,,0.188887,0.0966158,0.7537699777557814
18,,0.19999799999999998,0.10594558999999999,0.7967297373253748
19,,0.211109,0.11752773,0.9195663806778078
20,,0.22221999999999997,0.13141418,1.0846796893038935
21,,0.23333099999999998,0.14577699,1.18867275798108
22,,0.244442,0.16428519,1.427213707763828
23,,0.255553,0.1844595,1.6214598824121995
24,,0.266664,0.2044086,1.7084484183908715
25,,0.277775,0.2236512,1.7201498684520282
26,,0.288886,0.24243359999999997,1.7052913863905348
27,,0.29999699999999996,0.2592433,1.6090897576359136
28,,0.311108,0.2763151,1.5727835612047794
29,,0.322219,0.2922579,1.5038249549341347
30,,0.33332999999999996,0.307241,1.4261587199294907
31,,0.344441,0.3202821,1.2999347285184322
32,,0.355552,0.3319235,1.1738356029416015
33,,0.36666299999999996,0.34140180000000003,1.0134455667484559
34,,0.377774,0.3495863,0.8750289664360578
35,,0.388885,0.354547,0.6607482155553516
36,,0.39999599999999996,0.35919860000000003,0.5396982010186098
37,,0.411107,0.3637636,0.47527615477984697
38,,0.422218,0.3652309,0.3036672376815266
39,,0.43332899999999996,0.3658999,0.1819389198937727
40,,0.44443999999999995,0.3631293,-0.033708786835582025
41,,0.455551,0.359998,-0.15776430251688217
42,,0.46666199999999997,0.3576185,-0.18596072204414799
43,,0.47777299999999995,0.35320250000000003,-0.2917023482419451
44,,0.488884,0.34875,-0.34621567776601014
45,,0.49999499999999997,0.3413405,-0.5065386731913488
46,,0.511106,0.3353468,-0.5229885337876459
47,,0.5222169999999999,0.3292368,-0.5364470164213184
48,,0.533328,0.3207707,-0.649201817993756
49,,0.544439,0.3134962,-0.6519566825546144
50,,0.55555,0.3070753,-0.6149217307112018
51,,0.566661,0.3001587,-0.6187109778567257
52,,0.577772,0.2948792,-0.5469353647271205
53,,0.5888829999999999,0.2896677,-0.5079875275620138
54,,0.5999939999999999,0.2832571,-0.5424736485798545
55,,0.611105,0.2784104,-0.4893405053267368
56,,0.622216,0.2745781,-0.41712547721561444
57,,0.633327,0.268904,-0.46389979197834164
58,,0.644438,0.2644535,-0.4322243987341968
59,,0.6555489999999999,0.2622459,-0.31545519279703416
0,,0.0,0.00438139999999998,0.08403621255872473
1,,0.011111,0.006789099999999992,0.1503656897551977
2,,0.022222,0.008919300000000019,0.17104280347718603
3,,0.033333,0.011350499999999986,0.19492649578953203
4,,0.044444,0.014228899999999989,0.22699254318771908
5,,0.05555499999999999,0.01921329999999999,0.33779651459628957
6,,0.066666,0.023464099999999988,0.3601861701772735
7,,0.077777,0.029199299999999984,0.43817966595444524
8,,0.088888,0.037522200000000006,0.5936240783196771
9,,0.09999899999999999,0.04490679999999997,0.629122362263068
10,,0.11110999999999999,0.05245139999999998,0.6540715762354856
11,,0.122221,0.06037569999999998,0.6836328540884022
12,,0.133332,0.0672433,0.6508615174951069
13,,0.144443,0.07482749999999999,0.666723171671682
14,,0.155554,0.08275350000000004,0.6900351525715104
15,,0.16666499999999998,0.09281530000000004,0.7978031041410343
16,,0.177776,0.10101099999999996,0.7677117401723945
17,,0.188887,0.11317009999999994,0.9310208417359128
18,,0.19999799999999998,0.12604150000000003,1.0447292130558823
19,,0.211109,0.138749,1.0942078249601246
20,,0.22221999999999997,0.15653269999999997,1.347378415225088
21,,0.23333099999999998,0.17160830000000005,1.3520979917003886
22,,0.244442,0.1871193,1.374050975869992
23,,0.255553,0.20232879999999998,1.3714598322784388
24,,0.266664,0.2176127,1.3735122939629985
25,,0.277775,0.23207480000000003,1.3375571549915808
26,,0.288886,0.24579739999999994,1.286301752727539
27,,0.29999699999999996,0.2590732,1.2405678505335138
28,,0.311108,0.2705122,1.135044072868232
29,,0.322219,0.2873764,1.3264186254000054
30,,0.33332999999999996,0.3021844,1.3295759763666415
31,,0.344441,0.31318599999999996,1.159864938952826
32,,0.355552,0.32147859999999995,0.9531032011837293
33,,0.36666299999999996,0.32934739999999996,0.830651141587275
34,,0.377774,0.3338251,0.6168240857787887
35,,0.388885,0.34003989999999995,0.5880808395773596
36,,0.39999599999999996,0.3489915,0.696866448048965
37,,0.411107,0.3542238,0.5838890785830266
38,,0.422218,0.35917940000000004,0.5149487693338164
39,,0.43332899999999996,0.36413229999999996,0.4803571134941932
40,,0.44443999999999995,0.36733059999999995,0.3841034959964885
41,,0.455551,0.36899059999999995,0.2667524950057141
42,,0.46666199999999997,0.3688327,0.12627067644714948
43,,0.47777299999999995,0.36841,0.044113648006672654
44,,0.488884,0.3657758,-0.0964833613985191
45,,0.49999499999999997,0.3626946,-0.18689706725312538
46,,0.511106,0.35536670000000004,-0.423207331214536
47,,0.5222169999999999,0.34761319999999996,-0.5605146547171627
48,,0.533328,0.34096419999999994,-0.5794653194385029
49,,0.544439,0.33264360000000004,-0.66416340402669
50,,0.55555,0.32506729999999995,-0.6730186113824428
51,,0.566661,0.31390949999999995,-0.8386153267514318
52,,0.577772,0.3044454,-0.8451964222633037
53,,0.5888829999999999,0.29674100000000003,-0.7692996781463195
54,,0.5999939999999999,0.28959369999999995,-0.7062815553903266
55,,0.611105,0.28148059999999997,-0.7182339286266719
56,,0.622216,0.27179719999999996,-0.7948743218869121
57,,0.633327,0.2621405,-0.83199300650191
58,,0.644438,0.25323070000000003,-0.8169415127010481
59,,0.6555489999999999,0.25700749999999994,-0.23851305677353216
60,,0.6666599999999999,0.267447,0.35052566943521424
61,,0.677771,0.27028549999999996,0.302996612055379
62,,0.688882,0.25533170000000005,-0.5214294232495991
63,,0.699993,0.24489819999999995,-0.7302269067467551
64,,0.711104,0.24339339999999998,-0.43283013054014796
65,,0.7222149999999999,0.2447933,-0.15341893530877393
66,,0.7333259999999999,0.24324310000000005,-0.1464691652513605
67,,0.7444369999999999,0.2539971,0.41070025672271016
68,,0.755548,0.2572738,0.35280310289110134
0,,0.0,0.014294399999999985,0.1147034104620668
1,,0.011111,0.015923399999999976,0.1306574382883636
2,,0.022222,0.017810400000000004,0.15024456830267463
3,,0.033333,0.017810400000000004,0.07512228415133732
4,,0.044444,0.02178629999999998,0.21647843124855934
5,,0.05555499999999999,0.02436949999999999,0.22448437807590454
6,,0.066666,0.027575599999999978,0.25651813179737937
7,,0.077777,0.03104239999999997,0.2842666259742901
8,,0.088888,0.0342112,0.284730738961406
9,,0.09999899999999999,0.038568099999999994,0.3384278301053091
10,,0.11110999999999999,0.0431995,0.3776289992034964
11,,0.122221,0.04856290000000002,0.4301699131558846
12,,0.133332,0.054262299999999986,0.47156052133358833
13,,0.144443,0.05947950000000002,0.4705566084302733
14,,0.155554,0.06488879999999997,0.4786992384244765
15,,0.16666499999999998,0.07054109999999997,0.4937056627726738
16,,0.177776,0.0764474,0.512638989247917
17,,0.188887,0.08331099999999997,0.5651845832748437
18,,0.19999799999999998,0.09249809999999997,0.6960159258737644
19,,0.211109,0.10292780000000001,0.8173491563488182
20,,0.22221999999999997,0.11383239999999994,0.8993864852934772
21,,0.23333099999999998,0.128714,1.1193719394337087
22,,0.244442,0.14330149999999997,1.2161300341574977
23,,0.255553,0.1582812,1.28215825801116
24,,0.266664,0.17248739999999996,1.280364521859506
25,,0.277775,0.18701900000000005,1.29411080021515
26,,0.288886,0.20173240000000003,1.3091650212037855
27,,0.29999699999999996,0.21606349999999996,1.2994884596613803
28,,0.311108,0.23031800000000002,1.2912031444198386
29,,0.322219,0.24314000000000002,1.222597342167619
30,,0.33332999999999996,0.25656349999999994,1.2153622117192124
31,,0.344441,0.26738779999999995,1.0947794768433166
32,,0.355552,0.27643949999999995,0.9547203117273912
33,,0.36666299999999996,0.28721810000000003,0.9624020062822036
34,,0.377774,0.29577659999999995,0.8663373545046116
35,,0.388885,0.3016137,0.6958408039735748
36,,0.39999599999999996,0.30692200000000003,0.586796290745677
37,,0.411107,0.31186139999999996,0.5156733681250627
38,,0.422218,0.31468430000000003,0.3848684543802378
39,,0.43332899999999996,0.318296,0.35496235247137153
40,,0.44443999999999995,0.32041679999999995,0.27291813060522596
41,,0.455551,0.3206443,0.14669666767863887
42,,0.46666199999999997,0.3210699,0.09250052536123582
43,,0.47777299999999995,0.3198164,-0.01015780140002373
44,,0.488884,0.3197635,-0.0074594245052509245
45,,0.49999499999999997,0.31630080000000005,-0.15955277048320463
46,,0.511106,0.3150366,-0.13666595413729346
47,,0.5222169999999999,0.31095340000000005,-0.25207881452701925
48,,0.533328,0.3072952,-0.2906600534699742
49,,0.544439,0.3031948,-0.3298498719334393
50,,0.55555,0.2980823,-0.39498973661472453
51,,0.566661,0.2947288,-0.3484038773974536
52,,0.577772,0.2909345,-0.3449471461508026
53,,0.5888829999999999,0.28692680000000004,-0.3528218765584338
54,,0.5999939999999999,0.2823491,-0.38240949826481757
55,,0.611105,0.27910959999999996,-0.3369837069219895
56,,0.622216,0.27547409999999994,-0.33209098945235527
57,,0.633327,0.2710969,-0.3630214644858739
58,,0.644438,0.27065419999999996,-0.20143243145992995
59,,0.6555489999999999,0.26769699999999996,-0.23379154648327222
60,,0.6666599999999999,0.2680701,-0.10010610534495645
61,,0.677771,0.2761106,0.31177306558870466
0,,0.0,0.0025890000000000635,0.08144207041754893
1,,0.011111,0.004312100000000041,0.11826131061152748
2,,0.022222,0.006037599999999976,0.13677893178852568
3,,0.033333,0.008952999999999989,0.19958377783738285
4,,0.044444,0.01257330000000001,0.26270701806998387
