,time,y,velY,type
0,0.0,-0.1508179999999999,0.4393541368235361,Head 2
1,0.011111,-0.14535399999999998,0.4655595272363524,Head 2
2,0.022222,-0.13928699999999994,0.50579749379548,Head 2
3,0.033333,-0.1335059999999999,0.5130463483737564,Head 2
4,0.044444,-0.12690899999999994,0.5533911428665634,Head 2
5,0.05555499999999999,-0.12093299999999996,0.5456182606601732,Head 2
6,0.066666,-0.1154409999999999,0.5199516017548031,Head 2
7,0.077777,-0.11063999999999985,0.4760229613490088,Head 2
8,0.088888,-0.10599199999999986,0.44717357229542,Head 2
9,0.09999899999999999,-0.10114599999999996,0.441658966869513,Head 2
10,0.11110999999999999,-0.09695900000000002,0.40924636760359556,Head 2
11,0.122221,-0.09300299999999995,0.38264496401960313,Head 2
12,0.133332,-0.08861699999999995,0.3886944557295388,Head 2
13,0.144443,-0.08462299999999989,0.374079025182745,Head 2
14,0.155554,-0.08132499999999987,0.3354509967062147,Head 2
15,0.16666499999999998,-0.07768799999999998,0.33139213501946907,Head 2
16,0.177776,-0.07451600000000003,0.3084374949240065,Head 2
17,0.188887,-0.07110599999999989,0.30767028197735447,Head 2
18,0.19999799999999998,-0.0674189999999999,0.3197518001552687,Head 2
19,0.211109,-0.06358299999999995,0.3324976262948943,Head 2
20,0.22221999999999997,-0.05998700000000001,0.3280704313636263,Head 2
21,0.23333099999999998,-0.05677399999999988,0.3086216615462778,Head 2
22,0.244442,-0.05338299999999996,0.30690735673839503,Head 2
23,0.255553,-0.05086099999999982,0.26694481328055275,Head 2
24,0.266664,-0.048832999999999904,0.22473331924939882,Head 2
25,0.277775,-0.046567000000000025,0.2143376793348911,Head 2
26,0.288886,-0.04486499999999993,0.1837596055751088,Head 2
27,0.29999699999999996,-0.043318999999999885,0.1614504984945136,Head 2
28,0.311108,-0.04152699999999987,0.16136605565532158,Head 2
29,0.322219,-0.04005399999999981,0.14696869068429197,Head 2
30,0.33332999999999996,-0.03835499999999992,0.14994010989978684,Head 2
31,0.344441,-0.03639099999999984,0.16335093875873496,Head 2
32,0.355552,-0.035123000000000015,0.13873603998506567,Head 2
33,0.36666299999999996,-0.034009999999999874,0.11945352084754776,Head 2
34,0.377774,-0.03336199999999989,0.0888870520266891,Head 2
35,0.388885,-0.03298000000000001,0.06163369791505828,Head 2
36,0.39999599999999996,-0.032745000000000024,0.04139195470858599,Head 2
37,0.411107,-0.032254000000000005,0.04279119830650338,Head 2
38,0.422218,-0.03232899999999983,0.018020565402922052,Head 2
39,0.43332899999999996,-0.03205299999999989,0.021430406902700472,Head 2
40,0.44443999999999995,-0.031857000000000024,0.01953529165222608,Head 2
41,0.455551,-0.0318719999999999,0.00909263907605111,Head 2
42,0.46666199999999997,-0.03195199999999998,0.0009462835376619506,Head 2
43,0.47777299999999995,-0.03220999999999985,-0.011136974332324162,Head 2
44,0.488884,-0.031880999999999826,0.009236660885319502,Head 2
45,0.49999499999999997,-0.030059999999999976,0.08656414990084761,Head 2
46,0.511106,-0.027654999999999985,0.151508157211246,Head 2
0,0.0,0.09822400000000009,0.10280102047770853,Head 2
1,0.011111,0.09958299999999998,0.1125561217949648,Head 2
2,0.022222,0.10154600000000014,0.14461394425632315,Head 2
3,0.033333,0.10366399999999998,0.1676179252376856,Head 2
4,0.044444,0.10594999999999999,0.18667999132913038,Head 2
5,0.05555499999999999,0.10866599999999993,0.21556121787678464,Head 2
6,0.066666,0.11214000000000013,0.26411217225403444,Head 2
7,0.077777,0.11532699999999996,0.27547252029135116,Head 2
8,0.088888,0.12034699999999998,0.36363851916826695,Head 2
9,0.09999899999999999,0.12478199999999995,0.3813962553540897,Head 2
10,0.11110999999999999,0.129575,0.4063852845486157,Head 2
11,0.122221,0.13464399999999999,0.4312999233471182,Head 2
12,0.133332,0.14058100000000007,0.48281763335027955,Head 2
13,0.144443,0.14586300000000008,0.47910119359890946,Head 2
14,0.155554,0.15093200000000007,0.46765787787226504,Head 2
15,0.16666499999999998,0.1558870000000001,0.45680616870843216,Head 2
16,0.177776,0.160563,0.4388251885752539,Head 2
17,0.188887,0.16495900000000008,0.41723457250741214,Head 2
18,0.19999799999999998,0.16921999999999993,0.40036420372287396,Head 2
19,0.211109,0.17381200000000008,0.406824168282108,Head 2
20,0.22221999999999997,0.17791,0.3878239282594923,Head 2
21,0.23333099999999998,0.18188300000000002,0.37269875199762503,Head 2
22,0.244442,0.18666700000000014,0.40163152882034625,Head 2
23,0.255553,0.19041200000000003,0.36934244967702073,Head 2
24,0.266664,0.193894,0.34136279175417883,Head 2
25,0.277775,0.197724,0.34303311939432457,Head 2
26,0.288886,0.20079200000000008,0.30957794031097163,Head 2
27,0.29999699999999996,0.203662,0.2839402616683977,Head 2
28,0.311108,0.20676699999999992,0.2816965280981676,Head 2
29,0.322219,0.20997,0.28498470541350046,Head 2
30,0.33332999999999996,0.21224599999999993,0.24491337691698983,Head 2
31,0.344441,0.21500000000000008,0.24638792777089458,Head 2
32,0.355552,0.21735900000000008,0.2293500254460629,Head 2
33,0.36666299999999996,0.21929200000000004,0.20166088258172837,Head 2
34,0.377774,0.22102100000000013,0.17863621934864887,Head 2
35,0.388885,0.22257100000000007,0.15906880718129682,Head 2
36,0.39999599999999996,0.22417900000000013,0.1518951271978869,Head 2
37,0.411107,0.22558600000000006,0.13926319675527216,Head 2
38,0.422218,0.22667400000000004,0.11859208798253112,Head 2
39,0.43332899999999996,0.22754699999999994,0.09858143684518968,Head 2
40,0.44443999999999995,0.22875,0.10342625977801133,Head 2
41,0.455551,0.22926800000000003,0.07502336299133752,Head 2
42,0.46666199999999997,0.22941800000000012,0.04426174899634802,Head 2
43,0.47777299999999995,0.2299,0.04382109140033725,Head 2
44,0.488884,0.23014800000000002,0.033070657301285805,Head 2
45,0.49999499999999997,0.23023799999999994,0.020585369151044464,Head 2
46,0.511106,0.2299230000000001,-0.0038824571758882265,Head 2
47,0.5222169999999999,0.22961500000000012,-0.015801367189329,Head 2
48,0.533328,0.22911199999999998,-0.030535909946934423,Head 2
49,0.544439,0.22865200000000008,-0.03596816197553296,Head 2
50,0.55555,0.22791099999999997,-0.051329414441105635,Head 2
51,0.566661,0.22703600000000002,-0.06504010097448852,Head 2
52,0.577772,0.22585499999999992,-0.08566558194256325,Head 2
53,0.5888829999999999,0.22457400000000005,-0.10047836742704014,Head 2
54,0.5999939999999999,0.22319400000000011,-0.1123398047197273,Head 2
55,0.611105,0.22202199999999994,-0.10891042976514548,Head 2
56,0.622216,0.22167700000000012,-0.06998037013411705,Head 2
57,0.633327,0.22379900000000008,0.06050076984248865,Head 2
58,0.644438,0.22620200000000001,0.13838646628205492,Head 2
59,0.6555489999999999,0.22975100000000004,0.22889983020699922,Head 2
60,0.6666599999999999,0.23176200000000002,0.20494582006254852,Head 2
61,0.677771,0.23330699999999993,0.1719986052882227,Head 2
0,0.0,0.11911300000000002,-0.009430101586293798,Head 2
1,0.011111,0.11902100000000004,-0.008855092193560048,Head 2
2,0.022222,0.11940300000000015,0.012762625804943696,Head 2
3,0.033333,0.12022200000000005,0.043236681456153024,Head 2
4,0.044444,0.12075300000000011,0.0455135796804687,Head 2
5,0.05555499999999999,0.12266500000000002,0.10879765024883456,Head 2
6,0.066666,0.12482700000000002,0.15168979803414626,Head 2
7,0.077777,0.12717200000000006,0.18137095427762762,Head 2
8,0.088888,0.13056900000000016,0.24355200580410472,Head 2
9,0.09999899999999999,0.13444600000000007,0.2962427475694949,Head 2
10,0.11110999999999999,0.13905900000000004,0.3557084496555052,Head 2
11,0.122221,0.14385700000000012,0.39376638394934743,Head 2
12,0.133332,0.14768400000000015,0.3690999141418965,Head 2
13,0.144443,0.15129800000000015,0.3471815833872117,Head 2
14,0.155554,0.15450300000000006,0.3178172339580241,Head 2
15,0.16666499999999998,0.15695500000000018,0.2692497203900516,Head 2
16,0.177776,0.16023900000000002,0.28240633800979686,Head 2
17,0.188887,0.163354,0.2813795707689151,Head 2
18,0.19999799999999998,0.167311,0.3187565660522637,Head 2
19,0.211109,0.1718440000000001,0.363365322896536,Head 2
20,0.22221999999999997,0.1774500000000001,0.43395518417349527,Head 2
21,0.23333099999999998,0.18207700000000004,0.4251946742575665,Head 2
22,0.244442,0.18636600000000003,0.4056042671980834,Head 2
23,0.255553,0.190102,0.3709238148158521,Head 2
24,0.266664,0.19376400000000005,0.35025355532440766,Head 2
25,0.277775,0.1976230000000001,0.3487835142295721,Head 2
26,0.288886,0.20133,0.34120842528146345,Head 2
27,0.29999699999999996,0.20568000000000008,0.36635617016031036,Head 2
28,0.311108,0.2097650000000002,0.36700492334854307,Head 2
29,0.322219,0.21363500000000002,0.3576542031916785,Head 2
30,0.33332999999999996,0.21761300000000006,0.3578388917137421,Head 2
31,0.344441,0.22111100000000006,0.3363310199726123,Head 2
32,0.355552,0.22459000000000007,0.32472207555196225,Head 2
33,0.36666299999999996,0.22797,0.31446255879118856,Head 2
34,0.377774,0.23131100000000004,0.30757778286063064,Head 2
35,0.388885,0.23401800000000006,0.2756051095924976,Head 2
36,0.39999599999999996,0.23705600000000016,0.2745139219099243,Head 2
37,0.411107,0.23958000000000013,0.25083809676631896,Head 2
38,0.422218,0.24216400000000005,0.241700211194784,Head 2
39,0.43332899999999996,0.24452000000000007,0.2268711658079952,Head 2
40,0.44443999999999995,0.24646800000000013,0.20109645951276645,Head 2
41,0.455551,0.24829600000000007,0.18280905236460665,Head 2
42,0.46666199999999997,0.25004800000000005,0.17024531459018633,Head 2
43,0.47777299999999995,0.25195900000000004,0.1711185172536926,Head 2
44,0.488884,0.252885,0.12722967533101254,Head 2
45,0.49999499999999997,0.25417,0.12144041592128796,Head 2
46,0.511106,0.254872,0.09231052386380213,Head 2
47,0.5222169999999999,0.256065,0.0998407987872696,Head 2
48,0.533328,0.25699400000000017,0.09172581744782343,Head 2
49,0.544439,0.2575580000000002,0.07124316252645015,Head 2
50,0.55555,0.2581410000000002,0.06185684361584861,Head 2
51,0.566661,0.258702,0.05617367426044036,Head 2
52,0.577772,0.258877,0.03596191588100932,Head 2
53,0.5888829999999999,0.25898,0.022616004290966555,Head 2
54,0.5999939999999999,0.259112,0.017248061546078226,Head 2
55,0.611105,0.2585350000000002,-0.01734122887954966,Head 2
56,0.622216,0.25817100000000015,-0.02505077824141424,Head 2
57,0.633327,0.257455,-0.0447457113239364,Head 2
58,0.644438,0.25638800000000006,-0.07038833581676657,Head 2
0,0.0,0.11702699999999999,0.007939449897164386,Head 2
1,0.011111,0.11692400000000003,-0.0006653214018797022,Head 2
2,0.022222,0.11682100000000006,-0.004967707051401746,Head 2
3,0.033333,0.12593999999999994,0.40787525006532954,Head 2
4,0.044444,0.12921699999999992,0.35140409969741027,Head 2
5,0.05555499999999999,0.12916799999999995,0.17349702779848616,Head 2
6,0.066666,0.13069399999999987,0.1554192006061064,Head 2
7,0.077777,0.13477899999999998,0.2615364385714411,Head 2
8,0.088888,0.13892499999999997,0.317340085004377,Head 2
9,0.09999899999999999,0.14402099999999995,0.38799233572512026,Head 2
10,0.11110999999999999,0.14900000000000002,0.41805340843496885,Head 2
11,0.122221,0.15332999999999997,0.40387865273696716,Head 2
12,0.133332,0.158385,0.42941660114123276,Head 2
13,0.144443,0.162528,0.40114516493926045,Head 2
14,0.155554,0.16739700000000002,0.4196797735415415,Head 2
15,0.16666499999999998,0.17187700000000006,0.41144190279093273,Head 2
16,0.177776,0.17677699999999996,0.4262231564175123,Head 2
17,0.188887,0.1811339999999999,0.4091785388783603,Head 2
18,0.19999799999999998,0.18580200000000002,0.4146513700601916,Head 2
19,0.211109,0.19020099999999984,0.4052826645998834,Head 2
20,0.22221999999999997,0.194372,0.390338209268718,Head 2
21,0.23333099999999998,0.19811099999999993,0.3634257872011818,Head 2
22,0.244442,0.20198000000000005,0.3558196346680071,Head 2
23,0.255553,0.2062839999999999,0.3715917541533656,Head 2
24,0.266664,0.21040899999999985,0.37142273334524256,Head 2
25,0.277775,0.2148159999999999,0.38402834984245526,Head 2
26,0.288886,0.21872000000000003,0.36769593173880166,Head 2
27,0.29999699999999996,0.2225379999999999,0.3556596839865765,Head 2
28,0.311108,0.22655500000000006,0.3585966496613721,Head 2
29,0.322219,0.23003200000000001,0.33576488949633054,Head 2
30,0.33332999999999996,0.2336609999999999,0.33118907781449064,Head 2
31,0.344441,0.23700199999999993,0.3159410423722817,Head 2
32,0.355552,0.2402899999999999,0.3059320008009351,Head 2
33,0.36666299999999996,0.24326099999999995,0.2866623373638397,Head 2
34,0.377774,0.24651199999999984,0.2896276316465447,Head 2
35,0.388885,0.249255,0.26825005018562326,Head 2
36,0.39999599999999996,0.25184300000000004,0.25058618970445934,Head 2
37,0.411107,0.25449299999999986,0.24454428736414666,Head 2
38,0.422218,0.2562899999999999,0.2031379523401621,Head 2
39,0.43332899999999996,0.25816099999999986,0.18576481812849865,Head 2
40,0.44443999999999995,0.25978499999999993,0.16596313987156053,Head 2
41,0.455551,0.261158,0.1447671877919619,Head 2
42,0.46666199999999997,0.26237200000000005,0.1270141402014462,Head 2
43,0.47777299999999995,0.26373800000000003,0.12497768480686919,Head 2
44,0.488884,0.2644899999999999,0.0963291808068125,Head 2
45,0.49999499999999997,0.265215,0.08078991665667269,Head 2
46,0.511106,0.2656829999999999,0.06145516893043845,Head 2
47,0.5222169999999999,0.26575099999999985,0.033787615065523295,Head 2
48,0.533328,0.26532,-0.0025013864191710394,Head 2
49,0.544439,0.2650919999999999,-0.011510795810616795,Head 2
50,0.55555,0.264108,-0.05003584070973077,Head 2
51,0.566661,0.262977,-0.07591342930995462,Head 2
52,0.577772,0.26161499999999993,-0.09924732756111021,Head 2
53,0.5888829999999999,0.25974699999999995,-0.13368450438896035,Head 2
54,0.5999939999999999,0.2579849999999999,-0.1461330451024111,Head 2
55,0.611105,0.25595499999999993,-0.1644174360603396,Head 2
56,0.622216,0.2543899999999999,-0.1526344222872141,Head 2
57,0.633327,0.25497499999999995,-0.04999194789097193,Head 2
58,0.644438,0.25557699999999994,0.0020942969572226786,Head 2
59,0.6555489999999999,0.25622299999999987,0.03011743918151497,Head 2
60,0.6666599999999999,0.25666299999999986,0.03485891759273732,Head 2
61,0.677771,0.257123,0.0381296657984444,Head 2
62,0.688882,0.2576959999999999,0.044850090751797786,Head 2
63,0.699993,0.258181,0.04425026362808451,Head 2
64,0.711104,0.25912500000000005,0.06460555661829281,Head 2
65,0.7222149999999999,0.26123699999999994,0.12734372871864563,Head 2
66,0.7333259999999999,0.2629649999999999,0.14143264196709673,Head 2
67,0.7444369999999999,0.2648489999999999,0.1554971687920263,Head 2
0,0.0,0.1303350000000001,0.16236966312185264,Head 2
1,0.011111,0.13294700000000015,0.19872600697268308,Head 2
2,0.022222,0.13562200000000013,0.21973920724837842,Head 2
3,0.033333,0.13864500000000013,0.24590596398779277,Head 2
4,0.044444,0.1416090000000001,0.25633431580723304,Head 2
5,0.05555499999999999,0.14491700000000018,0.27702864651850667,Head 2
6,0.066666,0.14807400000000004,0.28058074392345345,Head 2
7,0.077777,0.15247600000000006,0.33838235288153673,Head 2
8,0.088888,0.15646500000000008,0.34869797150871995,Head 2
9,0.09999899999999999,0.160312,0.3474657169216687,Head 2
10,0.11110999999999999,0.16413600000000006,0.34581457927804476,Head 2
11,0.122221,0.16771800000000003,0.3340989015551404,Head 2
12,0.133332,0.17144800000000004,0.3349011292943559,Head 2
13,0.144443,0.17506200000000005,0.3300821909634414,Head 2
14,0.155554,0.17846800000000007,0.31831262819704875,Head 2
15,0.16666499999999998,0.18208100000000016,0.32174293996478703,Head 2
16,0.177776,0.18591100000000016,0.3332231934996287,Head 2
17,0.188887,0.19016300000000008,0.35795351016894505,Head 2
18,0.19999799999999998,0.19410300000000014,0.35627852810220517,Head 2
19,0.211109,0.197951,0.3513009956684121,Head 2
20,0.22221999999999997,0.20135900000000007,0.3290120314495457,Head 2
21,0.23333099999999998,0.20513900000000018,0.3346077167417883,Head 2
22,0.244442,0.208461,0.3167953532858354,Head 2
23,0.255553,0.2119540000000002,0.31558424850864497,Head 2
24,0.266664,0.21530000000000005,0.30836362996937283,Head 2
25,0.277775,0.21832300000000004,0.29021817534829,Head 2
26,0.288886,0.22145900000000007,0.28623049888825836,Head 2
27,0.29999699999999996,0.22421100000000016,0.26695648785651727,Head 2
28,0.311108,0.2267030000000001,0.24561936533946999,Head 2
29,0.322219,0.2291850000000002,0.23450079958090841,Head 2
30,0.33332999999999996,0.2315170000000002,0.22219144920094835,Head 2
31,0.344441,0.2336990000000001,0.20928670651028908,Head 2
32,0.355552,0.23585900000000004,0.20184432526486193,Head 2
33,0.36666299999999996,0.237765,0.1866930203410064,Head 2
34,0.377774,0.23955900000000008,0.17407731747857957,Head 2
