,time,index,y,velY
0,0.0,0,-0.007023999999999919,-0.05895714110332947
1,0.011111,1,-0.007458999999999882,-0.0490537663036206
2,0.022222,2,-0.007926999999999795,-0.0455870937539124
3,0.033333,3,-0.008379999999999832,-0.04317875072899637
4,0.044444,4,-0.008645000000000014,-0.03351449461569888
5,0.05555499999999999,5,-0.009260999999999964,-0.04447752451061922
6,0.066666,6,-0.00969500000000001,-0.041768957557264674
7,0.077777,7,-0.01028999999999991,-0.04765974653130542
8,0.088888,8,-0.010864999999999903,-0.04970513201823988
9,0.09999899999999999,9,-0.011313999999999824,-0.04505776806113694
10,0.11110999999999999,10,-0.011769999999999836,-0.04304908923262103
11,0.122221,11,-0.012120999999999826,-0.03731970256788959
12,0.133332,12,-0.01185399999999981,-0.006644731132742509
13,0.144443,13,-0.011301000000000005,0.021562883286108434
14,0.155554,14,-0.009957999999999911,0.07121704599910202
15,0.16666499999999998,15,-0.007914999999999894,0.12754444235874537
16,0.177776,16,-0.005534999999999846,0.170873292190085
17,0.188887,17,-0.002645999999999926,0.21544294615803952
18,0.19999799999999998,18,0.0005910000000000082,0.2533879297435835
19,0.211109,19,0.0044040000000000745,0.2982806807389534
20,0.22221999999999997,20,0.00782600000000011,0.3031318802848775
21,0.23333099999999998,21,0.012110000000000065,0.3443478679617149
22,0.244442,22,0.016770000000000174,0.38187603100183254
23,0.255553,23,0.02255000000000007,0.4510406165269219
24,0.266664,24,0.02839500000000017,0.4885479385397682
25,0.277775,25,0.03391600000000006,0.49272145374472376
26,0.288886,26,0.03934700000000002,0.4907581708468
27,0.29999699999999996,27,0.04457700000000009,0.4807314389469383
28,0.311108,28,0.049098000000000086,0.44381275394381375
29,0.322219,29,0.052970000000000184,0.3961481193893355
30,0.33332999999999996,30,0.05624000000000007,0.3452255312093777
31,0.344441,31,0.06002300000000016,0.34284946797171667
32,0.355552,32,0.06373300000000004,0.3383764035025481
33,0.36666299999999996,33,0.06741600000000014,0.33492485911785236
34,0.377774,34,0.07207300000000005,0.37702952522987887
35,0.388885,35,0.076179,0.37328661033341404
36,0.39999599999999996,36,0.08067600000000019,0.3890103288369525
37,0.411107,37,0.08496999999999999,0.3877370967377904
38,0.422218,38,0.08910400000000007,0.3799004086875021
39,0.43332899999999996,39,0.09256500000000001,0.34569676180932285
40,0.44443999999999995,40,0.09553100000000003,0.30631971561800964
41,0.455551,41,0.09930700000000003,0.32308155702599706
42,0.46666199999999997,42,0.10198200000000002,0.28191698227503537
43,0.47777299999999995,43,0.10460200000000008,0.2588596701493108
44,0.488884,44,0.10695900000000003,0.23549589573525942
45,0.49999499999999997,45,0.1096830000000002,0.24032917367989554
46,0.511106,46,0.11142700000000016,0.1986453716477944
47,0.5222169999999999,47,0.11377400000000004,0.20493874198445328
48,0.533328,48,0.11572700000000014,0.19035524985101943
49,0.544439,49,0.11718400000000018,0.16074328058206816
50,0.55555,50,0.11893200000000004,0.1590324268988939
51,0.566661,51,0.11993900000000002,0.1248316666039776
52,0.577772,52,0.12132399999999999,0.12474145655822
53,0.5888829999999999,53,0.12136300000000011,0.06412574582929101
54,0.5999939999999999,54,0.12216500000000008,0.06815323381825317
55,0.611105,55,0.12226599999999999,0.03862166235957689
56,0.622216,56,0.12261200000000017,0.03488098688135354
57,0.633327,57,0.1227060000000002,0.021670535741101508
58,0.644438,58,0.12276300000000018,0.013400293520806074
59,0.6555489999999999,59,0.122884,0.01214520121093925
60,0.6666599999999999,60,0.12279000000000018,0.00184255830505488
61,0.677771,61,0.1221350000000001,-0.02855401560042334
62,0.688882,62,0.1215940000000002,-0.038622251252641814
63,0.699993,63,0.12090000000000001,-0.05054143792945269
64,0.711104,64,0.12014800000000014,-0.05911105736810426
65,0.7222149999999999,65,0.11966700000000019,-0.051200745136214566
