,time,y,velY,type
0,0.0,-0.006205000000000016,-0.049317460948051534,Head 1
1,0.011111,-0.006518000000000024,-0.03874387132543463,Head 1
2,0.022222,-0.0070109999999998784,-0.0415571575149293,Head 1
3,0.033333,-0.007456999999999825,-0.040848779459469256,Head 1
4,0.044444,-0.00793699999999986,-0.04202460573189627,Head 1
5,0.05555499999999999,-0.008770999999999862,-0.05854267816970124,Head 1
6,0.066666,-0.009442999999999868,-0.05951164148787492,Head 1
7,0.077777,-0.01021699999999992,-0.06458616904742286,Head 1
8,0.088888,-0.011060999999999988,-0.07027346432751247,Head 1
9,0.09999899999999999,-0.012599000000000027,-0.10434742427067908,Head 1
10,0.11110999999999999,-0.014459999999999917,-0.13591954959370922,Head 1
11,0.122221,-0.015903999999999918,-0.1329404246033527,Head 1
12,0.133332,-0.016925999999999997,-0.11246067220627892,Head 1
13,0.144443,-0.016734999999999944,-0.0476352501522776,Head 1
14,0.155554,-0.01606699999999983,0.006242675526872316,Head 1
15,0.16666499999999998,-0.015162999999999816,0.043801744567504915,Head 1
16,0.177776,-0.014254999999999907,0.0627612808878344,Head 1
17,0.188887,-0.013909999999999867,0.04690579569547151,Head 1
18,0.19999799999999998,-0.013263000000000025,0.052568189000640184,Head 1
19,0.211109,-0.013222999999999985,0.028084112500501895,Head 1
20,0.22221999999999997,-0.013263999999999943,0.012197037800068347,Head 1
21,0.23333099999999998,-0.013481999999999994,-0.0037115792009491536,Head 1
22,0.244442,-0.013812999999999853,-0.016750938551957757,Head 1
23,0.255553,-0.014526999999999957,-0.040505790579196566,Head 1
24,0.266664,-0.015383999999999842,-0.05881828094344968,Head 1
25,0.277775,-0.01668599999999998,-0.08799972637759004,Head 1
26,0.288886,-0.01823599999999992,-0.1137505606957674,Head 1
27,0.29999699999999996,-0.02054699999999987,-0.16087132030828116,Head 1
28,0.311108,-0.02261000000000002,-0.17327158851343083,Head 1
29,0.322219,-0.02453099999999986,-0.1730816587153528,Head 1
30,0.33332999999999996,-0.02677599999999991,-0.18756683961778137,Head 1
31,0.344441,-0.028132999999999964,-0.15484903046499962,Head 1
32,0.355552,-0.029174000000000033,-0.1242699836871875,Head 1
33,0.36666299999999996,-0.029425999999999952,-0.07347510524472411,Head 1
34,0.377774,-0.029011999999999816,-0.018107366320492896,Head 1
35,0.388885,-0.028661999999999965,0.00669647434132184,Head 1
36,0.39999599999999996,-0.02651799999999982,0.09982920198031559,Head 1
37,0.411107,-0.023928999999999867,0.16642076605180628,Head 1
38,0.422218,-0.021576999999999957,0.18905144143648317,Head 1
39,0.43332899999999996,-0.01840699999999984,0.23717714723251201,Head 1
40,0.44443999999999995,-0.015668000000000015,0.24184480617857376,Head 1
41,0.455551,-0.01280099999999984,0.24993869325219636,Head 1
42,0.46666199999999997,-0.00950899999999999,0.2731108280409056,Head 1
43,0.47777299999999995,-0.005504999999999871,0.31673721583847636,Head 1
44,0.488884,-0.0013729999999998466,0.3443104673378335,Head 1
45,0.49999499999999997,0.003875000000000073,0.40831759529252937,Head 1
46,0.511106,0.009599000000000135,0.4617413734720258,Head 1
47,0.5222169999999999,0.015496000000000176,0.49623834041255155,Head 1
48,0.533328,0.02172900000000011,0.5286069750843216,Head 1
49,0.544439,0.027471000000000023,0.5226960714679962,Head 1
50,0.55555,0.03306200000000015,0.5129455517091634,Head 1
51,0.566661,0.038179000000000185,0.4867400785276102,Head 1
52,0.577772,0.043653000000000164,0.4897025025884374,Head 1
53,0.5888829999999999,0.049140000000000184,0.49176872046891135,Head 1
54,0.5999939999999999,0.05409200000000003,0.46872658865673295,Head 1
55,0.611105,0.0594650000000001,0.47615071220254845,Head 1
56,0.622216,0.06446400000000008,0.46303260567376886,Head 1
57,0.633327,0.06913000000000014,0.4414884025578843,Head 1
58,0.644438,0.07349899999999998,0.4173511673485959,Head 1
59,0.6555489999999999,0.07650000000000001,0.343721934137804,Head 1
60,0.6666599999999999,0.07959700000000014,0.3112273607328444,Head 1
61,0.677771,0.08244400000000018,0.2837299615292358,Head 1
62,0.688882,0.085893,0.29707153283013016,Head 1
63,0.699993,0.08898099999999998,0.2874971560289603,Head 1
64,0.711104,0.09262000000000015,0.30750521558086347,Head 1
65,0.7222149999999999,0.09586400000000017,0.29973406760503096,Head 1
66,0.7333259999999999,0.09894700000000012,0.2886034211663867,Head 1
67,0.7444369999999999,0.10104400000000013,0.23866765424263064,Head 1
68,0.755548,0.10298000000000007,0.2064546983300246,Head 1
69,0.766659,0.10524500000000003,0.20515336842520318,Head 1
70,0.77777,0.10688600000000004,0.1764224226699863,Head 1
71,0.7888809999999999,0.10827700000000018,0.1508068372912591,Head 1
72,0.7999919999999999,0.10957700000000004,0.13390400365147317,Head 1
73,0.8111029999999999,0.11005200000000004,0.08832721557787425,Head 1
74,0.822214,0.11022799999999999,0.05208368698972706,Head 1
75,0.833325,0.11005100000000012,0.018076763844072793,Head 1
76,0.844436,0.109232,-0.02781698663165478,Head 1
77,0.855547,0.10826500000000006,-0.057423928470176244,Head 1
78,0.8666579999999999,0.10734200000000005,-0.07024737958924199,Head 1
79,0.8777689999999999,0.10573500000000013,-0.10743941295184871,Head 1
80,0.8888799999999999,0.10439500000000002,-0.11402030948195976,Head 1
81,0.899991,0.10244500000000012,-0.1447610322497503,Head 1
82,0.0,-0.006205000000000016,-0.049317460948051534,Head 1
83,0.011111,-0.006518000000000024,-0.03874387132543463,Head 1
84,0.022222,-0.0070109999999998784,-0.0415571575149293,Head 1
85,0.033333,-0.007456999999999825,-0.040848779459469256,Head 1
86,0.044444,-0.00793699999999986,-0.04202460573189627,Head 1
87,0.05555499999999999,-0.008770999999999862,-0.05854267816970124,Head 1
88,0.066666,-0.009442999999999868,-0.05951164148787492,Head 1
89,0.077777,-0.01021699999999992,-0.06458616904742286,Head 1
90,0.088888,-0.011060999999999988,-0.07027346432751247,Head 1
91,0.09999899999999999,-0.012599000000000027,-0.10434742427067908,Head 1
92,0.11110999999999999,-0.014459999999999917,-0.13591954959370922,Head 1
93,0.122221,-0.015903999999999918,-0.1329404246033527,Head 1
94,0.133332,-0.016925999999999997,-0.11246067220627892,Head 1
95,0.144443,-0.016734999999999944,-0.0476352501522776,Head 1
96,0.155554,-0.01606699999999983,0.006242675526872316,Head 1
97,0.16666499999999998,-0.015162999999999816,0.043801744567504915,Head 1
98,0.177776,-0.014254999999999907,0.0627612808878344,Head 1
99,0.188887,-0.013909999999999867,0.04690579569547151,Head 1
100,0.19999799999999998,-0.013263000000000025,0.052568189000640184,Head 1
101,0.211109,-0.013222999999999985,0.028084112500501895,Head 1
102,0.22221999999999997,-0.013263999999999943,0.012197037800068347,Head 1
103,0.23333099999999998,-0.013481999999999994,-0.0037115792009491536,Head 1
104,0.244442,-0.013812999999999853,-0.016750938551957757,Head 1
105,0.255553,-0.014526999999999957,-0.040505790579196566,Head 1
106,0.266664,-0.015383999999999842,-0.05881828094344968,Head 1
107,0.277775,-0.01668599999999998,-0.08799972637759004,Head 1
108,0.288886,-0.01823599999999992,-0.1137505606957674,Head 1
109,0.29999699999999996,-0.02054699999999987,-0.16087132030828116,Head 1
110,0.311108,-0.02261000000000002,-0.17327158851343083,Head 1
111,0.322219,-0.02453099999999986,-0.1730816587153528,Head 1
112,0.33332999999999996,-0.02677599999999991,-0.18756683961778137,Head 1
113,0.344441,-0.028132999999999964,-0.15484903046499962,Head 1
114,0.355552,-0.029174000000000033,-0.1242699836871875,Head 1
115,0.36666299999999996,-0.029425999999999952,-0.07347510524472411,Head 1
116,0.377774,-0.029011999999999816,-0.018107366320492896,Head 1
117,0.388885,-0.028661999999999965,0.00669647434132184,Head 1
118,0.39999599999999996,-0.02651799999999982,0.09982920198031559,Head 1
119,0.411107,-0.023928999999999867,0.16642076605180628,Head 1
0,0.0,-0.0289569999999999,-0.028168087165431798,Head 1
1,0.011111,-0.02882399999999996,-0.00809898373212015,Head 1
2,0.022222,-0.028178000000000036,0.025020798836843557,Head 1
3,0.033333,-0.02681800000000001,0.0737110114245431,Head 1
4,0.044444,-0.025261999999999896,0.10687620591927871,Head 1
5,0.05555499999999999,-0.023743999999999987,0.1217487860664663,Head 1
