posX,posY,posZ,RotX,RotY,RotZ,RotW,vPosX,vPosY,vPosZ,initH
-0.8819156,0.192009,-0.2545917,-0.8819156,2.658419,-0.2545917,-0.9249321,-0.3321803,0.1832628,0.02391083,0.109252
-0.8822819,0.1920066,-0.2545631,-0.8822819,2.658416,-0.2545631,-0.9240774,-0.3342601,0.1837626,0.02413476,0.109252
-0.8825531,0.1920848,-0.2542951,-0.8825531,2.658494,-0.2542951,-0.9233322,-0.3361242,0.1839858,0.02504792,0.109252
-0.882919,0.1920111,-0.2539411,-0.882919,2.658421,-0.2539411,-0.9226363,-0.3378185,0.1841928,0.02634514,0.109252
-0.8831289,0.1918323,-0.2537119,-0.8831289,2.658242,-0.2537119,-0.9219498,-0.3392897,0.1846808,0.0280015,0.109252
-0.8831289,0.1918323,-0.2537119,-0.8831289,2.585,-0.2537119,-0.9219498,-0.3392897,0.1846808,0.0280015,0.1118323
-0.8835881,0.1919725,-0.2529824,-0.8835881,2.58514,-0.2529824,-0.9204993,-0.3419156,0.1864264,0.03193766,0.1118323
-0.8835881,0.1919725,-0.2529824,-0.8835881,2.58514,-0.2529824,-0.9204993,-0.3419156,0.1864264,0.03193766,0.1118323
-0.8840582,0.1922841,-0.2523828,-0.8840582,2.585452,-0.2523828,-0.9195658,-0.3441093,0.1863004,0.0357741,0.1118323
-0.8842533,0.1924558,-0.2521262,-0.8842533,2.585624,-0.2521262,-0.9190391,-0.3452678,0.1863696,0.03773316,0.1118323
-0.884397,0.1925967,-0.2519736,-0.884397,2.585764,-0.2519736,-0.9185614,-0.3463939,0.1862711,0.03948725,0.1118323
-0.8846107,0.1926868,-0.2517691,-0.8846107,2.585855,-0.2517691,-0.9181226,-0.3475096,0.1859621,0.04130416,0.1118323
-0.8847566,0.1928399,-0.2514832,-0.8847566,2.586008,-0.2514832,-0.9176549,-0.3485752,0.1858949,0.04298713,0.1118323
-0.8850213,0.1930699,-0.251066,-0.8850213,2.586238,-0.251066,-0.9171863,-0.3495167,0.1858864,0.04531687,0.1118323
-0.8852243,0.1931233,-0.2506924,-0.8852243,2.586291,-0.2506924,-0.9167029,-0.3508703,0.1852366,0.04725888,0.1118323
-0.8854961,0.1931617,-0.2503111,-0.8854961,2.586329,-0.2503111,-0.9160572,-0.3524597,0.1849453,0.04905708,0.1118323
-0.8855643,0.1931221,-0.2497964,-0.8855643,2.58629,-0.2497964,-0.9154838,-0.3536108,0.1850239,0.05113756,0.1118323
-0.8857081,0.1932905,-0.2493865,-0.8857081,2.586458,-0.2493865,-0.9150194,-0.3544929,0.1850195,0.05331203,0.1118323
-0.8857396,0.1935525,-0.249023,-0.8857396,2.58672,-0.249023,-0.9146891,-0.3548968,0.1852717,0.05537567,0.1118323
-0.885687,0.1938336,-0.2485843,-0.885687,2.587001,-0.2485843,-0.9144932,-0.3551623,0.1850071,0.05774416,0.1118323
-0.8856766,0.1942031,-0.248168,-0.8856766,2.587371,-0.248168,-0.9144475,-0.3554719,0.1839273,0.05996859,0.1118323
-0.8854914,0.194711,-0.2479868,-0.8854914,2.587879,-0.2479868,-0.9144453,-0.3557798,0.1828013,0.06159799,0.1118323
-0.8855016,0.1949892,-0.2477291,-0.8855016,2.588157,-0.2477291,-0.9143172,-0.3565229,0.1813473,0.06347281,0.1118323
-0.8853941,0.1950107,-0.2473774,-0.8853941,2.588178,-0.2473774,-0.9140148,-0.3570467,0.1811086,0.06553152,0.1118323
-0.885566,0.195133,-0.2469792,-0.885566,2.588301,-0.2469792,-0.9135836,-0.357866,0.1808716,0.06769247,0.1118323
-0.8857729,0.1952894,-0.2464995,-0.8857729,2.588457,-0.2464995,-0.9128653,-0.3589681,0.1813327,0.07026587,0.1118323
-0.8860829,0.1954834,-0.2461481,-0.8860829,2.588651,-0.2461481,-0.9122444,-0.3599862,0.1815159,0.07260907,0.1118323
-0.8861696,0.1957183,-0.2457249,-0.8861696,2.588886,-0.2457249,-0.9118601,-0.3606466,0.1812633,0.07475817,0.1118323
-0.8862087,0.1959655,-0.2454286,-0.8862087,2.589133,-0.2454286,-0.9116368,-0.3611515,0.180514,0.07682918,0.1118323
-0.8859594,0.1959677,-0.2451141,-0.8859594,2.589135,-0.2451141,-0.9113824,-0.3618685,0.1795113,0.07879806,0.1118323
-0.8858678,0.1962485,-0.2447381,-0.8858678,2.589416,-0.2447381,-0.9113343,-0.3623661,0.177907,0.0806822,0.1118323
-0.8858615,0.1965165,-0.2442274,-0.8858615,2.589684,-0.2442274,-0.9112514,-0.3627899,0.1765949,0.08257477,0.1118323
-0.8860273,0.1967616,-0.2437267,-0.8860273,2.589929,-0.2437267,-0.9107354,-0.363679,0.1762604,0.08503448,0.1118323
-0.8860469,0.1970944,-0.2434034,-0.8860469,2.590262,-0.2434034,-0.9103953,-0.3639252,0.1763382,0.08742809,0.1118323
-0.8862183,0.1971669,-0.2429295,-0.8862183,2.590335,-0.2429295,-0.909801,-0.3644602,0.1770898,0.0898343,0.1118323
-0.8864019,0.1973479,-0.2424488,-0.8864019,2.590516,-0.2424488,-0.9091393,-0.3652024,0.1778073,0.09207307,0.1118323
-0.8862528,0.197767,-0.242106,-0.8862528,2.590935,-0.242106,-0.9089011,-0.3659163,0.1768247,0.09347263,0.1118323
-0.8861762,0.1980166,-0.2416587,-0.8861762,2.591184,-0.2416587,-0.9085597,-0.3667073,0.1759369,0.09534738,0.1118323
-0.8859044,0.1981015,-0.241549,-0.8859044,2.591269,-0.241549,-0.9089314,-0.3669651,0.173092,0.09601767,0.1118323
-0.885921,0.1982925,-0.241298,-0.885921,2.59146,-0.241298,-0.9088299,-0.3677316,0.1714636,0.0969638,0.1118323
-0.8860809,0.1984375,-0.2410963,-0.8860809,2.591605,-0.2410963,-0.9085119,-0.3684299,0.1709552,0.09818271,0.1118323
-0.8864467,0.198715,-0.2407825,-0.8864467,2.591883,-0.2407825,-0.9079254,-0.368715,0.1721644,0.1003996,0.1118323
-0.886579,0.1988978,-0.2404356,-0.886579,2.592066,-0.2404356,-0.907375,-0.3690616,0.1731562,0.1023769,0.1118323
-0.8866737,0.1990409,-0.2403657,-0.8866737,2.592209,-0.2403657,-0.9068404,-0.3692149,0.1743524,0.1045087,0.1118323
-0.8864104,0.1989973,-0.2401466,-0.8864104,2.592165,-0.2401466,-0.9068633,-0.3690429,0.1735795,0.1061912,0.1118323
-0.8861609,0.1991568,-0.2400024,-0.8861609,2.592324,-0.2400024,-0.9068378,-0.3690383,0.1727998,0.1076853,0.1118323
-0.8860348,0.1992769,-0.2396965,-0.8860348,2.592445,-0.2396965,-0.9069952,-0.3691896,0.1710668,0.1086043,0.1118323
-0.8860523,0.1996822,-0.2393525,-0.8860523,2.59285,-0.2393525,-0.9071487,-0.3695116,0.16939,0.1088553,0.1118323
-0.8861326,0.1998367,-0.2389696,-0.8861326,2.593004,-0.2389696,-0.9069107,-0.3697889,0.1691212,0.1103052,0.1118323
-0.88623,0.2001288,-0.2384448,-0.88623,2.593297,-0.2384448,-0.9064795,-0.3700712,0.1694486,0.112381,0.1118323
-0.8862753,0.2002356,-0.2381077,-0.8862753,2.593403,-0.2381077,-0.9060161,-0.3703325,0.1702058,0.1140999,0.1118323
-0.886381,0.2005689,-0.2378025,-0.886381,2.593737,-0.2378025,-0.9052626,-0.3709417,0.1715663,0.1160471,0.1118323
-0.8865809,0.2006907,-0.2376237,-0.8865809,2.593858,-0.2376237,-0.9048133,-0.3712774,0.1721676,0.1175763,0.1118323
-0.8864923,0.2008786,-0.2371545,-0.8864923,2.594046,-0.2371545,-0.9043792,-0.3715398,0.1727857,0.1191702,0.1118323
-0.8865061,0.201021,-0.2367692,-0.8865061,2.594189,-0.2367692,-0.9043781,-0.3713291,0.1725574,0.1201625,0.1118323
-0.8862406,0.2012668,-0.2365575,-0.8862406,2.594434,-0.2365575,-0.9039134,-0.3708745,0.1741033,0.1228031,0.1118323
