,,foot_start_index,foot_end_index,head_speed_zero_index,head_speed_max_index,head_speed_max_to_foot_end_time,net_start_index,net_speed_max_index
,,mean,mean,mean,mean,mean,mean,mean
stair_type,walk_speed,,,,,,,
stair1,50,202.29906542056074,301.0934579439252,56.45794392523364,19.69158878504673,79.10280373831776,30.53271028037383,45.35514018691589
stair1,75,152.14444444444445,227.7888888888889,46.644444444444446,16.1,59.544444444444444,22.522222222222222,33.833333333333336
stair1,100,120.21794871794872,183.60256410256412,41.03846153846154,12.076923076923077,51.30769230769231,16.41025641025641,23.884615384615383
stair2,50,181.27777777777777,279.81111111111113,66.38888888888889,18.07777777777778,80.45555555555555,27.977777777777778,40.922222222222224
stair2,75,131.0891089108911,208.4257425742574,55.93069306930693,13.94059405940594,63.396039603960396,21.425742574257427,34.524752475247524
stair2,100,116.77894736842106,180.1263157894737,45.67368421052632,9.91578947368421,53.43157894736842,15.894736842105264,27.231578947368423
