(-5353.604, 246.7831, 1330.294)
(53.3562, 31.75434, 0.575339)
(0, 0, 0)
(85.64059, 151.1977, 34.58902)
(19.21337, 84.45541, 9.280353)
(10.92245, 143.6343, 17.37613)
(4.245223, 92.07653, -9.438085)
(-6.263408, 109.2254, -9.630059)
(-16.26482, 48.40674, -10.15955)
(-16.02, 56.33381, 1.092047)
(-137.744, 201.0722, 12.45177)
(0, 0, 0)
(-70.82391, 98.08123, 5.612892)
(-148.7411, 177.3552, 0.07254435)
(-105.027, 102.2394, -6.089186)
(-123.3402, 131.6034, -7.269596)
(-98.76881, 90.92197, -15.24724)
(-135.6702, 108.5871, -9.885175)
(0, 0, 0)
(-148.4004, 95.49015, -6.22358)
(-33.43564, 9.635415, -2.495715)
(-289.4232, 131.7842, -12.91489)
(-68.93884, 10.8178, -10.48122)
(-111.5093, 10.21708, -6.477476)
(-134.247, 14.16334, -24.18503)
(-96.68668, -15.2753, -12.05533)
(0, 0, 0)
(-144.696, -54.08085, -25.6788)
(-57.0134, -26.89457, -6.151573)
(-60.05179, -22.34968, -7.087342)
(-34.51643, -32.2838, -2.999277)
(-78.61272, -55.17267, -6.018775)
(-46.74842, -38.71199, -7.785904)
(-50.76506, -47.82376, -14.54693)
(0, 0, 0)
(-80.6621, -55.52909, -16.51125)
(-24.97536, -14.69408, 6.719146)
(-40.84872, -19.34044, -3.343593)
(-31.50496, -13.39877, -2.136841)
(-46.97652, -34.46344, 0.5960532)
(-53.99309, -29.29073, -12.3577)
(-31.2108, -16.67266, -9.171413)
(-22.09063, -16.75014, -3.907346)
(-57.53083, -31.47171, -11.58824)
(-6.947517, -1.750079, -0.7153531)
(-66.57194, -24.47336, 3.695216)
(-20.14953, -15.32948, -0.01790362)
(-41.36452, -38.97407, -1.486445)
(-30.72622, -42.93686, -8.007323)
(-16.5768, -13.67245, -5.379538)
(-42.89506, -61.80212, -11.77741)
(-7.670619, -15.67624, 0.08324388)
(-9.966009, -36.35277, -1.30446)
(-15.7995, -21.44787, -1.726331)
(-23.87609, -42.59136, -3.036807)
(-29.94988, -44.61933, -6.400459)
(-35.70416, 2.71992, -12.75595)
(-25.17589, -21.73352, -5.85523)
(0, 0, 0)
