other
(0.1748102, 1.406178, -0.3881632)
(0.1733108, 1.405621, -0.3867537)
(0.1716661, 1.404641, -0.3851088)
(0.1702344, 1.403755, -0.3837484)
(0.1688156, 1.402917, -0.3823725)
(0.1672947, 1.401947, -0.3809756)
(0.1659448, 1.401138, -0.379583)
(0.1646602, 1.400438, -0.3780109)
(0.1634717, 1.399752, -0.3762151)
(0.1624019, 1.399206, -0.3742923)
(0.1613762, 1.398807, -0.3722299)
(0.1605656, 1.398427, -0.3695303)
(0.1599865, 1.398379, -0.3671085)
(0.1594036, 1.398478, -0.3645021)
(0.1593306, 1.398798, -0.3614963)
(0.1592181, 1.399084, -0.3587233)
(0.1593692, 1.399586, -0.3559045)
(0.159301, 1.399933, -0.3533889)
(0.159692, 1.400533, -0.350973)
(0.1599391, 1.401316, -0.3485121)
(0.1602972, 1.40223, -0.3456508)
(0.1606188, 1.403148, -0.342934)
(0.1611021, 1.404036, -0.3399071)
(0.1615274, 1.404692, -0.3367306)
(0.1620462, 1.405207, -0.3335027)
(0.1625729, 1.405608, -0.3300089)
(0.1630106, 1.405904, -0.326594)
(0.1635263, 1.406046, -0.3228036)
(0.1640315, 1.406078, -0.3185157)
(0.1646547, 1.40609, -0.3144728)
(0.1652422, 1.405725, -0.3100582)
(0.1657753, 1.405124, -0.3059276)
(0.1663864, 1.404377, -0.3016993)
(0.1668568, 1.40348, -0.2975434)
(0.1672201, 1.402421, -0.2938067)
(0.1674945, 1.401526, -0.2902025)
(0.1676862, 1.400573, -0.286755)
(0.167922, 1.39959, -0.2830249)
(0.1680717, 1.398641, -0.2794517)
(0.1682818, 1.397747, -0.2760042)
(0.1684837, 1.396689, -0.2726928)
(0.1686785, 1.395562, -0.2690271)
(0.168967, 1.394466, -0.2652239)
(0.1692038, 1.393374, -0.2611669)
(0.1696236, 1.392278, -0.2569817)
(0.1699593, 1.391081, -0.2526428)
(0.1704161, 1.389563, -0.2480751)
(0.1707668, 1.388268, -0.2438497)
(0.1711702, 1.386858, -0.2397787)
(0.1716266, 1.385358, -0.2360395)
(0.172174, 1.384064, -0.2322313)
(0.1727827, 1.3829, -0.2282499)
(0.1736319, 1.381868, -0.2240564)
(0.174453, 1.380908, -0.219288)
(0.1757004, 1.380497, -0.2143804)
(0.177238, 1.380323, -0.2087757)
(0.1787717, 1.380077, -0.20357)
(0.1808956, 1.380262, -0.1986145)
(0.182893, 1.380377, -0.1939317)
(0.1854012, 1.3804, -0.1894523)
(0.1880078, 1.380307, -0.1850327)
(0.1908071, 1.380683, -0.1805197)
(0.1936376, 1.381977, -0.1758617)
(0.1966085, 1.384112, -0.1706983)
(0.1996801, 1.386829, -0.165034)
(0.2021961, 1.390428, -0.159587)
(0.2046573, 1.39461, -0.1539909)
(0.2069356, 1.397352, -0.1489817)
(0.2087495, 1.398847, -0.1442439)
(0.2104886, 1.400162, -0.1397675)
(0.2119081, 1.401381, -0.1357349)
(0.2132776, 1.402754, -0.1318151)
(0.2143536, 1.404313, -0.1279956)
(0.2152865, 1.406656, -0.1240415)
(0.2160647, 1.409329, -0.1204873)
(0.2166634, 1.412294, -0.117047)
(0.2171271, 1.414774, -0.1136056)
(0.2175412, 1.416781, -0.1099917)
(0.2179732, 1.418646, -0.1060525)
(0.2180638, 1.42049, -0.1016511)
(0.2181146, 1.422204, -0.09719051)
(0.2182343, 1.423808, -0.09254707)
(0.2182236, 1.425531, -0.08788194)
(0.2180371, 1.426946, -0.08374681)
(0.2179439, 1.428075, -0.07969417)
(0.2176335, 1.429087, -0.07554378)
(0.2173781, 1.429465, -0.07111491)
(0.2172945, 1.429757, -0.06652869)
(0.217073, 1.429419, -0.06171979)
(0.2169619, 1.428902, -0.05718912)
(0.216888, 1.427995, -0.05293287)
(0.2166708, 1.42702, -0.04871739)
(0.2165046, 1.426201, -0.04517116)
(0.2163479, 1.424986, -0.04203071)
(0.2160087, 1.423838, -0.03903188)
(0.2159271, 1.422472, -0.03634967)
(0.2158914, 1.420858, -0.03366913)
(0.2158952, 1.419196, -0.03101076)
(0.2157118, 1.417621, -0.0280086)
(0.2156336, 1.416052, -0.02484097)
(0.2154403, 1.414433, -0.02099599)
(0.2152069, 1.412992, -0.01738395)
(0.2148526, 1.411381, -0.01337351)
(0.2144265, 1.409756, -0.009292497)
(0.2139208, 1.407896, -0.005303754)
(0.2132084, 1.406008, -0.001435175)
(0.2121918, 1.403979, 0.002649412)
(0.2113197, 1.401721, 0.006698714)
(0.2102709, 1.399371, 0.01076828)
(0.2091429, 1.396857, 0.01539193)
(0.2079599, 1.394518, 0.01990043)
(0.2066329, 1.392303, 0.02423368)
(0.2052402, 1.390286, 0.02850066)
(0.2036386, 1.388628, 0.03281485)
(0.2019129, 1.387386, 0.03724752)
(0.1998446, 1.386748, 0.04228936)
(0.1979427, 1.386056, 0.04755341)
(0.1958666, 1.385457, 0.05344521)
(0.1937833, 1.384484, 0.06010781)
(0.1919219, 1.383914, 0.06632696)
(0.190038, 1.384737, 0.07274376)
(0.1881697, 1.385975, 0.07916175)
(0.1863015, 1.387328, 0.08521067)
(0.1843336, 1.388312, 0.09078966)
(0.1825559, 1.389157, 0.09625851)
(0.1810842, 1.389665, 0.1019016)
(0.1798406, 1.389956, 0.1070801)
(0.1787674, 1.390331, 0.1123942)
(0.1779621, 1.3907, 0.1165578)
(0.1772001, 1.391029, 0.1198798)
