(0, 0, 0)
(-0.002441699999999991, -0.0018160000000002618, 0.0034440000000000026)
(-0.005955999999999989, -0.0033890000000003084, 0.0060749999999996085)
(-0.009799400000000014, -0.005832999999999977, 0.009759999999999991)
(-0.01418549999999999, -0.007441000000000031, 0.013790999999999887)
(-0.018783899999999992, -0.013501000000000207, 0.01598999999999995)
(-0.023734699999999997, -0.0178790000000002, 0.021087999999999774)
(-0.028870800000000002, -0.02194800000000008, 0.0266099999999998)
(-0.034262600000000004, -0.02168800000000015, 0.03559999999999963)
(-0.0404326, -0.019460000000000033, 0.045385999999999704)
(-0.045273499999999994, -0.019684000000000035, 0.053449999999999775)
(-0.050782499999999994, -0.02096600000000004, 0.06223899999999993)
(-0.0580953, -0.023382000000000236, 0.0730059999999999)
(-0.06414125, -0.027204000000000228, 0.08242699999999958)
(-0.07460054, -0.03234600000000021, 0.09286699999999959)
(-0.08722911, -0.03582500000000022, 0.10672899999999963)
(-0.09662267, -0.03514100000000009, 0.12124999999999986)
(-0.10508993999999999, -0.04448200000000013, 0.14805699999999966)
(-0.11457698, -0.05680800000000019, 0.16845599999999994)
(-0.12076281999999999, -0.06562500000000004, 0.19501599999999986)
(-0.12311711, -0.0773480000000002, 0.21635199999999966)
(-0.13637957, -0.08065500000000014, 0.235684)
(-0.14324538, -0.08959600000000023, 0.25672399999999973)
(-0.152388074, -0.09813400000000017, 0.28118799999999977)
(6.121441300000001, -0.10071500000000011, 0.304036)
(6.1115773, -0.10105600000000003, 0.3224229999999997)
(6.097874300000001, -0.09498700000000015, 0.34006099999999995)
(6.0858143, -0.08503100000000008, 0.3560349999999999)
(6.073301300000001, -0.0791240000000002, 0.3711399999999996)
(6.0601453, -0.07233600000000018, 0.38489099999999965)
(6.049950300000001, -0.07007200000000013, 0.3967109999999998)
(6.0408203, -0.06906500000000015, 0.4075789999999997)
(6.0361833, -0.07252100000000006, 0.41456499999999963)
(6.031770300000001, -0.07673400000000008, 0.423438)
(6.0330073, -0.08594400000000002, 0.4310269999999998)
(6.0354533, -0.09507000000000021, 0.4355249999999997)
(6.040476300000001, -0.10546800000000012, 0.4376389999999999)
(6.0441773, -0.11481700000000017, 0.4397979999999997)
(6.0482573, -0.11974600000000013, 0.43748799999999965)
(6.0524573, -0.12349600000000005, 0.4338009999999999)
(6.057880300000001, -0.12982800000000005, 0.4288479999999999)
(6.0656143, -0.13343800000000017, 0.4185469999999998)
(6.0708883, -0.13236300000000023, 0.40566499999999994)
(6.0737233, -0.1308180000000001, 0.39012899999999995)
(6.0778283, -0.1267100000000001, 0.37243999999999966)
(6.0832853, -0.12192000000000003, 0.3541819999999998)
(6.0877423, -0.11834600000000006, 0.33672499999999994)
(6.0932963, -0.11113000000000017, 0.3157239999999999)
(6.100115300000001, -0.10604100000000005, 0.2935329999999996)
(6.1079863, -0.10271100000000022, 0.2712249999999998)
(6.1197783, -0.09829700000000008, 0.24298299999999973)
(-0.154751035, -0.0946140000000002, 0.2185119999999996)
(-0.14519326, -0.0913130000000002, 0.19227899999999964)
(-0.13242568999999998, -0.0899850000000002, 0.16441099999999986)
(-0.11869149000000001, -0.09158600000000017, 0.1380429999999997)
(-0.10648898, -0.09317900000000012, 0.1119399999999997)
(-0.09443399, -0.09719400000000022, 0.08431699999999998)
(-0.08254638, -0.1012090000000001, 0.0579799999999997)
(-0.07137303, -0.1052630000000001, 0.033223)
(-0.06178529000000001, -0.11239600000000016, 0.011794999999999778)
(-0.051625199999999996, -0.11860100000000018, -0.006518000000000246)
(-0.042774900000000005, -0.12380500000000016, -0.02289700000000039)
(-0.0347364, -0.12974200000000002, -0.040596999999999994)
(-0.029005599999999992, -0.1317060000000001, -0.05404200000000037)
(-0.024234699999999998, -0.13526100000000008, -0.06834400000000018)
(-0.0214511, -0.13504300000000002, -0.07936600000000027)
(-0.019629800000000003, -0.12800600000000006, -0.08775100000000036)
(-0.017115199999999997, -0.12181900000000012, -0.09609000000000023)
(-0.018404000000000004, -0.11172400000000016, -0.09773900000000024)
(-0.01819860000000001, -0.10790300000000008, -0.10000500000000034)
(-0.016630499999999993, -0.10930000000000017, -0.1017920000000001)
(-0.014054499999999998, -0.11370400000000003, -0.10417500000000013)
(-0.01144139999999999, -0.12050700000000014, -0.10611700000000024)
(-0.007928199999999996, -0.13277300000000003, -0.10885100000000003)
(-0.005060000000000009, -0.1433380000000002, -0.11230100000000043)
(-0.0017563999999999913, -0.14987300000000014, -0.11490500000000026)
(0.001430700000000007, -0.15208800000000022, -0.11860000000000026)
(0.005403199999999997, -0.1500560000000002, -0.12269000000000041)
(0.008993400000000012, -0.14630600000000005, -0.1278760000000001)
(0.009264600000000012, -0.12041000000000013, -0.13671500000000014)
(0.015297000000000005, -0.1086370000000001, -0.14531300000000025)
(0.02272769999999999, -0.11395300000000019, -0.126112)
(0.019821900000000003, -0.13610200000000017, -0.11087800000000003)
(0.01904929999999999, -0.14556100000000005, -0.10308900000000021)
(0.027869599999999994, -0.14866900000000016, -0.09195300000000017)
(0.028261499999999995, -0.13450700000000015, -0.0796260000000002)
(0.023289699999999997, -0.11352600000000024, -0.07352400000000037)
