,Hx,Hy,Hz,Rx,Ry,Rz,Lx,Ly,Lz,RRx,RRy,RRz,LRx,LRy,LRz
0,-0.015207551639999997,-0.002607599999999999,0.0013904399999999984,-0.0018491300000000044,0.003873304000000001,0.0032606700000000098,-0.0011178618999999998,-0.0024042839999999953,0.0004981299999999745,0.13527253596339325,0.9150595035569946,2.4974512575560217,0.3930018254387525,-0.7591361708775051,-0.7132718007977317
1,-0.016636842740000005,-0.0031528000000000224,0.001702700000000007,-0.0020400500000000016,0.005426358999999999,0.004496700000000031,-0.0012119038000000023,-0.0028839589999999993,0.0002657999999999827,0.12358802796339323,0.9153736035569947,2.5133508575560213,0.39531639543875247,-0.7620063708775049,-0.7131414007977317
2,-0.017981745740000006,-0.003750800000000032,0.00208449,-0.002207639999999997,0.007798108,0.00612628999999999,-0.0012149294000000001,-0.003523039999999998,-0.0003027300000000066,0.10958350496339324,0.9164051035569948,2.5334265575560213,0.39699737543875246,-0.7639929708775048,-0.712150400797732
3,-0.019273300740000006,-0.004354600000000009,0.002618930000000008,-0.0022621800000000025,0.010811065999999998,0.00804794000000002,-0.0014294686999999993,-0.0038865089999999976,-0.0003625900000000182,0.09316810796339325,0.9190026035569947,2.5544517575560213,0.3991777754387525,-0.767206770877505,-0.7108098007977317
4,-0.020498408739999998,-0.004912100000000019,0.003257349999999992,-0.0024162400000000027,0.014885733000000002,0.010431310000000017,-0.0016281357000000004,-0.0042444949999999974,-0.0004898700000000256,0.07523017976339326,0.9211881035569947,2.5761277575560215,0.4008344954387525,-0.7675782708775047,-0.7078141007977318
5,-0.02158422874,-0.005113600000000007,0.004066710000000001,-0.00292095,0.019979920999999994,0.013198940000000003,-0.001804994699999999,-0.004566645999999999,-0.0005589100000000125,0.6878052763633932,0.9229697035569948,2.5989430575560215,0.40256244543875247,-0.765446170877505,-0.7047235007977318
6,-0.02255053674000001,-0.005152500000000004,0.004996980000000001,-0.003837649999999998,0.042370389999999994,0.016032920000000006,-0.0018910846999999997,-0.004832909999999998,-0.0008083000000000285,1.3093423949633933,0.9229229035569947,2.627892457556021,0.40393639543875254,-0.7641096708775049,-0.7020998007977316
7,-0.023395734140000003,-0.004914900000000055,0.00599364,-0.005452880000000002,0.058701299,0.019030780000000004,-0.0020751285999999988,-0.004879832999999998,-0.0008673200000000048,1.304042003963393,0.9269992035569947,2.662057057556021,0.4049656654387525,-0.762382270877505,-0.6998106007977316
8,-0.02412522984,-0.004246000000000016,0.006997899999999996,-0.007031170000000001,0.09441656899999999,0.02264389000000002,-0.0021781337000000007,-0.004820110000000001,-0.000927710000000026,1.2904011908633934,0.9434135035569946,2.692521157556021,0.4045345954387525,-0.7612663708775048,-0.6972850007977317
9,-0.024642969440000002,-0.003276800000000013,0.007834959999999997,-0.008971990000000003,0.121268839,0.026690410000000008,-0.0022403541000000004,-0.004667639999999996,-0.0009530900000000231,1.2705919234633931,0.9593107035569947,2.720989957556021,0.40309925543875247,-0.760787770877505,-0.6952192007977318
10,-0.025083753140000005,-0.001785900000000007,0.008545649999999998,-0.010607740000000008,0.147155429,0.03127278000000002,-0.0023296266999999994,-0.004533982999999999,-0.0009841200000000106,2.5154007999633934,0.9713135035569946,2.7482167575560212,0.40211865543875247,-0.7616377708775051,-0.6936921007977317
11,-0.02540726084,0.00020569999999999755,0.00919664,-0.012733000000000003,0.17646831899999998,0.03658602000000002,-0.0024007333999999996,-0.0044274089999999985,-0.0009269700000000159,2.5024092139633938,0.9766200035569946,2.773677057556021,0.4017617754387525,-0.7625610708775048,-0.6931896007977316
12,-0.02571137074,0.0025740999999999794,0.009756490000000001,-0.014910899999999996,0.212601309,0.04189437,-0.002367964000000001,-0.004414130999999998,-0.0010615900000000122,3.746122854613393,0.9795009035569946,2.7992628575560214,0.40186522543875247,-0.7627912708775051,-0.6925484007977316
13,-0.02594343224,0.004948099999999967,0.010331629999999998,-0.016891990000000003,0.24207975899999998,0.04746001,-0.0025651894,-0.004237843999999999,-0.000946670000000005,4.990634582363393,0.9854188035569947,2.822783057556021,0.4014933754387525,-0.7642597708775051,-0.6917119007977318
14,-0.026086392939999998,0.007593799999999984,0.01101047,-0.01881047,0.271473779,0.053484100000000014,-0.0025288776999999986,-0.004124831000000001,-0.0011552600000000247,5.607426394963395,0.9923733035569947,2.845965957556021,0.4007085554387525,-0.7650338708775049,-0.6908391007977317
15,-0.026195688640000003,0.010318499999999963,0.011747590000000002,-0.020764799999999996,0.299092249,0.05973759000000002,-0.0024425147000000018,-0.003984929999999996,-0.001150820000000008,5.5974029869633934,0.9991441035569946,2.864568457556021,0.3997459054387525,-0.7642241708775049,-0.6896688007977317
16,-0.02625592204,0.013185700000000012,0.012674610000000003,-0.02238058,0.326106609,0.06677458,-0.002470896800000002,-0.0037768839999999986,-0.001126280000000013,5.587929353963394,1.0072705035569949,2.881788257556021,0.39899043543875246,-0.7633239708775049,-0.6887971007977317
17,-0.02628243644,0.01639259999999996,0.013799689999999998,-0.02395665,0.351726129,0.07442726000000001,-0.0024385439000000012,-0.0035988809999999974,-0.0012151100000000192,5.583030135963393,1.0123826035569947,2.8975067575560214,0.3982516154387525,-0.7638529708775049,-0.6884687007977317
18,-0.026290610440000008,0.01977369999999994,0.015061189999999997,-0.025316319999999996,0.374135159,0.08182358000000002,-0.0024244263000000013,-0.003489590999999998,-0.0011609800000000003,5.581171885963393,1.0106485035569945,2.9123365575560216,0.39726742543875243,-0.7640271708775048,-0.6882662007977316
19,-0.026274842340000003,0.0229908,0.01649723999999999,-0.026765419999999995,0.39483969899999993,0.08924412000000001,-0.0024313664,-0.003312755999999998,-0.0010373100000000024,4.951225464923394,1.011002503556995,2.925145457556021,0.3967909554387524,-0.764375570877505,-0.6881482007977319
20,-0.02620471204,0.026173500000000006,0.01810586,-0.02812578,0.414218399,0.09719742,-0.0024194215000000003,-0.0032637589999999967,-0.0008357300000000123,4.949988239963393,1.0126062035569947,2.934564257556021,0.3965489354387525,-0.766890270877505,-0.6885043007977317
21,-0.026124406040000003,0.029441099999999977,0.01981491,-0.028934980000000006,0.4315081989999999,0.10512462999999998,-0.0023658570000000007,-0.0031813139999999963,-0.0007348300000000196,4.950399092963393,1.0129664035569945,2.941609357556021,0.39667464543875247,-0.7673898708775048,-0.6887959007977316
22,-0.026034644540000002,0.03252289999999998,0.021541579999999998,-0.029665310000000007,0.44737868900000005,0.11349416000000004,-0.002345212000000001,-0.003013467999999997,-0.0004952600000000084,4.324969458063394,1.0092957035569945,2.945836757556021,0.39669647543875247,-0.768064470877505,-0.6890812007977317
23,-0.025938745840000006,0.03565690000000001,0.02336458999999999,-0.030517850000000006,0.46199381900000003,0.12194566,-0.0023158480999999993,-0.0029433239999999985,-0.00039248000000001725,3.7005516775633938,1.0041274035569947,2.9478933575560213,0.3962089554387525,-0.7691060708775048,-0.6896531007977318
24,-0.02586583774,0.03865849999999997,0.02510018000000001,-0.03067658,0.47398473899999993,0.13039344000000003,-0.002397038399999999,-0.0028618819999999988,-0.00027785999999998536,3.706710750963393,0.9981353035569948,2.946503657556021,0.39624664543875243,-0.770178970877505,-0.6903707007977317
25,-0.02577976474,0.04150059999999993,0.026888809999999992,-0.031106360000000007,0.485923049,0.13897125999999999,-0.002303472400000001,-0.0027553549999999962,-0.0002595800000000148,3.7115814769633935,0.9931014035569946,2.945193657556021,0.3959932454387525,-0.7719247708775049,-0.6913345007977317
26,-0.025666336740000007,0.04426059999999998,0.028610240000000002,-0.03169604,0.496047629,0.14752899,-0.002382327600000002,-0.0025599729999999975,-0.00010763999999999774,3.717134584963393,0.9893515035569946,2.9408789575560212,0.3957774654387525,-0.7741057708775048,-0.6929673007977317
27,-0.025550966740000004,0.046945499999999994,0.030360999999999992,-0.031721629999999994,0.503316289,0.15598582000000003,-0.0023838669,-0.0025003679999999993,1.6029999999989108e-05,3.0951889620633937,0.9861151035569946,2.9334020575560213,0.3959652254387525,-0.776314070877505,-0.6947223007977317
28,-0.025395963740000006,0.049499099999999976,0.03208831999999999,-0.031881450000000006,0.5102425989999999,0.16437617,-0.002180033899999999,-0.0023502349999999983,0.0001856299999999922,3.101357202963394,0.9828834035569946,2.9263412575560213,0.39578585543875244,-0.7783658708775051,-0.6971967007977317
29,-0.02521238374,0.05193179999999997,0.03391044,-0.03181093,0.515403359,0.17265439,-0.0020160442,-0.0020146370000000005,0.00033366999999997484,3.107225769963393,0.9812170035569947,2.9161903575560215,0.39492832543875245,-0.780534170877505,-0.6999448007977318
30,-0.02500621074,0.05428769999999996,0.035670219999999996,-0.03156536,0.5188129690000001,0.18074035,-0.0019046319000000013,-0.0019264699999999983,0.00045900999999999305,3.112980805963393,0.9807145035569947,2.9049055575560208,0.3947251454387525,-0.782760070877505,-0.7024819007977317
31,-0.02477641274,0.0564622,0.037457460000000005,-0.03145693,0.521129379,0.18898902,-0.0019169060000000001,-0.0021222839999999986,0.0005036499999999666,3.119306234963393,0.9805767035569947,2.8922902575560214,0.3947279154387525,-0.784608370877505,-0.7052866007977319
32,-0.02456239274,0.058625199999999975,0.03930014,-0.03088153,0.5220280190000001,0.19679422000000002,-0.0018805876,-0.002079151999999998,0.00047973999999999516,3.124849422963393,0.9808450035569946,2.878664257556021,0.3951488454387525,-0.786454870877505,-0.7082773007977317
33,-0.024320411740000002,0.06059199999999998,0.04122767000000001,-0.030444479999999996,0.521377229,0.20465734000000002,-0.0018478089000000004,-0.002152227999999998,0.0002937599999999874,3.130280464963393,0.9811905035569947,2.863172157556021,0.3951740054387525,-0.7881437708775049,-0.7111211007977316
34,-0.02399783674,0.06253429999999997,0.043273809999999996,-0.02964415,0.519882189,0.21235372000000002,-0.0018338701000000016,-0.002054952999999999,0.0005513199999999885,3.1359346499633936,0.9810576035569947,2.8478708575560208,0.39451382543875246,-0.7887731708775049,-0.7147478007977316
35,-0.02367750374,0.06467890000000001,0.04538945,-0.028816790000000002,0.5165505789999999,0.22001557999999996,-0.0017259820999999994,-0.002086449999999999,0.0007705699999999927,3.142215885963393,0.9804606035569947,2.830100357556021,0.3940744054387525,-0.7902503708775049,-0.7188188007977317
36,-0.023280935739999998,0.06671829999999998,0.04754384999999999,-0.028057659999999995,0.5124491889999999,0.22744877,-0.0015998157000000012,-0.0020613679999999988,0.0009077999999999809,3.148973476963393,0.9789257035569946,2.812203857556021,0.3945113454387525,-0.7910937708775051,-0.7231897007977317
37,-0.02285311784,0.06858529999999999,0.049805550000000004,-0.027139729999999994,0.507300589,0.23471155999999999,-0.0014308503000000008,-0.0020985609999999975,0.0012012799999999934,3.155641707963393,0.9757829035569946,2.792575557556021,0.3949625354387525,-0.7919937708775049,-0.7273953007977317
38,-0.02237723603999999,0.07040719999999998,0.05216528,-0.026074349999999996,0.500769919,0.24187262999999998,-0.0013964992000000003,-0.002155876999999997,0.0014048399999999738,3.162090763963393,0.9711954035569947,2.771340157556021,0.3955227354387524,-0.792806670877505,-0.7316801007977316
