,index,time,y,velY
0,,0.0,0.133443147,0.17693077655879058
1,,0.011111,0.135893547,0.19873449097042184
2,,0.022222,0.139060547,0.2418836706494627
3,,0.033333,0.142141547,0.259588221788596
4,,0.044444,0.146415247,0.32211253407852947
5,,0.05555499999999999,0.150508847,0.34527010917768625
6,,0.066666,0.154207747,0.33908721911048856
7,,0.077777,0.15864154700000002,0.36906660478519726
8,,0.088888,0.162724147,0.36825213958097014
9,,0.09999899999999999,0.167339547,0.39182114674125423
10,,0.11110999999999999,0.171318847,0.37498086407353376
11,,0.122221,0.17591024700000002,0.39410549818742946
12,,0.133332,0.180426047,0.40026578122403544
13,,0.144443,0.18486844700000002,0.4000428897120093
14,,0.155554,0.190252647,0.4423128677702328
15,,0.16666499999999998,0.19450414700000002,0.4124758470792492
16,,0.177776,0.199496947,0.43091617032209206
17,,0.188887,0.20496034700000001,0.46131354371563194
18,,0.19999799999999998,0.210822847,0.49447191000919716
19,,0.211109,0.216565847,0.5056735393804422
20,,0.22221999999999997,0.22419154700000002,0.5959967012895377
21,,0.23333099999999998,0.231589547,0.6309116797780596
22,,0.244442,0.239560247,0.6741409267398982
23,,0.255553,0.247806147,0.708139674062056
24,,0.266664,0.255302047,0.6913887102197587
25,,0.277775,0.262874047,0.6864377625439547
26,,0.288886,0.270837347,0.7015709647928129
27,,0.29999699999999996,0.279553047,0.7429959045006271
28,,0.311108,0.287447947,0.7267720049908402
29,,0.322219,0.295218547,0.7130664993003889
30,,0.33332999999999996,0.302808647,0.6980911652293498
31,,0.344441,0.309834747,0.6652232443912942
32,,0.355552,0.317219247,0.664917445253876
33,,0.36666299999999996,0.323739647,0.6258796568362818
34,,0.377774,0.330226947,0.6048712477323328
35,,0.388885,0.335280847,0.5298633981439091
36,,0.39999599999999996,0.33993254700000003,0.4742602923578891
37,,0.411107,0.344933047,0.46215489642644536
38,,0.422218,0.348497047,0.39145905202926135
39,,0.43332899999999996,0.352517647,0.3766583353027229
40,,0.44443999999999995,0.35626984700000003,0.3571798561582483
41,,0.455551,0.35948024700000003,0.3230593727735712
42,,0.46666199999999997,0.362906347,0.31570572814720266
43,,0.47777299999999995,0.365024247,0.2531593171381322
44,,0.488884,0.367491447,0.23760476882016873
45,,0.49999499999999997,0.369648847,0.2158863552497917
46,,0.511106,0.37192964700000003,0.21058020399516078
47,,0.5222169999999999,0.372345347,0.12399678906444941
48,,0.533328,0.373614547,0.11911296567793733
49,,0.544439,0.373888147,0.0718686059601992
50,,0.55555,0.373949447,0.03869283056537484
51,,0.566661,0.373739847,0.00991432096174527
52,,0.577772,0.37318824700000003,-0.019865087741608934
53,,0.5888829999999999,0.371916847,-0.06714611600652734
54,,0.5999939999999999,0.370204947,-0.11060932836596678
