posX,posY,posZ,RotX,RotY,RotZ,RotW,vPosX,vPosY,vPosZ,initH
-0.6757407,1.474508,0.3490878,-0.6757407,14.3494,0.3490878,-0.2947519,-0.6389015,0.3170006,-0.6359534,0.09
-0.675238,1.474322,0.3529354,-0.675238,14.34906,0.3529354,-0.2946739,-0.6385265,0.3168589,-0.6364368,0.09
-0.6748579,1.47417,0.3566458,-0.6748579,14.34872,0.3566458,-0.2948234,-0.6382118,0.3170697,-0.6365782,0.09
-0.6746453,1.474018,0.3601646,-0.6746453,14.34851,0.3601646,-0.2950679,-0.637886,0.3174713,-0.6365912,0.09
-0.6743951,1.473897,0.3634028,-0.6743951,14.34812,0.3634028,-0.2957177,-0.63755,0.3183226,-0.6362011,0.09
-0.6741954,1.473891,0.3665184,-0.6741954,14.34765,0.3665184,-0.2967319,-0.6371023,0.3192217,-0.6357267,0.09
-0.6741548,1.47404,0.3696239,-0.6741548,14.3473,0.3696239,-0.2979896,-0.6366491,0.3205495,-0.6349237,0.09
-0.6742388,1.474195,0.3722663,-0.6742388,14.34726,0.3722663,-0.2995047,-0.6361424,0.3218835,-0.6340432,0.09
-0.6742238,1.47455,0.3749377,-0.6742238,14.34739,0.3749377,-0.3008263,-0.6357766,0.3228901,-0.6332722,0.09
-0.6741703,1.474969,0.3770825,-0.6741703,14.34777,0.3770825,-0.3017317,-0.6358166,0.3236506,-0.6324125,0.09
-0.6738942,1.475405,0.3793086,-0.6738942,14.34792,0.3793086,-0.3019646,-0.6361026,0.3239926,-0.6318383,0.09
-0.6736135,1.475867,0.3813113,-0.6736135,14.34819,0.3813113,-0.3014483,-0.636934,0.3237133,-0.6313904,0.09
-0.6732939,1.476246,0.3832004,-0.6732939,14.34836,0.3832004,-0.3008287,-0.6377682,0.3231348,-0.6311401,0.09
-0.6728288,1.476741,0.3847022,-0.6728288,14.34854,0.3847022,-0.3000109,-0.6386811,0.3226303,-0.6308643,0.09
-0.6723851,1.477141,0.386214,-0.6723851,14.3487,0.386214,-0.2996951,-0.639213,0.3223923,-0.6305972,0.09
-0.6722312,1.477577,0.387695,-0.6722312,14.34912,0.387695,-0.2990655,-0.6401779,0.3218286,-0.6302051,0.09
-0.6719773,1.477886,0.3887608,-0.6719773,14.34938,0.3887608,-0.2985522,-0.6408044,0.3212057,-0.6301296,0.09
-0.6719375,1.478222,0.3899841,-0.6719375,14.3501,0.3899841,-0.2984291,-0.6412513,0.3205467,-0.6300689,0.09
-0.671826,1.478486,0.3908648,-0.671826,14.3504,0.3908648,-0.2985895,-0.6417196,0.3201946,-0.629695,0.09
-0.6717238,1.478756,0.391775,-0.6717238,14.35046,0.391775,-0.2987449,-0.6420881,0.3199897,-0.6293497,0.09
-0.6717087,1.479025,0.3923631,-0.6717087,14.3505,0.3923631,-0.298802,-0.6422957,0.3193826,-0.6294191,0.09
-0.6717982,1.479249,0.3928951,-0.6717982,14.35036,0.3928951,-0.2986288,-0.6424885,0.3189023,-0.6295481,0.09
-0.6717269,1.479339,0.3932577,-0.6717269,14.34992,0.3932577,-0.2985933,-0.6425828,0.3183613,-0.6297424,0.09
-0.6715579,1.47941,0.3934664,-0.6715579,14.34979,0.3934664,-0.2985823,-0.642424,0.3177659,-0.6302102,0.09
-0.6715062,1.479573,0.3935355,-0.6715062,14.35054,0.3935355,-0.2988859,-0.6419496,0.3170706,-0.6308995,0.09
-0.6714238,1.479592,0.3932836,-0.6714238,14.35171,0.3932836,-0.299169,-0.6411897,0.3158784,-0.6321349,0.09
-0.6714258,1.479563,0.3930695,-0.6714258,14.35288,0.3930695,-0.2995102,-0.6403669,0.3145125,-0.633487,0.09
-0.6714289,1.479429,0.3924704,-0.6714289,14.35403,0.3924704,-0.3001317,-0.6390709,0.3128076,-0.635343,0.09
-0.6713874,1.479287,0.3919338,-0.6713874,14.35514,0.3919338,-0.300744,-0.6377853,0.3114534,-0.6370085,0.09
-0.6712906,1.47917,0.3910109,-0.6712906,14.3561,0.3910109,-0.3013971,-0.6361993,0.3102094,-0.63889,0.09
-0.6711624,1.478981,0.3901149,-0.6711624,14.35624,0.3901149,-0.3018005,-0.6346432,0.3092044,-0.6407318,0.09
-0.671214,1.478584,0.3889024,-0.671214,14.3558,0.3889024,-0.3022873,-0.6329536,0.3081956,-0.6426568,0.09
-0.6711917,1.478293,0.3877106,-0.6711917,14.35476,0.3877106,-0.3032786,-0.6309665,0.3078783,-0.6442937,0.09
-0.6713165,1.478244,0.3861786,-0.6713165,14.35365,0.3861786,-0.3050723,-0.6278217,0.3083352,-0.6462973,0.09
-0.6712784,1.478369,0.3843898,-0.6712784,14.35372,0.3843898,-0.3073418,-0.6242074,0.3090639,-0.6483716,0.09
-0.671245,1.478379,0.382742,-0.671245,14.35407,0.382742,-0.3086552,-0.6213533,0.3091377,-0.6504506,0.09
-0.6711905,1.478224,0.3810009,-0.6711905,14.35442,0.3810009,-0.3078369,-0.6194485,0.3087941,-0.6528141,0.09
-0.671021,1.477978,0.3793547,-0.671021,14.35428,0.3793547,-0.3059627,-0.6182545,0.3083462,-0.655035,0.09
-0.6707044,1.477748,0.3777722,-0.6707044,14.3541,0.3777722,-0.302831,-0.617909,0.3083864,-0.656795,0.09
-0.6704466,1.477629,0.3764535,-0.6704466,14.35405,0.3764535,-0.2998738,-0.6174964,0.3092844,-0.6581163,0.09
-0.6702439,1.477489,0.3750811,-0.6702439,14.35389,0.3750811,-0.2969648,-0.6172599,0.3105788,-0.6590471,0.09
-0.6702194,1.477317,0.3738879,-0.6702194,14.35384,0.3738879,-0.2945479,-0.6168213,0.3116917,-0.6600162,0.09
-0.6703004,1.477119,0.3727548,-0.6703004,14.35371,0.3727548,-0.2925549,-0.6162279,0.3127609,-0.6609504,0.09
-0.6704625,1.476856,0.3716825,-0.6704625,14.35331,0.3716825,-0.2909121,-0.6153885,0.3134292,-0.6621401,0.09
-0.6706318,1.47655,0.3706076,-0.6706318,14.35346,0.3706076,-0.2896314,-0.6146387,0.3139014,-0.6631733,0.09
-0.6706318,1.47655,0.3706076,-0.6706318,14.35346,0.3706076,-0.2896314,-0.6146387,0.3139014,-0.6631733,0.09
-0.6713896,1.47611,0.3693427,-0.6713896,14.35403,0.3693427,-0.2881683,-0.6143637,0.3161263,-0.6630086,0.09
-0.6719004,1.476068,0.368878,-0.6719004,14.35419,0.368878,-0.2876356,-0.6146086,0.3182971,-0.6619736,0.09
-0.6724348,1.47622,0.3686979,-0.6724348,14.35416,0.3686979,-0.2876768,-0.6152118,0.3209855,-0.6600946,0.09
-0.6729599,1.476334,0.3685696,-0.6729599,14.35421,0.3685696,-0.287467,-0.6162691,0.3227141,-0.6583545,0.09
-0.6734548,1.47645,0.3685956,-0.6734548,14.354,0.3685956,-0.2867614,-0.6178359,0.3239685,-0.6565753,0.09
-0.6738571,1.476679,0.3688184,-0.6738571,14.3538,0.3688184,-0.2862696,-0.6191323,0.324708,-0.6552019,0.09
-0.6741638,1.477005,0.3694024,-0.6741638,14.35389,0.3694024,-0.2860967,-0.62081,0.3248681,-0.6536087,0.09
-0.6743404,1.477354,0.370065,-0.6743404,14.35362,0.370065,-0.2860906,-0.6221952,0.3242534,-0.6525988,0.09
-0.6745474,1.477814,0.3707893,-0.6745474,14.35368,0.3707893,-0.2866842,-0.6231865,0.3235161,-0.6517577,0.09
-0.6745757,1.478352,0.3718531,-0.6745757,14.35391,0.3718531,-0.2874874,-0.6244884,0.3223229,-0.6507483,0.09
-0.6745608,1.478872,0.372972,-0.6745608,14.35417,0.372972,-0.2878241,-0.6251225,0.3209168,-0.6506854,0.09
-0.6744827,1.479359,0.374306,-0.6744827,14.35466,0.374306,-0.2877454,-0.6259875,0.3193222,-0.6506732,0.09
-0.6743547,1.479775,0.3759508,-0.6743547,14.35556,0.3759508,-0.2876611,-0.6269689,0.3174967,-0.6506588,0.09
-0.6743474,1.480313,0.3775091,-0.6743474,14.35641,0.3775091,-0.2876438,-0.6278644,0.3157987,-0.6506294,0.09
-0.6743741,1.480717,0.3792866,-0.6743741,14.35719,0.3792866,-0.2871437,-0.6287163,0.3145971,-0.6506097,0.09
-0.6743689,1.48099,0.3811117,-0.6743689,14.35775,0.3811117,-0.2871755,-0.6295879,0.3136978,-0.6501868,0.09
-0.6743697,1.481231,0.3833277,-0.6743697,14.35825,0.3833277,-0.2868008,-0.6304646,0.3131436,-0.6497698,0.09
-0.6743113,1.481487,0.3855301,-0.6743113,14.35853,0.3855301,-0.2865086,-0.6311792,0.3129186,-0.6493133,0.09
-0.6743113,1.481487,0.3855301,-0.6743113,14.35853,0.3855301,-0.2865086,-0.6311792,0.3129186,-0.6493133,0.09
-0.6742527,1.481981,0.3901333,-0.6742527,14.35912,0.3901333,-0.2856022,-0.6332222,0.3126034,-0.6478736,0.09
-0.6741983,1.482345,0.3925385,-0.6741983,14.35958,0.3925385,-0.2851764,-0.6340342,0.3124949,-0.6473191,0.09
-0.6739655,1.482632,0.3952628,-0.6739655,14.36002,0.3952628,-0.283876,-0.6353812,0.3120242,-0.6467968,0.09
-0.67377,1.483,0.3979939,-0.67377,14.36056,0.3979939,-0.282299,-0.6367852,0.3111149,-0.6465443,0.09
-0.6734909,1.483288,0.4009631,-0.6734909,14.36107,0.4009631,-0.28038,-0.6383483,0.3100092,-0.646369,0.09
-0.6733068,1.483594,0.4038926,-0.6733068,14.36163,0.4038926,-0.2791285,-0.639731,0.3089552,-0.6460482,0.09
-0.6731352,1.483961,0.4072195,-0.6731352,14.36234,0.4072195,-0.2771273,-0.6411534,0.3083571,-0.6457854,0.09
-0.6731714,1.484456,0.4106147,-0.6731714,14.3633,0.4106147,-0.2765026,-0.6420067,0.3077407,-0.6454993,0.09
-0.6732912,1.484947,0.414157,-0.6732912,14.36437,0.414157,-0.2759031,-0.642637,0.3080933,-0.6449602,0.09
-0.673437,1.485548,0.4178187,-0.673437,14.36545,0.4178187,-0.2761654,-0.6433445,0.3074892,-0.6444308,0.09
-0.6734135,1.486207,0.4216275,-0.6734135,14.36645,0.4216275,-0.2758017,-0.6444765,0.307748,-0.6433309,0.09
-0.6732466,1.486916,0.425684,-0.6732466,14.36737,0.425684,-0.2749673,-0.6455616,0.3078958,-0.642529,0.09
-0.6730624,1.487561,0.4298581,-0.6730624,14.36799,0.4298581,-0.2737607,-0.6467841,0.3080984,-0.6417171,0.09
-0.6729501,1.488111,0.4341986,-0.6729501,14.36856,0.4341986,-0.2729912,-0.648115,0.3067021,-0.6413708,0.09
-0.6727685,1.488745,0.4386513,-0.6727685,14.36943,0.4386513,-0.2713985,-0.64906,0.3066014,-0.6411393,0.09
