posX,posY,posZ,RotX,RotY,RotZ,RotW,vPosX,vPosY,vPosZ,initH
-0.6370087,1.607424,0.454901,-0.6370087,19.38902,0.454901,-0.2450851,-0.6721666,0.2127449,-0.665481,0
-0.6373475,1.607692,0.4541494,-0.6373475,19.38916,0.4541494,-0.241386,-0.6742159,0.2149273,-0.6640573,0
-0.6379572,1.608052,0.4535176,-0.6379572,19.38959,0.4535176,-0.238188,-0.6761554,0.2171015,-0.662531,0
-0.6379572,1.608052,0.4535176,-0.6379572,19.38959,0.4535176,-0.238188,-0.6761554,0.2171015,-0.662531,0
-0.6388531,1.608627,0.4519254,-0.6388531,19.39027,0.4519254,-0.2337549,-0.6795274,0.2198111,-0.6597608,0
-0.6393799,1.608684,0.4509234,-0.6393799,19.39028,0.4509234,-0.2322986,-0.6811283,0.2200847,-0.658532,0
-0.6398929,1.608609,0.4503134,-0.6398929,19.39022,0.4503134,-0.2319181,-0.6820849,0.2205488,-0.6575199,0
-0.6404082,1.608589,0.4497465,-0.6404082,19.39025,0.4497465,-0.2324016,-0.6828428,0.221329,-0.6562993,0
-0.6411293,1.608525,0.4490625,-0.6411293,19.39014,0.4490625,-0.2328514,-0.6836685,0.2227007,-0.6548146,0
-0.6416963,1.608544,0.4484245,-0.6416963,19.39021,0.4484245,-0.2337041,-0.6845286,0.2240694,-0.6531431,0
-0.6420307,1.608619,0.4478874,-0.6420307,19.3903,0.4478874,-0.2337369,-0.6852891,0.2242738,-0.6522631,0
-0.6422869,1.608584,0.4474112,-0.6422869,19.39034,0.4474112,-0.2335106,-0.6860892,0.2237206,-0.6516928,0
-0.6424779,1.608533,0.4469632,-0.6424779,19.3903,0.4469632,-0.2335981,-0.6867383,0.2226194,-0.6513548,0
-0.6428974,1.608462,0.4465303,-0.6428974,19.39026,0.4465303,-0.2336786,-0.687179,0.2218798,-0.6511135,0
-0.643571,1.608243,0.4461627,-0.643571,19.39004,0.4461627,-0.2344615,-0.6878067,0.2225723,-0.6499318,0
-0.6442945,1.60823,0.4457328,-0.6442945,19.39004,0.4457328,-0.2353464,-0.6884716,0.2245614,-0.6482216,0
-0.6449137,1.608417,0.4453884,-0.6449137,19.39023,0.4453884,-0.2360165,-0.6891128,0.2259849,-0.6468004,0
-0.6452925,1.608493,0.4450804,-0.6452925,19.3903,0.4450804,-0.2354782,-0.6901205,0.2259097,-0.6459478,0
-0.6452876,1.608616,0.4445312,-0.6452876,19.39045,0.4445312,-0.2346062,-0.690963,0.2246327,-0.6458099,0
-0.6452466,1.608763,0.4442629,-0.6452466,19.39054,0.4442629,-0.2338151,-0.6916734,0.2229672,-0.6459133,0
-0.6454295,1.608746,0.4439605,-0.6454295,19.3905,0.4439605,-0.2337835,-0.691964,0.2215771,-0.6460919,0
-0.6457794,1.608688,0.4436399,-0.6457794,19.39048,0.4436399,-0.2344593,-0.6919775,0.2208925,-0.646067,0
-0.6461577,1.608633,0.4434766,-0.6461577,19.39042,0.4434766,-0.2354671,-0.6920797,0.2212832,-0.645457,0
-0.6468151,1.608413,0.4435354,-0.6468151,19.39037,0.4435354,-0.2361848,-0.6920351,0.2224384,-0.6448452,0
-0.6471865,1.608388,0.4434924,-0.6471865,19.39038,0.4434924,-0.2362849,-0.6921685,0.223289,-0.6443713,0
-0.6472964,1.608202,0.4433868,-0.6472964,19.39017,0.4433868,-0.2360391,-0.692219,0.2232326,-0.6444266,0
-0.6473128,1.608161,0.4432907,-0.6473128,19.39007,0.4432907,-0.2358474,-0.692347,0.2228676,-0.6444856,0
-0.6475302,1.608018,0.4433699,-0.6475302,19.38995,0.4433699,-0.2358937,-0.6922646,0.2220571,-0.6448369,0
-0.6477869,1.607686,0.4433494,-0.6477869,19.38977,0.4433494,-0.2368671,-0.6916564,0.2218684,-0.6451976,0
-0.6480668,1.607282,0.4433205,-0.6480668,19.38935,0.4433205,-0.2382881,-0.6910729,0.2218504,-0.6453056,0
-0.6485074,1.606801,0.4433516,-0.6485074,19.38887,0.4433516,-0.2403128,-0.6900198,0.2230073,-0.645283,0
-0.6487044,1.606155,0.4432873,-0.6487044,19.38807,0.4432873,-0.2416027,-0.6892361,0.2247299,-0.6450413,0
-0.6490072,1.605708,0.4434071,-0.6490072,19.38764,0.4434071,-0.2429152,-0.6884604,0.2266047,-0.6447208,0
-0.6491454,1.605208,0.4433862,-0.6491454,19.38718,0.4433862,-0.2436673,-0.6878382,0.2277978,-0.6446806,0
-0.6491518,1.604862,0.4435017,-0.6491518,19.38687,0.4435017,-0.2442413,-0.6872221,0.2283759,-0.6449159,0
-0.6490929,1.604387,0.4435446,-0.6490929,19.38639,0.4435446,-0.2448444,-0.6866608,0.2284369,-0.6452633,0
-0.6491861,1.603861,0.4438161,-0.6491861,19.38586,0.4438161,-0.2452202,-0.6862411,0.2289461,-0.6453866,0
-0.64922,1.603233,0.4440277,-0.64922,19.38527,0.4440277,-0.2460184,-0.6856782,0.2300207,-0.6452991,0
-0.649362,1.602735,0.4442146,-0.649362,19.38474,0.4442146,-0.2471925,-0.6850773,0.2315029,-0.6449586,0
-0.649362,1.602735,0.4442146,-0.649362,19.38474,0.4442146,-0.2471925,-0.6850773,0.2315029,-0.6449586,0
-0.6494128,1.601453,0.4447162,-0.6494128,19.3834,0.4447162,-0.2502874,-0.6836427,0.2341993,-0.6443133,0
