posX,posY,posZ,RotX,RotY,RotZ,RotW,vPosX,vPosY,vPosZ,initH
-0.7171711,1.417578,0.3531098,-0.7171711,10.10258,0.3531098,-0.2269575,-0.6855894,0.3042431,-0.6212034,0.18
-0.7164032,1.417777,0.354987,-0.7164032,10.10278,0.354987,-0.227582,-0.6863082,0.3048479,-0.6198832,0.18
-0.7155559,1.418081,0.3571416,-0.7155559,10.10308,0.3571416,-0.2280513,-0.687107,0.3057317,-0.6183888,0.18
-0.7145544,1.418455,0.3590326,-0.7145544,10.10345,0.3590326,-0.2281185,-0.6879919,0.3062302,-0.6171322,0.18
-0.7135348,1.418827,0.3609349,-0.7135348,10.10383,0.3609349,-0.2276739,-0.6891128,0.3060375,-0.6161405,0.18
-0.7122455,1.419289,0.3629436,-0.7122455,10.10429,0.3629436,-0.2263869,-0.6905935,0.3050507,-0.6154459,0.18
-0.7110856,1.419873,0.3649061,-0.7110856,10.10487,0.3649061,-0.2248259,-0.692161,0.3037226,-0.6149139,0.18
-0.7098098,1.420292,0.3667564,-0.7098098,10.10529,0.3667564,-0.2227902,-0.6937542,0.3017233,-0.6148437,0.18
-0.7085729,1.420597,0.368746,-0.7085729,10.1056,0.368746,-0.2207259,-0.6951883,0.3000958,-0.6147648,0.18
-0.7075571,1.421,0.3705931,-0.7075571,10.106,0.3705931,-0.2190924,-0.6963547,0.2987451,-0.614687,0.18
-0.7066824,1.42132,0.3723819,-0.7066824,10.10632,0.3723819,-0.2178416,-0.6973165,0.2983029,-0.6142558,0.18
-0.7058463,1.421628,0.3741084,-0.7058463,10.10663,0.3741084,-0.2164813,-0.6981753,0.2986316,-0.6136011,0.18
-0.7051427,1.421964,0.3757827,-0.7051427,10.10696,0.3757827,-0.2149764,-0.6991005,0.2995602,-0.6126233,0.18
-0.7043371,1.422223,0.3773569,-0.7043371,10.10722,0.3773569,-0.2138072,-0.7001271,0.300193,-0.6115495,0.18
