posX,posY,posZ,RotX,RotY,RotZ,RotW,vPosX,vPosY,vPosZ,initH
-0.8242822,0.2527895,0.2472373,-0.8242822,14.08606,0.2472373,0.9173997,0.3164332,0.1708578,0.1704566,0.1717386
-0.8239537,0.2523196,0.2470894,-0.8239537,14.08559,0.2470894,0.9174656,0.3162851,0.1708243,0.17041,0.1717386
-0.8239924,0.2523119,0.2471457,-0.8239924,14.08558,0.2471457,0.9175507,0.3162268,0.1706043,0.1702809,0.1717386
-0.8240221,0.2522776,0.2472371,-0.8240221,14.08555,0.2472371,0.9176032,0.3160195,0.170675,0.1703118,0.1717386
-0.8238925,0.2520764,0.2472568,-0.8238925,14.08535,0.2472568,0.9176441,0.3158869,0.1706973,0.170315,0.1717386
-0.8238925,0.2520764,0.2472568,-0.8238925,14.08535,0.2472568,0.9176441,0.3158869,0.1706973,0.170315,0.1717386
-0.8238513,0.2521157,0.2472619,-0.8238513,14.08539,0.2472619,0.9176161,0.3155471,0.1711522,0.1706387,0.1717386
-0.8238953,0.2520733,0.246871,-0.8238953,14.08535,0.246871,0.9176022,0.3154739,0.1712408,0.1707603,0.1717386
-0.8238238,0.2521167,0.2469003,-0.8238238,14.08539,0.2469003,0.9176558,0.3153696,0.1710848,0.1708212,0.1717386
-0.8238571,0.2521396,0.24693,-0.8238571,14.08541,0.24693,0.9176651,0.3153835,0.1710797,0.1707508,0.1717386
-0.8239126,0.2521632,0.2468011,-0.8239126,14.08543,0.2468011,0.9176804,0.3153344,0.1710081,0.1708308,0.1717386
-0.8239061,0.2521825,0.2468479,-0.8239061,14.08545,0.2468479,0.9176276,0.3153765,0.1712391,0.1708051,0.1717386
-0.8240486,0.2521093,0.2469217,-0.8240486,14.08538,0.2469217,0.9175676,0.3154759,0.1714042,0.1707786,0.1717386
-0.8239241,0.2517765,0.2468781,-0.8239241,14.08505,0.2468781,0.9176269,0.3154292,0.1711339,0.1708174,0.1717386
