,Hx,Hy,Hz,Rx,Ry,Rz,Lx,Ly,Lz,RRx,RRy,RRz,LRx,LRy,LRz
0,-0.0250995876,-0.001964900000000025,0.001266839999999997,0.00028696,0.009325265999999999,0.008688099999999966,-0.0037285077499999994,-0.001963424999999998,-0.00017506000000000466,0.10787967896339326,0.9145780035569946,2.5411416575560213,0.4152781154387524,-0.7434202708775051,-0.6799504007977318
1,-0.026293992100000003,-0.002201099999999978,0.0013628600000000102,0.0005758499999999999,0.011251331999999998,0.010053970000000013,-0.003934359758,-0.002195548,-0.00020369000000001192,0.10192719796339325,0.9130193035569946,2.551518557556021,0.41731269543875255,-0.742877570877505,-0.6792146007977318
2,-0.027499961500000003,-0.0024850000000000484,0.0015085200000000021,0.0010812199999999995,0.013486885999999998,0.011555269999999996,-0.0041387075800000004,-0.002394175000000001,-0.00018127000000001114,0.09557327896339324,0.9108272035569946,2.561653357556021,0.4190997954387525,-0.741616770877505,-0.6780423007977319
3,-0.0286478993,-0.0027198000000000057,0.0016198299999999998,0.0017190699999999975,0.016061180999999997,0.013355649999999997,-0.0042907951,-0.0025504349999999967,-0.00015447000000001765,0.08893847196339325,0.9080791035569946,2.5728077575560215,0.4206818054387525,-0.739185070877505,-0.6768017007977319
4,-0.029730580899999998,-0.0030076999999999908,0.0017256400000000061,0.002347560000000004,0.018997165000000003,0.015377509999999994,-0.00425000073,-0.0027380489999999993,-0.0003809000000000062,0.08467877996339324,0.9021679035569946,2.584322157556021,0.4218750154387525,-0.736543170877505,-0.6754584007977318
5,-0.03079748050000001,-0.003421099999999999,0.0018344599999999933,0.00298958,0.022313546999999996,0.017516829999999973,-0.00432257543,-0.002791239000000001,-0.00035879999999999246,0.08131547296339325,0.8949862035569944,2.596217957556021,0.42312483543875257,-0.734004370877505,-0.6740121007977318
6,-0.0318578,-0.0038329999999999753,0.0018922899999999966,0.0035590800000000005,0.026123577,0.019665010000000004,-0.00450463229,-0.0028394469999999993,-0.0003096100000000046,0.07765175996339324,0.8870558035569946,2.6092572575560213,0.42434617543875247,-0.7320639708775051,-0.6724596007977318
7,-0.032822608999999996,-0.004414099999999954,0.001897489999999996,0.004008300000000001,0.030468503,0.02174492,-0.00458078389,-0.002967502000000001,-0.00044553999999998874,0.07317694096339325,0.8794855035569947,2.6230974575560206,0.4252493954387525,-0.732222370877505,-0.6720782007977318
8,-0.033721423,-0.005060799999999954,0.0018466699999999947,0.004410909999999999,0.035280463,0.023667309999999976,-0.00459425349,-0.002952170999999998,-0.0005872100000000047,0.06855918396339325,0.8735366035569946,2.636818057556021,0.4258547754387525,-0.733624270877505,-0.6720528007977318
9,-0.034599949000000005,-0.005742000000000002,0.0017107999999999902,0.0048812899999999965,0.040596373,0.025359219999999995,-0.00470159089,-0.002909995,-0.0005683900000000075,0.06421786006339325,0.8685948035569947,2.6509557575560208,0.42649861543875245,-0.734787070877505,-0.6722502007977319
