(0.8839263, 6.115622, 0.2253758)
(0.8842453, 6.115612, 0.2258958)
(0.8844478, 6.115416, 0.2261889)
(0.8847028, 6.115533, 0.2260784)
(0.8852869, 6.116755, 0.2267381)
(0.8853028, 6.118177, 0.2273683)
(0.885197, 6.118217, 0.2271462)
(0.8847515, 6.117489, 0.2264208)
(0.8843415, 6.117652, 0.2264262)
(0.8838315, 6.118084, 0.2267774)
(0.8829201, 6.118237, 0.2266496)
(0.8820601, 6.118455, 0.2266553)
(0.8817227, 6.119325, 0.2270416)
(0.8819011, 6.121487, 0.2275844)
(0.882363, 6.122731, 0.2272402)
(0.8831845, 6.123202, 0.225559)
(0.8832995, 6.123309, 0.2239479)
(0.8837409, 6.122496, 0.2209208)
(0.8839353, 6.122002, 0.2189561)
(0.8837595, 6.121639, 0.2168828)
(0.8824884, 6.121691, 0.2147297)
(0.8827735, 6.121172, 0.2122094)
(0.8833805, 6.119605, 0.2085436)
(0.8866134, 6.119532, 0.2059133)
(0.8883641, 6.120115, 0.2040868)
(0.8902913, 6.120174, 0.2015956)
(0.8913347, 6.118183, 0.1964891)
(0.8908584, 6.116026, 0.1913068)
(0.8905864, 6.11587, 0.1889213)
(0.8903018, 6.116103, 0.1865491)
(0.8912516, 6.116403, 0.1835265)
(0.8933299, 6.117696, 0.1813173)
(0.8942907, 6.118562, 0.1786215)
(0.8943161, 6.119901, 0.1749782)
(0.8947985, 6.120708, 0.1711387)
(0.8989024, 6.120947, 0.1656816)
(0.9051621, 6.123774, 0.162859)
(0.9104829, 6.12701, 0.1611325)
(0.9157104, 6.129826, 0.1603034)
(0.9182523, 6.130487, 0.1576478)
(0.9179512, 6.131151, 0.1539406)
(0.919673, 6.132443, 0.1512143)
(0.9238741, 6.133014, 0.1478364)
(0.9294454, 6.133786, 0.1452248)
(0.9344471, 6.134625, 0.1433035)
(0.9367225, 6.139006, 0.1456124)
(0.9383888, 6.140335, 0.1453489)
(0.9396582, 6.140313, 0.142721)
(0.9408671, 6.139764, 0.1393311)
(0.9411427, 6.140254, 0.1383388)
(0.9416204, 6.142013, 0.1386342)
(0.940918, 6.144312, 0.1407011)
(0.9407494, 6.145559, 0.1414336)
(0.9407381, 6.146863, 0.1417887)
(0.9413223, 6.148389, 0.1409225)
(0.942358, 6.150475, 0.1409004)
(0.9441862, 6.153065, 0.1416002)
(0.947068, 6.157091, 0.1436569)
(0.9488485, 6.161755, 0.1466908)
(0.9504077, 6.164896, 0.1482336)
(0.952145, 6.166296, 0.1478706)
(0.9536365, 6.168032, 0.1475774)
(0.9562696, 6.167913, 0.1438952)
(0.9595023, 6.171879, 0.1441694)
(0.9618174, 6.175985, 0.1451645)
(0.9631081, 6.181128, 0.1479583)
(0.9646359, 6.184426, 0.1489212)
(0.9651497, 6.186502, 0.1489366)
(0.9670885, 6.189397, 0.1498908)
(0.9684607, 6.193401, 0.1527563)
(0.9694701, 6.196, 0.1541737)
(0.9706014, 6.197748, 0.1540605)
(0.9719729, 6.19836, 0.1537882)
(0.9725647, 6.201291, 0.155985)
(0.9730405, 6.204787, 0.1596278)
(0.973994, 6.207278, 0.1624103)
(0.975184, 6.209541, 0.164656)
(0.976472, 6.211517, 0.1660308)
(0.9779707, 6.213893, 0.1671918)
(0.9789623, 6.216938, 0.1682212)
(0.9791751, 6.219465, 0.167092)
(0.9798191, 6.221771, 0.1668072)
(0.9791135, 6.223032, 0.1653941)
(0.9781255, 6.222629, 0.1638578)
(0.9789019, 6.220975, 0.161365)
(0.9787785, 6.21922, 0.1580691)
(0.9775878, 6.219727, 0.1567345)
(0.9779027, 6.223606, 0.15798)
(0.9765735, 6.226459, 0.1583765)
(0.9721519, 6.224676, 0.1553168)
(0.9696177, 6.223708, 0.1514592)
(0.9636326, 6.223042, 0.1458704)
(0.9584663, 6.22334, 0.1424392)
(0.9572909, 6.222879, 0.1407776)
(0.9558305, 6.221848, 0.1390058)
(0.9545439, 6.217279, 0.1359566)
(0.9518567, 6.21365, 0.1341396)
(0.9484938, 6.210844, 0.1318011)
(0.9471641, 6.208498, 0.1304664)
(0.9502445, 6.207181, 0.1325485)
(0.9530283, 6.20339, 0.1340898)
(0.9594193, 6.199007, 0.1408487)
(0.9633868, 6.193913, 0.1432603)
