(0.0800066, 0.03715706, 0.59743)
(0.08032632, 0.03655386, 0.5974979)
(0.07941628, 0.03735518, 0.5991948)
(0.07964158, 0.03701901, 0.5996192)
(0.07985306, 0.03668928, 0.6000619)
(0.07954764, 0.03695083, 0.6012058)
(0.07986641, 0.03660846, 0.6014609)
(0.08031392, 0.03587079, 0.6012492)
(0.07977986, 0.03632355, 0.601959)
(0.07968783, 0.03643823, 0.601795)
(0.08023357, 0.03584051, 0.6012006)
(0.07942677, 0.03674865, 0.6018858)
(0.07946682, 0.03676248, 0.601732)
(0.07955909, 0.03682637, 0.6014612)
(0.0792098, 0.03735209, 0.6014488)
(0.07922697, 0.03761673, 0.6010346)
(0.07966805, 0.03731918, 0.6001878)
(0.07893181, 0.0383544, 0.6004467)
(0.07886791, 0.03861141, 0.5998344)
(0.07890272, 0.03860497, 0.5989497)
(0.07858014, 0.0393548, 0.5985901)
(0.07850671, 0.0396111, 0.5978839)
(0.07848954, 0.03983855, 0.597168)
(0.07821274, 0.04058647, 0.5965717)
(0.07810831, 0.04085827, 0.5958354)
(0.07801628, 0.04090905, 0.5947976)
(0.07737875, 0.04178214, 0.5946321)
(0.07737875, 0.04200292, 0.5939)
(0.07724857, 0.04203224, 0.5928931)
(0.0769465, 0.04265213, 0.5924437)
(0.07687354, 0.04291391, 0.5917733)
(0.07690358, 0.04315543, 0.5911434)
(0.07655597, 0.04373074, 0.5904555)
(0.07663727, 0.04394794, 0.5898759)
(0.07701874, 0.04345512, 0.5885489)
(0.077106, 0.04377532, 0.587786)
(0.07697511, 0.04406714, 0.5872247)
(0.07690477, 0.04375672, 0.5859909)
(0.07648206, 0.04433513, 0.5858619)
(0.07633424, 0.04449821, 0.5853841)
(0.07614493, 0.04461432, 0.5850041)
(0.07638121, 0.04415894, 0.5839338)
(0.07618523, 0.04415178, 0.5836444)
(0.0768497, 0.04327965, 0.582684)
(0.07645726, 0.04380155, 0.5830708)
(0.07657766, 0.04371929, 0.5831454)
(0.07734132, 0.04265904, 0.5822222)
(0.07749867, 0.04257035, 0.5823121)
(0.07754779, 0.04236555, 0.5823216)
(0.07758999, 0.04211211, 0.5823333)
(0.07682896, 0.04235983, 0.5827553)
(0.07675672, 0.04210854, 0.5827448)
(0.07734942, 0.04112673, 0.5821424)
(0.07709765, 0.04124045, 0.5824876)
(0.0771358, 0.04096293, 0.5825348)
(0.07766581, 0.04000664, 0.5819144)
(0.07667112, 0.04083443, 0.5831072)
(0.07674813, 0.04050088, 0.5830564)
(0.07678938, 0.04008436, 0.5829401)
(0.07576513, 0.04065633, 0.5843034)
(0.07532954, 0.04016566, 0.5840216)
(0.07568598, 0.03889537, 0.5830946)
(0.07450914, 0.03908968, 0.5834489)
(0.07423091, 0.03865457, 0.5832391)
(0.0745306, 0.03770375, 0.5826883)
(0.07329941, 0.03825021, 0.583688)
(0.07287979, 0.03766966, 0.5834012)
(0.07230449, 0.03705788, 0.5831411)
(0.07134771, 0.03737402, 0.5841353)
