,time,y,velY
40,0.44443999999999995,0.36046681060907215,0.18239118841640728
41,0.455551,0.3610135157060047,0.11579756958992238
42,0.46666199999999997,0.36136402969945536,0.07367207223311491
43,0.47777299999999995,0.36127352080335223,0.03276309506250628
44,0.488884,0.3603933287709461,-0.023227490017398437
45,0.49999499999999997,0.35837677877142765,-0.10235940244360367
46,0.511106,0.3555256128618954,-0.17948345018824374
47,0.5222169999999999,0.35221553635065656,-0.2386966576491945
48,0.533328,0.3482103743215873,-0.2995824224736502
49,0.544439,0.34359206161247097,-0.3576173614085619
50,0.55555,0.3383996199211777,-0.4124708934346064
51,0.566661,0.33267191732953333,-0.4639846408332399
52,0.577772,0.32645282185932173,-0.5118544151970897
53,0.5888829999999999,0.31986496587261853,-0.5523836915650283
54,0.5999939999999999,0.3129900592371321,-0.585565738118328
55,0.611105,0.3059877186703111,-0.6078913456508739
56,0.622216,0.2990172045981526,-0.6176219428352689
57,0.633327,0.292224428928342,-0.6144889333387318
58,0.644438,0.28575567495517323,-0.5983413064303578
59,0.6555489999999999,0.279682894358088,-0.57244851286261
60,0.6666599999999999,0.2741638288625429,-0.5345846873351433
61,0.677771,0.2692675967774253,-0.48762499082433686
62,0.688882,0.26505484664351614,-0.43338814719459795
63,0.699993,0.2615953816613674,-0.37237155456880106
64,0.711104,0.2588765798169834,-0.30853308375474525
65,0.7222149999999999,0.2568850968444188,-0.24388417181908034
66,0.7333259999999999,0.25560294393548894,-0.17963954378596247
67,0.7444369999999999,0.25497131956053054,-0.11824315299992008
0,0.0,0.14415023707505228,0.17239934228514353
1,0.011111,0.14666706163182386,0.19945790877966899
2,0.022222,0.1494370028635276,0.22437755630252182
3,0.033333,0.15247637374539785,0.24896183556599663
4,0.044444,0.1558007446588038,0.27407910486813714
5,0.05555499999999999,0.15941298348666313,0.29959192521146605
6,0.066666,0.16329857406029166,0.32464928695226025
7,0.077777,0.1674182191008425,0.34771052415972503
8,0.088888,0.1717630469135404,0.36937446884333586
9,0.09999899999999999,0.17629330772631918,0.38855100963446465
10,0.11110999999999999,0.18096736176597036,0.4046100399468868
11,0.122221,0.18577658149437193,0.4187220719220333
12,0.133332,0.19070490035799756,0.43113760258983636
13,0.144443,0.1957666156318025,0.4433482664107919
14,0.155554,0.20094002565512262,0.4544799123125921
15,0.16666499999999998,0.2062550109750536,0.46641668732050234
16,0.177776,0.2117258278143239,0.4793975633196105
17,0.188887,0.21734433370896408,0.49253407527154996
18,0.19999799999999998,0.2232001640125559,0.5097820364473952
19,0.211109,0.2292890355817924,0.5288929788589458
20,0.22221999999999997,0.23562511672310157,0.5495729920534123
21,0.23333099999999998,0.24216792415450014,0.5692157747324287
22,0.244442,0.24908674957482915,0.595958144783594
23,0.255553,0.2562998556562611,0.6225720919864316
24,0.266664,0.26378105288154,0.6479432877031834
25,0.277775,0.2715136224503101,0.671940754137347
26,0.288886,0.2794734379221961,0.6941656552563259
27,0.29999699999999996,0.2875842629536921,0.7120736039532469
28,0.311108,0.2958167488864812,0.7265023736078484
29,0.322219,0.3040666033666408,0.7344983508827486
30,0.33332999999999996,0.31222497640319846,0.7343796333910477
31,0.344441,0.3201907850769977,0.7256547916662401
32,0.355552,0.3281852706444536,0.7225828439231146
33,0.36666299999999996,0.3358646485995738,0.7068668856966058
34,0.377774,0.34285139105619755,0.6678399974619169
35,0.388885,0.3493827614356104,0.6278346049505998
36,0.39999599999999996,0.35528442114983827,0.5794946453889822
37,0.411107,0.36045366946474666,0.5223658230503723
38,0.422218,0.36474554683757743,0.454319324666702
39,0.43332899999999996,0.36833409612199697,0.38864599499555696
40,0.44443999999999995,0.37092111466847644,0.31073999625934223
41,0.455551,0.37294466312464897,0.24643058926334632
42,0.46666199999999997,0.3738967495928827,0.16605961414538697
43,0.47777299999999995,0.37381710369743476,0.07944570593652414
44,0.488884,0.3725614546650198,-0.01678191853812732
45,0.49999499999999997,0.3701394034333931,-0.11738435462621867
46,0.511106,0.36672107185829245,-0.21251863645722915
47,0.5222169999999999,0.3623902294700164,-0.3011491745995994
48,0.533328,0.35706022241966207,-0.39042730309290374
49,0.544439,0.3514747010566706,-0.4465646263908157
50,0.55555,0.34516633550375764,-0.5071616018693785
51,0.566661,0.3384065369079405,-0.5577747796862489
52,0.577772,0.3313745640481049,-0.5953293329551571
53,0.5888829999999999,0.3242523743480306,-0.6181664079983362
54,0.5999939999999999,0.317182070188442,-0.6272500728493433
55,0.611105,0.31036326596938907,-0.6204742947746381
56,0.622216,0.30391373216771345,-0.600469070781956
57,0.633327,0.29793259589766324,-0.569388359081474
58,0.644438,0.29255273257012043,-0.5267904502428705
59,0.6555489999999999,0.28783131425096337,-0.4758611741429935
60,0.6666599999999999,0.2837731165501385,-0.420551309815844
61,0.677771,0.2804323928028209,-0.36060972687793313
62,0.688882,0.2777784539481531,-0.2997333061834452
63,0.699993,0.27577707736744617,-0.23992949985200188
64,0.711104,0.274348209300795,-0.18426445592236296
65,0.7222149999999999,0.2734536643893701,-0.1323871515245391
0,0.0,0.12580147788526516,0.16300128425543067
1,0.011111,0.12808908039670808,0.184443784574071
2,0.022222,0.13074188062871495,0.21159909649938674
3,0.033333,0.13364142026214268,0.2362801365598245
4,0.044444,0.13683669432831233,0.2619288391452552
5,0.05555499999999999,0.14037419458443412,0.2901535229891423
6,0.066666,0.14415796525733743,0.31534814448905
7,0.077777,0.14812555997339188,0.33621761990245214
8,0.088888,0.1522418878350275,0.35334541609089065
9,0.09999899999999999,0.1565841835239612,0.37207796810006166
10,0.11110999999999999,0.1609919042903562,0.384388402031986
11,0.122221,0.1655308288307771,0.3964478478714022
12,0.133332,0.17027151104082047,0.41155675671598047
13,0.144443,0.1753537322394304,0.43448061931784676
14,0.155554,0.18170612963100405,0.5031010508871496
15,0.16666499999999998,0.18749496788781744,0.5120508520034432
16,0.177776,0.1930833520762325,0.5075052292784322
17,0.188887,0.19869891687380695,0.5064555575594951
18,0.19999799999999998,0.20451105503464728,0.5147766115058899
19,0.211109,0.21125937084993707,0.5610655542134699
20,0.22221999999999997,0.21913530014475074,0.6349531395769752
21,0.23333099999999998,0.2270854951901536,0.6752389244551633
22,0.244442,0.23631770169511013,0.7530729094850974
23,0.255553,0.24651132751177154,0.8352542036698017
24,0.266664,0.25727933153999605,0.9021921287552728
25,0.277775,0.26846063470727327,0.9542597385418531
26,0.288886,0.27982070325134434,0.9883380658360903
27,0.29999699999999996,0.2911975469547074,1.0061321192002457
28,0.311108,0.30224311679497956,1.0001216729685038
29,0.322219,0.31283513630135246,0.9767064807274748
30,0.33332999999999996,0.32268633570491717,0.9316616466082119
31,0.344441,0.331748362177127,0.8736260925062402
32,0.355552,0.33995498713294636,0.8061148622831518
33,0.36666299999999996,0.34724577790283,0.7311462966749954
34,0.377774,0.35354553339926775,0.6490649805955186
35,0.388885,0.3586796703904183,0.5555709652842845
36,0.39999599999999996,0.3626046571766681,0.4544116542851
37,0.411107,0.36553892354752243,0.3592491342640652
38,0.422218,0.3673921288163616,0.26301963818050444
39,0.43332899999999996,0.36816913029887444,0.1664752354574947
40,0.44443999999999995,0.36781538637441963,0.06731898194192312
41,0.455551,0.36664035740004064,-0.019217341644419093
42,0.46666199999999997,0.3645456154105963,-0.10387300299052543
43,0.47777299999999995,0.3614726828611406,-0.19021984905424622
44,0.488884,0.35737797960371925,-0.2793734137459756
45,0.49999499999999997,0.35271794523232275,-0.349390350622268
46,0.511106,0.3473504975298742,-0.41623273729693944
47,0.5222169999999999,0.3414128389214694,-0.47531367799977847
48,0.533328,0.3350097775340893,-0.5257974828384329
49,0.544439,0.3282829162684408,-0.5656105254912386
50,0.55555,0.32120854165358587,-0.6011553039145032
51,0.566661,0.31426253478409405,-0.613151086818732
52,0.577772,0.30736010151754434,-0.6171881465301343
53,0.5888829999999999,0.3004957226284485,-0.6174942122757708
54,0.5999939999999999,0.2938587519864462,-0.6074137716946447
55,0.611105,0.2875295769625766,-0.5885226100786964
56,0.622216,0.2814655753201783,-0.5671441077752986
57,0.633327,0.27568249444388726,-0.5438132957331643
58,0.644438,0.27020955865421115,-0.5181912212477411
59,0.6555489999999999,0.2651365777390689,-0.487382034669512
60,0.6666599999999999,0.26035698184633455,-0.4587749833474622
61,0.677771,0.25609965723500616,-0.4209690149987416
62,0.688882,0.2526517201325738,-0.3656432286960386
63,0.699993,0.25049426778334655,-0.2799079409265119
64,0.711104,0.2501533818844288,-0.15529398931474236
0,0.0,0.12525076127051132,0.10708038942805496
1,0.011111,0.12707440113281904,0.1356048091640191
2,0.022222,0.12925675395731598,0.16600926375296363
3,0.033333,0.13181731296934993,0.1982309396810875
4,0.044444,0.13472865253437047,0.23012706038237363
5,0.05555499999999999,0.13801525325452624,0.2629620415833104
6,0.066666,0.1416306996778667,0.29417773680913645
7,0.077777,0.1456120273173436,0.3262504037963824
8,0.088888,0.14998568451811686,0.35994174409841
9,0.09999899999999999,0.1546887145079222,0.3916093379751049
10,0.11110999999999999,0.15978600398422135,0.4251849892242163
11,0.122221,0.16519151363443385,0.45584286137533825
12,0.133332,0.17096442517947802,0.4877050480508303
13,0.144443,0.17707650332748795,0.5188987911485333
14,0.155554,0.1835176949715574,0.5493059181226174
15,0.16666499999999998,0.1902694159841661,0.5784834429335393
16,0.177776,0.19736585372801704,0.6085846133689807
17,0.188887,0.20479077317123057,0.6384170228762609
18,0.19999799999999998,0.212500337061375,0.6661423558330739
19,0.211109,0.2205342565118689,0.6946011684886679
20,0.22221999999999997,0.2288495181891159,0.7214911016256227
21,0.23333099999999998,0.23740909117223477,0.7459301868995218
22,0.244442,0.24616153656255374,0.7668290746539266
23,0.255553,0.25503774928295125,0.782848104080519
24,0.266664,0.26400742204908767,0.795063362909507
25,0.277775,0.273005491015753,0.80244883412622
26,0.288886,0.28189845739804226,0.8014119061410174
27,0.29999699999999996,0.29061363805444057,0.792893004478947
28,0.311108,0.29900562426409283,0.7740896581053838
29,0.322219,0.3070334788977258,0.7483019001368869
30,0.33332999999999996,0.31453598204393984,0.7117669678082524
31,0.344441,0.32145822719096123,0.6673876305615554
32,0.355552,0.32773009722006585,0.6159307889602224
33,0.36666299999999996,0.3332673967107232,0.5571463633693805
34,0.377774,0.33800109966377134,0.49159194475948764
35,0.388885,0.34184998413456685,0.4189975055808738
36,0.39999599999999996,0.3448754964054626,0.34564816647488283
37,0.411107,0.3470189140723692,0.2692788427958325
38,0.422218,0.3483031163184902,0.19242910037015207
39,0.43332899999999996,0.34871235322241456,0.11463039502012055
40,0.44443999999999995,0.348294600871542,0.03851615373035788
41,0.455551,0.347077445812928,-0.03551444849770594
42,0.46666199999999997,0.34504971996407247,-0.10900579993310829
43,0.47777299999999995,0.34235631860926274,-0.1757071729757217
44,0.488884,0.3391573886677621,-0.23180687338825762
45,0.49999499999999997,0.3355261952787368,-0.2793087732536349
46,0.511106,0.33156387863048337,-0.31796041885854354
47,0.5222169999999999,0.32728490416877204,-0.3515359857640448
48,0.533328,0.32276272368484876,-0.37926814966013767
49,0.544439,0.3181289715814874,-0.3981550046906289
50,0.55555,0.3134025453781933,-0.41176880840661
51,0.566661,0.3086137514477598,-0.4213822860516295
52,0.577772,0.30391476677212764,-0.4221475679935125
53,0.5888829999999999,0.2993449777117366,-0.4167163481399934
54,0.5999939999999999,0.29491644691243757,-0.4076440528972426
55,0.611105,0.29073280626380515,-0.3920877382941984
56,0.622216,0.28677831903147455,-0.3739975741390264
57,0.633327,0.2831492122300552,-0.3503102262477766
58,0.644438,0.27986113309148586,-0.32312015400991667
59,0.6555489999999999,0.2768761007809154,-0.2958878742586014
60,0.6666599999999999,0.2742534786192815,-0.2659631145946005
61,0.677771,0.27192309245767005,-0.2378499832540757
62,0.688882,0.2699416097788476,-0.20809260385016903
63,0.699993,0.2682548545300391,-0.17995104716892008
64,0.711104,0.26684431519945206,-0.15345042820992338
65,0.7222149999999999,0.2656797124381607,-0.12913286243955704
66,0.7333259999999999,0.2647665123923333,-0.10566084422614161
0,0.0,0.1221260024188077,0.08579680588729156
1,0.011111,0.12363645136384593,0.11086928517918893
2,0.022222,0.12550428485386383,0.13948799017387584
3,0.033333,0.12773573959720808,0.17016046270210494
4,0.044444,0.1304163952254374,0.20571094092846826
5,0.05555499999999999,0.1336126963216387,0.2466904581431686
6,0.066666,0.13728598497346386,0.2886448714001404
7,0.077777,0.14151245132699428,0.3345153235378171
8,0.088888,0.14628799834991227,0.3821594268178687
9,0.09999899999999999,0.1515473605526754,0.4277533792699338
10,0.11110999999999999,0.15733355397148657,0.47425799729454643
11,0.122221,0.1636642040481045,0.5220111009161026
12,0.133332,0.17044112059989194,0.565969844931431
13,0.144443,0.17766931197836783,0.6082567872157778
14,0.155554,0.18530647738928102,0.6478042738577852
15,0.16666499999999998,0.19328355696540075,0.6828743075759871
16,0.177776,0.20159262728391844,0.715349057240324
17,0.188887,0.21016809823354382,0.7435745803538215
18,0.19999799999999998,0.21894559107230252,0.7667784178323288
19,0.211109,0.2278805965150638,0.7854684746330787
20,0.22221999999999997,0.23688533335178033,0.797951447140882
21,0.23333099999999998,0.24592829002343572,0.8059128431661294
22,0.244442,0.2548858008887434,0.8060484414421093
23,0.255553,0.2637549508798364,0.8021399614776474
24,0.266664,0.27248637212872323,0.7939878661175843
25,0.277775,0.2809395715660454,0.7773917117160754
26,0.288886,0.28903680992727393,0.753075225907023
27,0.29999699999999996,0.2966982494768722,0.7213058403677068
28,0.311108,0.3038262793603078,0.6814174725839812
29,0.322219,0.3103681297529681,0.6350949478238199
30,0.33332999999999996,0.3162195185642204,0.5808626035695601
31,0.344441,0.3213835556683521,0.52281529531064
32,0.355552,0.3258666399624936,0.4631484582997946
33,0.36666299999999996,0.32969359202954085,0.4037887943126752
34,0.377774,0.3328423988501545,0.3435921210611903
35,0.388885,0.3353356971346669,0.28399560532910073
36,0.39999599999999996,0.3372461005055683,0.22796681404522834
37,0.411107,0.3385811532376988,0.1740613807482226
38,0.422218,0.33934018854124026,0.12118762060278059
39,0.43332899999999996,0.3395591540168159,0.0704473552377439
40,0.44443999999999995,0.33926421102744575,0.021951110371542203
41,0.455551,0.3384679346713422,-0.02485723916683333
42,0.46666199999999997,0.3371049998602753,-0.07376129940822373
43,0.47777299999999995,0.33513717277647437,-0.12543375400619736
44,0.488884,0.3327052988725091,-0.17215229703573592
45,0.49999499999999997,0.3299306198688308,-0.21093795230142848
46,0.511106,0.32692637188670953,-0.24066148727128345
47,0.5222169999999999,0.32371135086058156,-0.26500813658533
48,0.533328,0.3203145340608004,-0.2853623528656627
49,0.544439,0.31667145374958083,-0.3066214298402461
50,0.55555,0.31288773573644774,-0.32357972820124525
51,0.566661,0.30909365395645266,-0.3325252515542755
52,0.577772,0.305315727864333,-0.336271000006266
53,0.5888829999999999,0.3015921479031808,-0.33569827388272033
54,0.5999939999999999,0.2979964869595307,-0.32965549746922007
55,0.611105,0.29451560314755787,-0.3214690866867661
56,0.622216,0.29109989793726115,-0.3144428148894507
57,0.633327,0.2878029683810269,-0.3055847211084023
58,0.644438,0.2846178098368603,-0.2961259283773774
59,0.6555489999999999,0.28149156814956516,-0.2887452469397975
60,0.6666599999999999,0.2784878961135075,-0.27953921675842675
61,0.677771,0.2756146596539932,-0.2690665420266941
62,0.688882,0.2728237008789454,-0.26012767183450436
63,0.699993,0.270156300581894,-0.25009804962670346
64,0.711104,0.2675995034142644,-0.2401060479269138
65,0.7222149999999999,0.2651688347243159,-0.22943420882298854
66,0.7333259999999999,0.26290751965974596,-0.21647729991909692
67,0.7444369999999999,0.26080396041336595,-0.20289976265777565
68,0.755548,0.2588485627082744,-0.18944365799577498
69,0.766659,0.25707146334764147,-0.17469209992907805
70,0.77777,0.255474136705673,-0.15922646765729792
71,0.7888809999999999,0.2540535969223976,-0.14353816332533637
72,0.7999919999999999,0.2527786602347484,-0.12914180633412978
73,0.8111029999999999,0.251740538024722,-0.11128686977791719
0,0.0,0.14057123035228578,0.2010945472282743
1,0.011111,0.14334740304599375,0.22547629412120102
2,0.022222,0.14637918913148637,0.24916988522515013
3,0.033333,0.14965661665306917,0.27207065594093455
4,0.044444,0.15313196236102447,0.2924274487496634
5,0.05555499999999999,0.1567827288648053,0.310499859906324
6,0.066666,0.16063466702135806,0.32858888038754097
7,0.077777,0.16468008121002461,0.3463398991383548
8,0.088888,0.168921087740197,0.36401715189895856
9,0.09999899999999999,0.17335583556048859,0.3815742235190758
10,0.11110999999999999,0.17796048096648875,0.3979982271406993
11,0.122221,0.18279341147928196,0.4164831614865233
12,0.133332,0.18786187528866566,0.43632473299705044
13,0.144443,0.1932089909777552,0.4587849787336773
14,0.155554,0.1988857240318189,0.4848480313551245
15,0.16666499999999998,0.20485713398519487,0.5111401507408316
16,0.177776,0.21120473403089365,0.5412149338754463
17,0.188887,0.21792792173938297,0.5731539392844658
18,0.19999799999999998,0.22504328326432851,0.6067714402094881
19,0.211109,0.2325145670553987,0.6395968528142291
20,0.22221999999999997,0.2403802031342887,0.6737555895287964
21,0.23333099999999998,0.2486166404612162,0.707521180909997
22,0.244442,0.25716243104336806,0.7383250122960503
23,0.255553,0.2660014244102187,0.7669211852430942
24,0.266664,0.2750533190577708,0.7907999251547182
25,0.277775,0.2842405706323281,0.8088304177369892
26,0.288886,0.2934565326083324,0.8191376450130483
27,0.29999699999999996,0.3026110826724881,0.8215276949822563
28,0.311108,0.3116021882405323,0.8153676440910842
29,0.322219,0.32034346203889713,0.8010450765845041
30,0.33332999999999996,0.32871138610013734,0.7770828866515449
31,0.344441,0.33666010686105213,0.7462374545270503
32,0.355552,0.34407842357798324,0.7069463178013302
33,0.36666299999999996,0.3508576161830638,0.6585398767964705
34,0.377774,0.3569366093635861,0.6028273670960256
35,0.388885,0.3622503484611155,0.5405343341433398
36,0.39999599999999996,0.3667221370774757,0.47149966713288033
37,0.411107,0.37030112904592366,0.39680608270909
38,0.422218,0.372947735293173,0.3175015134654859
39,0.43332899999999996,0.37444758460420074,0.22624465066793134
40,0.44443999999999995,0.3747332208397225,0.12597608447003564
41,0.455551,0.3742853051545308,0.04283163483731725
42,0.46666199999999997,0.3733339084183672,-0.02139746384151453
43,0.47777299999999995,0.3718212267167576,-0.07877008920676301
44,0.488884,0.369506351265015,-0.14355548163616802
45,0.49999499999999997,0.3661847804514146,-0.22124992215191558
46,0.511106,0.3618520549832008,-0.30559955689153867
47,0.5222169999999999,0.35690026228003147,-0.37563267841738807
48,0.533328,0.35135920720115016,-0.43716631125807337
49,0.544439,0.3452126861103391,-0.495179370677684
50,0.55555,0.3386330655974008,-0.5436755692799055
51,0.566661,0.33178163740236866,-0.5801551365899189
52,0.577772,0.32477297963879476,-0.6054703215833179
53,0.5888829999999999,0.31775364450376165,-0.618608400600547
54,0.5999939999999999,0.3108313118642846,-0.6208122841575797
55,0.611105,0.30411370593606124,-0.6127014318017376
56,0.622216,0.2977781314611851,-0.5914544183073196
57,0.633327,0.2919079794429067,-0.5598866915710119
58,0.644438,0.2865684067748428,-0.5202265186801103
59,0.6555489999999999,0.281803154040145,-0.47455177678663063
60,0.6666599999999999,0.277626964404667,-0.4252063012939543
61,0.677771,0.2740891360404917,-0.3718070190735509
62,0.688882,0.271166473230795,-0.3174246511845418
63,0.699993,0.268852621855263,-0.2628366787347436
64,0.711104,0.26711821491736837,-0.20946743206355653
65,0.7222149999999999,0.26585637553595687,-0.16151705602869576
66,0.7333259999999999,0.26509139905436097,-0.11518281392902265
0,0.0,0.14376422331675423,0.17236142345704022
1,0.011111,0.1462894877763209,0.1998187487893905
2,0.022222,0.14907931541146027,0.22545287341095752
3,0.033333,0.15189182256592765,0.23929052429738656
4,0.044444,0.15550605901345427,0.2822875287100568
5,0.05555499999999999,0.15925300102640014,0.3097578410783598
6,0.066666,0.1631424584649314,0.3299062555464363
7,0.077777,0.1671859633692715,0.34691266806392584
8,0.088888,0.17138114522551476,0.3622414054136236
9,0.09999899999999999,0.17571635040344138,0.3762068865753487
10,0.11110999999999999,0.18021282604412417,0.3904468705526723
11,0.122221,0.18486807692909019,0.404711819983654
12,0.133332,0.18970350465173857,0.41995233347523936
13,0.144443,0.19464374261139664,0.4322890980515456
14,0.155554,0.19984510453130278,0.4502081760578194
15,0.16666499999999998,0.20522157031440122,0.46704746770213645
16,0.177776,0.21084731385915356,0.4866847249748349
17,0.188887,0.21674663608650663,0.508814517439855
18,0.19999799999999998,0.22302313994517362,0.5368527568149228
19,0.211109,0.2296485074222617,0.5665708963216044
20,0.22221999999999997,0.23673055662906584,0.6019808494210009
21,0.23333099999999998,0.24423209750605154,0.6385631399020093
22,0.244442,0.25223427674800786,0.6793832368557078
23,0.255553,0.26061604495057417,0.7168749593767473
24,0.266664,0.2693935672717142,0.7534299340642192
25,0.277775,0.2784914802427674,0.7861251448312803
26,0.288886,0.2878191942488028,0.8128139002005126
27,0.29999699999999996,0.29729165546785397,0.8326719676077333
28,0.311108,0.3067882428810446,0.8436866909045169
29,0.322219,0.3161857032302633,0.8447332900665452
30,0.33332999999999996,0.3253834080815059,0.836267502347763
31,0.344441,0.33425446315920104,0.8173352216848682
32,0.355552,0.3426196354473275,0.7851041281732973
33,0.36666299999999996,0.3504151255984373,0.7433526288922381
34,0.377774,0.35749837601919354,0.6904257708747146
35,0.388885,0.3637677687812734,0.6273383809859076
36,0.39999599999999996,0.36913406202053817,0.5551548011159734
37,0.411107,0.3735463518089305,0.47613242658590094
38,0.422218,0.37689869595424225,0.3889232084019312
39,0.43332899999999996,0.379132374834151,0.29497815896240803
40,0.44443999999999995,0.38021144455881745,0.19604770267742516
41,0.455551,0.38022843341217555,0.09878835738488763
42,0.46666199999999997,0.37927157858580013,0.006335280916572178
43,0.47777299999999995,0.37749830762341713,-0.07663035082886178
44,0.488884,0.37480722236895964,-0.1594152228654926
45,0.49999499999999997,0.3711186629680238,-0.24569444434318732
46,0.511106,0.36646402880768925,-0.33230785399296753
47,0.5222169999999999,0.36115830183036135,-0.4049140285772549
48,0.533328,0.3552294866225318,-0.4692563666344813
49,0.544439,0.348683875326813,-0.5291836371791248
50,0.55555,0.34173341904356125,-0.5773654790724959
51,0.566661,0.3344884109238412,-0.6147113652099077
52,0.577772,0.327020953826781,-0.6433946123619606
53,0.5888829999999999,0.319455710641641,-0.6621366539057557
54,0.5999939999999999,0.3125918544102326,-0.6399449461324499
55,0.611105,0.3057464743199965,-0.6280176575786924
56,0.622216,0.29928832929045673,-0.6046282613129619
57,0.633327,0.29332241288883315,-0.5707830534187699
58,0.644438,0.28790885559870094,-0.5290040408904761
59,0.6555489999999999,0.2831109847231442,-0.48040836890877514
60,0.6666599999999999,0.27900032924240253,-0.425185530901228
61,0.677771,0.27557448071708257,-0.36675749073726527
62,0.688882,0.2728342434763281,-0.3066906543216724
63,0.699993,0.27069920536642395,-0.24942300288328131
64,0.711104,0.2692267761191904,-0.19097148016693832
65,0.7222149999999999,0.268206243316772,-0.14141017543664947
0,0.0,0.1308085902009075,0.16607576216526945
1,0.011111,0.13312009830451513,0.18705678593402705
2,0.022222,0.1356896935301953,0.20916133445203633
3,0.033333,0.138545180335348,0.23307885843980114
4,0.044444,0.14162600033095565,0.25517771540510736
5,0.05555499999999999,0.14494917152091927,0.2771330566929062
6,0.066666,0.14848307120897103,0.29759360457954476
7,0.077777,0.15215338611217236,0.31396262459205515
8,0.088888,0.15597248449530152,0.3288424581482983
9,0.09999899999999999,0.159951788821646,0.34349171446450544
10,0.11110999999999999,0.16410262148391344,0.35853519492766395
11,0.122221,0.1683951627181639,0.3724338846679749
12,0.133332,0.17283666072822737,0.3860863514809349
13,0.144443,0.17759555917847333,0.4071957475272536
14,0.155554,0.18257892737739165,0.4278516852530658
15,0.16666499999999998,0.18783620301700282,0.4505056122067316
16,0.177776,0.19333929340429684,0.47289434994703505
17,0.188887,0.19921992944486064,0.5010784431115698
18,0.19999799999999998,0.20547466629887504,0.5320051946461637
19,0.211109,0.21212934753561175,0.5654662476127367
20,0.22221999999999997,0.21921754389038506,0.6017051494914243
21,0.23333099999999998,0.22677675452355325,0.6410204549170826
22,0.244442,0.23482116358076874,0.6825122550535141
23,0.255553,0.2433448964083322,0.7248279404852427
24,0.266664,0.2523097883767123,0.765838143061454
25,0.277775,0.2616814775857051,0.8046493032377193
26,0.288886,0.2713822670845415,0.8388645444654264
27,0.29999699999999996,0.2813168761644389,0.8664941514468886
28,0.311108,0.29147350759968077,0.8903000608391796
29,0.322219,0.30168955738101344,0.9048768678479342
30,0.33332999999999996,0.31190804309100645,0.9122748892382057
31,0.344441,0.321981775231388,0.9094599241610677
32,0.355552,0.33177815787512616,0.8955715894650251
33,0.36666299999999996,0.3411814510022942,0.8709382169792965
34,0.377774,0.35009896936164225,0.8367614475837022
35,0.388885,0.35845160311666374,0.7942530014905951
36,0.39999599999999996,0.36615856172790334,0.7439431064171362
37,0.411107,0.3731564003094362,0.6868774384363989
38,0.422218,0.3793729794867764,0.6231875796871131
39,0.43332899999999996,0.38469453389883407,0.5510661331095845
40,0.44443999999999995,0.3891181583012807,0.474598155315779
41,0.455551,0.3925641077869245,0.39236835520463625
42,0.46666199999999997,0.39495797978238545,0.3039094946512304
43,0.47777299999999995,0.3963180492276434,0.21315848439959417
44,0.488884,0.3966269843422348,0.12048146137860197
45,0.49999499999999997,0.395879466564225,0.026602094292496076
46,0.511106,0.39402196817952834,-0.07028721604773434
47,0.5222169999999999,0.3912174935092856,-0.16134623021101288
48,0.533328,0.3874503970139842,-0.25019415260444355
49,0.544439,0.3829311329493718,-0.3284659928989455
50,0.55555,0.37760350482613897,-0.4039786594515806
51,0.566661,0.37149523584144517,-0.4768641827855419
52,0.577772,0.36466288664866275,-0.5458908796558624
