,time,y,velY,type
0,0.0,0.1904760000000001,0.06928944542981892,Head 2
1,0.011111,0.19168399999999997,0.08900526632033992,Head 2
2,0.022222,0.1928590000000001,0.09737816191546418,Head 2
3,0.033333,0.194299,0.11348972896420703,Head 2
4,0.044444,0.196542,0.1576808738421969,Head 2
5,0.05555499999999999,0.20262100000000016,0.3523981724984618,Head 2
6,0.066666,0.20585900000000001,0.3219105433637954,Head 2
7,0.077777,0.21024600000000015,0.35837224585164573,Head 2
8,0.088888,0.21024600000000015,0.17918612292582287,Head 2
9,0.09999899999999999,0.21433199999999997,0.27346490018129016,Head 2
10,0.11110999999999999,0.218831,0.33918947466089217,Head 2
11,0.122221,0.22320800000000007,0.3665617070001462,Head 2
12,0.133332,0.22703700000000016,0.35558757656730744,Head 2
13,0.144443,0.23102599999999995,0.3573005833515953,Head 2
14,0.155554,0.23872099999999996,0.5249287544604259,Head 2
15,0.16666499999999998,0.24293500000000012,0.4520962735491834,Head 2
16,0.177776,0.24762600000000012,0.43714524774570146,Head 2
17,0.188887,0.24762600000000012,0.21857262387285073,Head 2
18,0.19999799999999998,0.252216,0.3158383774570748,Head 2
19,0.211109,0.2565390000000001,0.3524561340979946,Head 2
20,0.22221999999999997,0.26122200000000007,0.3869651744200707,Head 2
21,0.23333099999999998,0.26559,0.3900445528296883,Head 2
22,0.244442,0.27413900000000013,0.5797311235033213,Head 2
23,0.255553,0.2781770000000001,0.4715773788698312,Head 2
24,0.266664,0.28195000000000014,0.40557538730189546,Head 2
25,0.277775,0.285971,0.3837345031190348,Head 2
26,0.288886,0.285971,0.1918672515595174,Head 2
27,0.29999699999999996,0.289358,0.24835014994500165,Head 2
28,0.311108,0.29247599999999996,0.2644864780865299,Head 2
29,0.322219,0.2959370000000001,0.28798979650884676,Head 2
30,0.33332999999999996,0.29904,0.28363129461838055,Head 2
31,0.344441,0.3042610000000001,0.37676299678269143,Head 2
32,0.355552,0.306789,0.3021426360027157,Head 2
33,0.36666299999999996,0.3088740000000001,0.2448972562607456,Head 2
34,0.377774,0.31088000000000005,0.21271953083939776,Head 2
35,0.388885,0.31309600000000004,0.2060807626296708,Head 2
36,0.39999599999999996,0.31309600000000004,0.1030403813148354,Head 2
37,0.411107,0.31470299999999995,0.12383591381464541,Head 2
38,0.422218,0.316287,0.13319866971445213,Head 2
39,0.43332899999999996,0.3177620000000001,0.1329749986138688,Head 2
40,0.44443999999999995,0.31905300000000003,0.12458308026274087,Head 2
41,0.455551,0.32029300000000016,0.11809209813695634,Head 2
42,0.46666199999999997,0.32145400000000013,0.11129157152370127,Head 2
43,0.47777299999999995,0.322565,0.10564128571684397,Head 2
44,0.488884,0.32432800000000017,0.13215643621636372,Head 2
45,0.49999499999999997,0.32515800000000006,0.10342859161191179,Head 2
