,time,y,velY,type
0,0.0,0.06034700000000015,0.04562296458841891,Head 1
1,0.011111,0.06212300000000015,0.10273228150220153,Head 1
2,0.022222,0.06605800000000017,0.22844291151880944,Head 1
3,0.033333,0.06770699999999996,0.18842719781681583,Head 1
4,0.044444,0.0697000000000001,0.18389949576738251,Head 1
5,0.05555499999999999,0.0717000000000001,0.18195064789269144,Head 1
6,0.066666,0.07441000000000009,0.2129265434585404,Head 1
7,0.077777,0.07826500000000003,0.27994000649661527,Head 1
8,0.088888,0.07826500000000003,0.13997000324830763,Head 1
9,0.09999899999999999,0.0864100000000001,0.43651366691080984,Head 1
10,0.11110999999999999,0.09095399999999998,0.4227388782758478,Head 1
11,0.122221,0.09664899999999998,0.4676470019135519,Head 1
12,0.133332,0.10132600000000003,0.4442906056278246,Head 1
13,0.144443,0.10132600000000003,0.2221453028139123,Head 1
14,0.155554,0.11121899999999996,0.556262103301472,Head 1
15,0.16666499999999998,0.11586800000000008,0.48733814372166234,Head 1
16,0.177776,0.12053800000000003,0.45382117338184425,Head 1
17,0.188887,0.12053800000000003,0.22691058669092212,Head 1
18,0.19999799999999998,0.1249340000000001,0.31127727156524626,Head 1
19,0.211109,0.12877700000000014,0.32857536514991864,Head 1
20,0.22221999999999997,0.13231400000000004,0.3234542742408716,Head 1
21,0.23333099999999998,0.13995100000000016,0.5053955738048079,Head 1
22,0.244442,0.1434740000000001,0.4112343722682551,Head 1
23,0.255553,0.14724400000000015,0.37526888265109504,Head 1
24,0.266664,0.15119400000000005,0.3653862188433181,Head 1
25,0.277775,0.15512800000000015,0.35972487973936695,Head 1
26,0.288886,0.15512800000000015,0.17986243986968348,Head 1
27,0.29999699999999996,0.161864,0.3930542511651475,Head 1
28,0.311108,0.16510900000000017,0.34255358584718376,Head 1
29,0.322219,0.168145,0.3078981591372458,Head 1
30,0.33332999999999996,0.17094500000000012,0.27995033958122917,Head 1
31,0.344441,0.17094500000000012,0.13997516979061458,Head 1
32,0.355552,0.17366900000000007,0.1925688107075631,Head 1
33,0.36666299999999996,0.17554500000000006,0.1807052495622231,Head 1
34,0.377774,0.17793400000000004,0.19785869984186102,Head 1
35,0.388885,0.17975000000000008,0.1806501671291044,Head 1
36,0.39999599999999996,0.181527,0.17029088322254507,Head 1
37,0.411107,0.18407300000000015,0.19971658732273684,Head 1
38,0.422218,0.1853450000000001,0.15709886606708978,Head 1
39,0.43332899999999996,0.18628,0.1206248537877483,Head 1
40,0.44443999999999995,0.18628,0.06031242689387415,Head 1
41,0.455551,0.18738100000000002,0.07970170890189246,Head 1
42,0.46666199999999997,0.1883300000000001,0.08255628150522076,Head 1
43,0.47777299999999995,0.18922300000000014,0.08146354260663038,Head 1
44,0.488884,0.18997200000000003,0.07443710835668071,Head 1
45,0.49999499999999997,0.19092900000000013,0.08028398483265126,Head 1
46,0.511106,0.1912450000000001,0.054362134617746874,Head 1
47,0.5222169999999999,0.19171099999999996,0.04815127701096395,Head 1
48,0.533328,0.192172,0.04482084595755851,Head 1
49,0.544439,0.192172,0.022410422978779255,Head 1
50,0.55555,0.19273600000000002,0.036585465291928056,Head 1
51,0.566661,0.19326600000000016,0.04214297114835542,Head 1
52,0.577772,0.19319700000000006,0.017966454523862852,Head 1
53,0.5888829999999999,0.1929160000000001,-0.0036618991893319942,Head 1
54,0.5999939999999999,0.19278499999999998,-0.00772600854526015,Head 1
55,0.611105,0.192075,-0.035813323775824586,Head 1
56,0.622216,0.19194200000000006,-0.023891721738508044,Head 1
57,0.633327,0.19154899999999997,-0.029631037721026487,Head 1
58,0.644438,0.19154899999999997,-0.014815518860513244,Head 1
59,0.6555489999999999,0.19105499999999997,-0.029637981732479394,Head 1
60,0.6666599999999999,0.1902220000000001,-0.05230436571998201,Head 1
61,0.677771,0.18932900000000008,-0.06633758471401102,Head 1
62,0.688882,0.18839099999999998,-0.0753792144612313,Head 1
63,0.699993,0.18754700000000013,-0.07566998703440671,Head 1
64,0.711104,0.187068,-0.059390209069364194,Head 1
65,0.7222149999999999,0.1872640000000001,-0.020875016333796265,Head 1
66,0.7333259999999999,0.1872640000000001,-0.010437508166898132,Head 1
67,0.7444369999999999,0.1874,0.0009013071171590685,Head 1
68,0.755548,0.18748399999999998,0.004230691358956323,Head 1
69,0.766659,0.18734300000000004,-0.004229717771153948,Head 1
70,0.77777,0.18719600000000014,-0.008729925036233856,Head 1
71,0.7888809999999999,0.186871,-0.018990108769585325,Head 1
72,0.7999919999999999,0.18725999999999998,0.008010120666956628,Head 1
73,0.8111029999999999,0.18815899999999997,0.044460464887523095,Head 1
0,0.0,-0.019567000000000112,0.013234860550618094,Head 1
1,0.011111,-0.01864700000000008,0.04801784427945053,Head 1
2,0.022222,-0.01864700000000008,0.024008922139725265,Head 1
3,0.033333,-0.015992000000000006,0.1314806558318136,Head 1
4,0.044444,-0.013842000000000132,0.16249129542557622,Head 1
5,0.05555499999999999,-0.011546000000000056,0.18456668092312362,Head 1
6,0.066666,-0.008982999999999963,0.20761949382309963,Head 1
7,0.077777,-0.005033999999999983,0.2815165239793196,Head 1
8,0.088888,-0.005033999999999983,0.1407582619896598,Head 1
9,0.09999899999999999,0.0045800000000000285,0.5030134573380939,Head 1
10,0.11110999999999999,0.009879999999999889,0.4900091136928909,Head 1
11,0.122221,0.016297000000000006,0.5337724445253276,Head 1
12,0.133332,0.022097000000000033,0.5278888322887654,Head 1
13,0.144443,0.022097000000000033,0.2639444161443827,Head 1
14,0.155554,0.03252699999999997,0.601326901619124,Head 1
15,0.16666499999999998,0.03714899999999988,0.508655530730357,Head 1
16,0.177776,0.03714899999999988,0.2543277653651785,Head 1
17,0.188887,0.041126999999999914,0.30617567280049207,Head 1
18,0.19999799999999998,0.049827000000000066,0.5445917514394033,Head 1
19,0.211109,0.05394100000000002,0.45742772703821266,Head 1
20,0.22221999999999997,0.058799000000000046,0.4473260496409689,Head 1
21,0.23333099999999998,0.058799000000000046,0.22366302482048445,Head 1
22,0.244442,0.06288699999999992,0.29579335202863255,Head 1
23,0.255553,0.06690599999999991,0.3287534845824017,Head 1
24,0.266664,0.07552599999999998,0.5522806213299944,Head 1
25,0.277775,0.07945800000000003,0.4530820800826935,Head 1
26,0.288886,0.07945800000000003,0.22654104004134676,Head 1
27,0.29999699999999996,0.08691099999999996,0.44865887390420917,Head 1
28,0.311108,0.09038599999999986,0.3807060007177375,Head 1
29,0.322219,0.09038599999999986,0.19035300035886876,Head 1
30,0.33332999999999996,0.09657499999999986,0.37368428525728514,Head 1
31,0.344441,0.09657499999999986,0.18684214262864257,Head 1
32,0.355552,0.09912900000000002,0.20835222062582193,Head 1
33,0.36666299999999996,0.10399599999999998,0.32319330048481065,Head 1
34,0.377774,0.10589300000000001,0.2469625039009436,Head 1
35,0.388885,0.10589300000000001,0.1234812519504718,Head 1
36,0.39999599999999996,0.10909599999999986,0.20587706733964256,Head 1
37,0.411107,0.11069700000000005,0.17498425412703422,Head 1
38,0.422218,0.11209800000000003,0.150537757519821,Head 1
39,0.43332899999999996,0.11209800000000003,0.0752688787599105,Head 1
40,0.44443999999999995,0.1134329999999999,0.0977100401359567,Head 1
41,0.455551,0.11445899999999987,0.09502548177259411,Head 1
42,0.46666199999999997,0.11622200000000005,0.12684853424423878,Head 1
43,0.47777299999999995,0.116641,0.08227945567400254,Head 1
44,0.488884,0.11689700000000003,0.05265984303815481,Head 1
45,0.49999499999999997,0.11719799999999991,0.03987505697042673,Head 1
46,0.511106,0.11732399999999998,0.025607585185783543,Head 1
47,0.5222169999999999,0.11752399999999996,0.02180388259379079,Head 1
48,0.533328,0.11752399999999996,0.010901941296895395,Head 1
49,0.544439,0.11740299999999992,5.916197901493711e-06,Head 1
50,0.55555,0.11737200000000003,-0.0013920558511839047,Head 1
51,0.566661,0.11738399999999993,-0.0001560225255424078,Head 1
52,0.577772,0.117367,-0.0008430189128447227,Head 1
53,0.5888829999999999,0.11723799999999995,-0.006226567507004926,Head 1
54,0.5999939999999999,0.11693299999999995,-0.016838421004874964,Head 1
55,0.611105,0.11678100000000002,-0.015259278903118338,Head 1
56,0.622216,0.11621599999999987,-0.033054893704108385,Head 1
57,0.633327,0.11585699999999988,-0.03268260840366963,Head 1
58,0.644438,0.11585699999999988,-0.016341304201834814,Head 1
59,0.6555489999999999,0.11557200000000001,-0.020995780352194012,Head 1
60,0.6666599999999999,0.1143749999999999,-0.06436342883148873,Head 1
61,0.677771,0.1143749999999999,-0.03218171441574436,Head 1
62,0.688882,0.11309299999999989,-0.07378143411364148,Head 1
63,0.699993,0.11238700000000001,-0.06866103475999208,Head 1
64,0.711104,0.11178500000000002,-0.06142078828270468,Head 1
65,0.7222149999999999,0.11178500000000002,-0.03071039414135234,Head 1
66,0.7333259999999999,0.10997299999999988,-0.09689601247883686,Head 1
67,0.7444369999999999,0.10997299999999988,-0.04844800623941843,Head 1
68,0.755548,0.10934399999999989,-0.052529286172539325,Head 1
69,0.766659,0.10851999999999995,-0.06334501388997482,Head 1
70,0.77777,0.10787100000000005,-0.06087779899790342,Head 1
71,0.7888809999999999,0.10773799999999989,-0.03642395934955745,Head 1
72,0.7999919999999999,0.10812399999999989,-0.0008418059730418218,Head 1
73,0.8111029999999999,0.10875400000000002,0.02792938051631999,Head 1
74,0.822214,0.11011499999999996,0.07521030271428211,Head 1
75,0.833325,0.1113329999999999,0.09241569946261947,Head 1
76,0.844436,0.1113329999999999,0.04620784973130974,Head 1
0,0.0,-0.014353999999999978,0.01738963700304267,Head 1
1,0.011111,-0.013743999999999978,0.03614509300426634,Head 1
2,0.022222,-0.013177999999999912,0.043542801204683186,Head 1
3,0.033333,-0.012602000000000002,0.047691659804929565,Head 1
4,0.044444,-0.011541999999999941,0.07154630690723757,Head 1
5,0.05555499999999999,-0.00983199999999984,0.11272392296131838,Head 1
6,0.066666,-0.008027999999999924,0.13754277328877354,Head 1
7,0.077777,-0.005963999999999858,0.1616523154536778,Head 1
8,0.088888,-0.0030969999999999054,0.2098424478897384,Head 1
9,0.09999899999999999,0.0003910000000000302,0.2618827935605625,Head 1
