,Hx,Hy,Hz,Rx,Ry,Rz,Lx,Ly,Lz,RRx,RRy,RRz,LRx,LRy,LRz
0,-0.0338545082,-0.010521500000000007,-0.0019461699999999914,-0.002693520000000002,0.005016662,0.0036388900000000057,-0.0022037210899999984,-0.002640224000000002,0.0007791700000000068,0.12152276096339323,0.9112175035569946,2.4943998575560213,0.4078433154387525,-0.7608336708775048,-0.7037929007977317
1,-0.0355175217,-0.010902200000000018,-0.002081640000000007,-0.002780080000000004,0.006536318000000001,0.004621830000000016,-0.00222824731,-0.003023530000000002,0.0006500800000000306,0.11151064096339322,0.9067331035569947,2.504439057556021,0.4090660854387525,-0.7629900708775048,-0.7047917007977318
2,-0.03712034289999999,-0.011262600000000011,-0.0021342899999999996,-0.002696239999999997,0.008416461999999998,0.005675180000000002,-0.002335060104999999,-0.0032868650000000012,0.0006135000000000223,0.10053327196339326,0.9044629035569944,2.516616957556021,0.4097682254387524,-0.7655556708775051,-0.7051683007977316
3,-0.0386669568,-0.011594299999999991,-0.0021382800000000037,-0.0025952300000000013,0.010777067999999999,0.006833679999999976,-0.002421955071999998,-0.0034472950000000004,0.0007211100000000137,0.08835950996339324,0.9052684035569947,2.5312467575560214,0.41010029543875237,-0.766701770877505,-0.7056030007977316
4,-0.04008384079999999,-0.011952499999999987,-0.0021348000000000144,-0.0025774300000000055,0.013625188,0.008311230000000013,-0.002463246319999997,-0.0036010980000000014,0.0008041400000000087,0.07651199096339323,0.9044190035569946,2.5455281575560216,0.4107285354387525,-0.7678815708775051,-0.7065374007977318
5,-0.04143139580000001,-0.012250200000000034,-0.0021130000000000094,-0.0026750099999999916,0.01680677,0.009783509999999995,-0.0025786599000000012,-0.003630545,0.0010004600000000142,0.06558489796339324,0.9026943035569946,2.5613972575560213,0.41185143543875247,-0.7665447708775049,-0.7068169007977317
6,-0.042582372,-0.012529000000000012,-0.0021353100000000014,-0.0028541699999999975,0.020647332,0.011293220000000003,-0.00266086719,-0.0035986920000000006,0.0011728900000000154,0.059481316963393246,0.8933038035569947,2.578795457556021,0.41261274543875254,-0.765188470877505,-0.7059103007977318
7,-0.043871998599999996,-0.012845100000000031,-0.002029029999999993,-0.003850519999999996,0.027143625999999997,0.012703589999999987,-0.002646957432999996,-0.0035532730000000026,0.0013297500000000074,0.053260847563393235,0.8886083035569945,2.6073472575560213,0.41182520543875245,-0.7636649708775051,-0.7061125007977317
8,-0.044943549699999995,-0.013152500000000011,-0.0020686699999999947,-0.004583309999999996,0.03382612,0.013826209999999995,-0.0026560923980000007,-0.0035268550000000023,0.0013050700000000082,0.04616051696339324,0.8910798035569947,2.631335557556021,0.4103480254387525,-0.764228870877505,-0.7061868007977318
9,-0.0459379061,-0.013317300000000021,-0.0021156499999999967,-0.005541189999999996,0.042492180000000004,0.015111979999999992,-0.0027034167899999966,-0.0034537320000000023,0.0013442300000000129,0.6644537458633932,0.9025515035569945,2.6553142575560207,0.4098439054387525,-0.7657468708775049,-0.7064528007977317
