,Hx,Hy,Hz,Rx,Ry,Rz,Lx,Ly,Lz,RRx,RRy,RRz,LRx,LRy,LRz
0,-0.027928425,-0.005787499999999968,0.002479920000000008,0.002262929999999999,0.021673363,0.019256510000000004,-0.0032754895883999996,-0.0030411019999999995,-0.0019428200000000228,0.08923273096339322,0.8921754035569945,2.592500857556021,0.41962154543875246,-0.7529678708775049,-0.6804470007977319
1,-0.029315544,-0.00617399999999999,0.0024827300000000107,0.002791270000000001,0.025262182,0.021937359999999996,-0.0034506552399999994,-0.0030674450000000007,-0.0019074600000000053,0.08450791596339323,0.8856409035569947,2.604562957556021,0.42024323543875247,-0.7528477708775049,-0.6794839007977318
2,-0.030216264000000003,-0.006441200000000013,0.002540340000000002,0.00321823,0.028037572,0.023716539999999998,-0.0035131217,-0.003209591000000002,-0.0020715299999999994,0.08179019596339324,0.8793309035569946,2.613739857556021,0.4210779554387525,-0.753320870877505,-0.6795713007977319
3,-0.031142663999999997,-0.006705799999999984,0.0025484200000000013,0.0036119000000000012,0.031469705,0.02568982000000002,-0.00368080171,-0.0031641729999999993,-0.0019989099999999983,0.07807791816339324,0.8740726035569946,2.624752257556021,0.42162970543875244,-0.754062970877505,-0.6793670007977318
4,-0.031906152,-0.0069333000000000086,0.0025824600000000086,0.003960489999999997,0.034282404,0.027324779999999993,-0.003750180639999999,-0.0031746390000000012,-0.0019767400000000102,0.07419022423339325,0.8707285035569946,2.633545957556021,0.42201818543875247,-0.754767170877505,-0.6796236007977319
5,-0.032671640999999994,-0.007104899999999992,0.0025561200000000063,0.004180520000000002,0.037224614,0.029096400000000012,-0.0037242651499999994,-0.003287577000000001,-0.00213291000000001,0.6993404742633932,0.8670325035569947,2.6424669575560213,0.42232107543875247,-0.7558319708775051,-0.6800379007977321
6,-0.033544374,-0.007338500000000003,0.0025145300000000035,0.004441310000000001,0.04115275400000001,0.031038240000000005,-0.0037382844699999996,-0.003271485,-0.002168369999999975,0.6958149708633933,0.8620113035569947,2.653682057556021,0.42254603543875247,-0.7562945708775051,-0.6801777007977318
7,-0.034478593,-0.007484000000000024,0.00258352,0.004346039999999998,0.046529384,0.032754759999999994,-0.0036370998699999995,-0.0032648570000000003,-0.002313680000000018,1.9454575428633931,0.8618820035569946,2.668607257556021,0.4224786754387525,-0.754027470877505,-0.6793021007977319
8,-0.035275197,-0.007569300000000001,0.0025611899999999966,0.004342009999999996,0.051077384,0.034462989999999985,-0.00369179253,-0.0032756330000000013,-0.002346429999999999,2.568477386963393,0.8626279035569946,2.681028957556021,0.42241027543875254,-0.753868670877505,-0.6792715007977317
9,-0.0361568451,-0.007645600000000008,0.0025834800000000047,0.004178600000000002,0.055777774,0.03614220999999999,-0.0036929843999999996,-0.0032551279999999986,-0.0024101099999999875,2.562471567963393,0.8630139035569945,2.692856257556021,0.4224407054387525,-0.7559549708775052,-0.6800614007977319
