,time,y,velY,type
0,0.0,-0.025258000000000003,0.4023052962025948,Head 1
1,0.011111,-0.01932199999999984,0.468275319328017,Head 1
2,0.022222,-0.013317999999999941,0.5043203614910222,Head 1
3,0.033333,-0.005163999999999946,0.6190938500822043,Head 1
4,0.044444,0.003443000000000085,0.6968657982298354,Head 1
5,0.05555499999999999,0.012709000000000081,0.765407068856615,Head 1
6,0.066666,0.021807000000000132,0.7921176285692513,Head 1
7,0.077777,0.032195000000000196,0.863523488931375,Head 1
8,0.088888,0.04363600000000001,0.9466118929671641,Head 1
9,0.09999899999999999,0.05379400000000012,0.9304205176292986,Head 1
10,0.11110999999999999,0.0639860000000001,0.9238548452605129,Head 1
11,0.122221,0.07322200000000012,0.8775515788718198,Head 1
12,0.133332,0.08242300000000014,0.8528249299273155,Head 1
13,0.144443,0.09236900000000015,0.8739869407084158,Head 1
14,0.155554,0.10128900000000018,0.83839748439435,Head 1
15,0.16666499999999998,0.10950400000000005,0.7888774389841366,Head 1
16,0.177776,0.11895100000000003,0.8195579706845795,Head 1
17,0.188887,0.12754600000000016,0.7965578531309735,Head 1
18,0.19999799999999998,0.1350220000000002,0.7347022907991307,Head 1
19,0.211109,0.14315900000000004,0.733519807086175,Head 1
20,0.22221999999999997,0.15038600000000013,0.6919781557256136,Head 1
21,0.23333099999999998,0.15700800000000004,0.6439820577926019,Head 1
22,0.244442,0.164072,0.6398742077280875,Head 1
23,0.255553,0.17077399999999998,0.6215301197942025,Head 1
24,0.266664,0.17671800000000015,0.5782477347238573,Head 1
25,0.277775,0.18293800000000005,0.5690266663899141,Head 1
26,0.288886,0.189778,0.5923164112257354,Head 1
27,0.29999699999999996,0.19528900000000005,0.5441556855876695,Head 1
28,0.311108,0.20092900000000014,0.525880380819219,Head 1
29,0.322219,0.20646600000000004,0.5121076820845218,Head 1
30,0.33332999999999996,0.21156700000000006,0.48560113651521664,Head 1
31,0.344441,0.2161010000000001,0.4468326085780132,Head 1
32,0.355552,0.220248,0.41003317045766385,Head 1
33,0.36666299999999996,0.22388200000000014,0.36854822054519126,Head 1
34,0.377774,0.22735000000000016,0.340335670888203,Head 1
35,0.388885,0.23033199999999998,0.30435917735751244,Head 1
36,0.39999599999999996,0.23241,0.2456905237881084,Head 1
37,0.411107,0.23404900000000017,0.19660099945143733,Head 1
38,0.422218,0.2361270000000002,0.19181143483507085,Head 1
39,0.43332899999999996,0.2373240000000001,0.14977125607291714,Head 1
40,0.44443999999999995,0.23830000000000018,0.11880606724085457,Head 1
41,0.455551,0.23912200000000006,0.09639340352412085,Head 1
42,0.46666199999999997,0.23988500000000013,0.08253204511549708,Head 1
43,0.47777299999999995,0.24058200000000007,0.07263133621088272,Head 1
44,0.488884,0.24114000000000013,0.06142591920795502,Head 1
45,0.49999499999999997,0.24160000000000004,0.051413166606043254,Head 1
46,0.511106,0.24202900000000005,0.04501177635495272,Head 1
47,0.5222169999999999,0.24196000000000017,0.019400857127171496,Head 1
48,0.533328,0.24238400000000015,0.028780619365492865,Head 1
49,0.544439,0.2429190000000001,0.038465550435151805,Head 1
50,0.55555,0.2431500000000002,0.029627879168619566,Head 1
51,0.566661,0.244043,0.054999341438319804,Head 1
52,0.577772,0.24557700000000016,0.09653036102606956,Head 1
53,0.5888829999999999,0.2471460000000001,0.11887088657009229,Head 1
54,0.5999939999999999,0.25008200000000014,0.19155676449826053,Head 1
55,0.611105,0.25415500000000013,0.27906521511745863,Head 1
56,0.622216,0.2587570000000001,0.34662467847943834,Head 1
57,0.633327,0.26373500000000005,0.3973245793621171,Head 1
58,0.644438,0.2705250000000001,0.5042153452116171,Head 1
59,0.6555489999999999,0.277339,0.5587407389364663,Head 1
60,0.6666599999999999,0.2849870000000001,0.6235338111026539,Head 1
61,0.677771,0.29262500000000014,0.6554803426856999,Head 1
62,0.0,-0.025258000000000003,0.4023052962025948,Head 1
63,0.011111,-0.01932199999999984,0.468275319328017,Head 1
64,0.022222,-0.013317999999999941,0.5043203614910222,Head 1
