,Hx,Hy,Hz,Rx,Ry,Rz,Lx,Ly,Lz,RRx,RRy,RRz,LRx,LRy,LRz
0,-0.015980170666666668,-0.00475336666666667,0.014745631549999999,-0.0018035941666666683,0.008328177833333334,0.006598829892500006,-0.0006764027583333324,-0.0039189652500000016,0.002427264733333332,0.9616813374580666,0.5290059291150365,1.7035390263009162,0.3731751364566377,-0.322475210602213,0.10210151379070648
1,-0.016957840397333335,-0.005168900000000002,0.015228537275,-0.0017322275416666757,0.010572098416666668,0.008267155640833338,-0.0008042052666666603,-0.004264520416666666,0.002412922424999996,0.9579349458230667,0.5326796149483697,1.710498909634249,0.37567078987330427,-0.32222155226888,0.10266574712403981
2,-0.017957143450833338,-0.0055961416666666635,0.015710857808333343,-0.0015056299083333335,0.013333485616666665,0.010161482775000006,-0.0008847479499999918,-0.00466608741666667,0.0023676654833333266,1.005981895292233,0.537982128281703,1.7191030179675832,0.37805532762330435,-0.3222266689355466,0.10325555545737315
3,-0.01887000063916666,-0.005998399999999998,0.016216293033333336,-0.001271287050000005,0.01653647803833333,0.012296930183333332,-0.0009552663916666624,-0.004989692166666665,0.0023644994833333303,1.1058935950397326,0.5438008232817033,1.7286324096342496,0.38037658845663774,-0.3218683106022132,0.10381799712403982
4,-0.019722349912500006,-0.006401700000000005,0.016743782833333335,-0.0009652115750000055,0.020512862266666664,0.014860193936666667,-0.0010756365916666658,-0.005294044999999999,0.002350090816666663,1.1550734524063997,0.5486717432817032,1.7394945263009172,0.3827111367899709,-0.32107223560221343,0.10473548879070652
5,-0.02058486580666667,-0.00675165833333334,0.01729457588333333,-0.0006554995416666766,0.025527561249999997,0.01797652830833334,-0.0011601578416666615,-0.005560497583333333,0.0023137878749999964,1.3622086606563995,0.5528034066150364,1.75004670963425,0.38481459928997114,-0.3201794522688797,0.10568920545737309
6,-0.021246434434999996,-0.007047558333333344,0.017825873866666665,-0.0004874206833333313,0.030869300416666672,0.02118963014166666,-0.0012912657999999966,-0.005699088333333334,0.0023090586583333302,1.4658583961564002,0.5549776424483699,1.7599092679675827,0.38647284095663775,-0.3200887356022132,0.10661573879070646
7,-0.021883508906000017,-0.007319516666666666,0.018449411433333337,-9.363555833333448e-05,0.03777078607499998,0.024532949441666674,-0.0014116244499999967,-0.005843990916666672,0.002306558283333334,1.5707406520647331,0.5581766924483698,1.7707398596342485,0.3883120742899712,-0.3201034189355464,0.1077793804573731
8,-0.022433619365833338,-0.00758694166666668,0.018999652033333335,0.00013797163333333014,0.045141865783333325,0.027626206850000005,-0.001480328583333325,-0.0060038301666666665,0.00229779589166666,1.5709326589314,0.5613309091150366,1.7823233429675833,0.38980317428997124,-0.32010985226887984,0.10885274712403986
9,-0.022975009655833347,-0.00783193333333334,0.019651162825000013,0.0003315185809166561,0.05367947469166665,0.030948009600000007,-0.0015584787083333294,-0.006070455000000001,0.0022917851083333308,1.569224118173066,0.5661791007817032,1.7946693513009169,0.39120957595663775,-0.31960451060221323,0.11005528879070647
10,-0.0234618370675,-0.008056066666666655,0.020302088550000007,0.0004849507999999992,0.06335628037499999,0.034090219683333346,-0.0016459882750000027,-0.006128369666666669,0.0023087448750000014,1.6718823078730665,0.5710918674483696,1.8078878763009172,0.39232592678997125,-0.31961802726887995,0.11085336379070651
11,-0.02396469748083334,-0.008256475000000006,0.020882972916666666,0.000669146683333333,0.07417579062499995,0.037085103600000016,-0.0017082240416666633,-0.0061994991666666655,0.002299815058333331,1.566284940778066,0.5761401924483697,1.8230990596342491,0.3933128101233042,-0.32002415226887976,0.11139062212403984
